NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_LOCALIZACAO;NO_DEPENDENCIA;FUN_TX_PROMOCAO_TOTAL;MED_TX_PROMOCAO_TOTAL;FUN_TX_REPETENCIA_TOTAL;MED_TX_REPETENCIA_TOTAL;FUN_TX_EVASAO_TOTAL;MED_TX_EVASAO_TOTAL
2016;Nordeste;PI;2211605;Vila Nova do Piauí;Total;Total;93.3;88;3.7;3.6;2.4;4.8
2016;Nordeste;PI;2211605;Vila Nova do Piauí;Total;Pública;93.3;88;3.7;3.6;2.4;4.8
2016;Nordeste;PI;2211605;Vila Nova do Piauí;Urbana;Total;92.4;88;4.2;3.6;3;4.8
2016;Nordeste;PI;2211605;Vila Nova do Piauí;Rural;Total;94.9;--;2.9;--;1.5;--
2016;Nordeste;PI;2211704;Wall Ferraz;Total;Total;80.3;87.8;15.7;0.7;2.8;10.8
2016;Nordeste;PI;2211704;Wall Ferraz;Total;Pública;80.3;87.8;15.7;0.7;2.8;10.8
2016;Nordeste;PI;2211704;Wall Ferraz;Urbana;Total;80.6;87.8;15.7;0.7;2.3;10.8
2016;Nordeste;PI;2211704;Wall Ferraz;Rural;Total;79.5;--;15.6;--;4;--
2016;Nordeste;CE;2300101;Abaiara;Total;Total;96;79.6;1.9;4.4;1.8;14.6
2016;Nordeste;CE;2300101;Abaiara;Total;Pública;95.9;79.6;2;4.4;1.9;14.6
2016;Nordeste;CE;2300101;Abaiara;Total;Privada;98;--;1;--;1;--
2016;Nordeste;CE;2300101;Abaiara;Urbana;Total;95.7;79.6;2;4.4;2;14.6
2016;Nordeste;CE;2300101;Abaiara;Rural;Total;98.6;--;0.7;--;0.7;--
2016;Nordeste;CE;2300150;Acarape;Total;Total;85.6;75.8;8.4;8.6;4.3;13.3
2016;Nordeste;CE;2300150;Acarape;Total;Pública;85.1;75.8;8.7;8.6;4.4;13.3
2016;Nordeste;CE;2300150;Acarape;Total;Privada;93.8;--;2.7;--;3.5;--
2016;Nordeste;CE;2300150;Acarape;Urbana;Total;82.1;75.8;10.2;8.6;5.4;13.3
2016;Nordeste;CE;2300150;Acarape;Rural;Total;91.6;--;5.2;--;2.4;--
2016;Nordeste;CE;2300200;Acaraú;Total;Total;91.4;85.5;4.8;3.9;2.9;9.6
2016;Nordeste;CE;2300200;Acaraú;Total;Pública;90.9;85.1;4.9;4.1;3.1;9.8
2016;Nordeste;CE;2300200;Acaraú;Total;Privada;96.6;95.1;3.1;1;0.3;2.9
2016;Nordeste;CE;2300200;Acaraú;Urbana;Total;89.5;87.5;6.1;4.7;2.9;7
2016;Nordeste;CE;2300200;Acaraú;Rural;Total;93.4;79.8;3.3;1.8;2.9;17.1
2016;Nordeste;CE;2300309;Acopiara;Total;Total;94.2;88.2;2.8;3.8;1.6;7.1
2016;Nordeste;CE;2300309;Acopiara;Total;Pública;93.9;87.9;3;3.9;1.8;7.3
2016;Nordeste;CE;2300309;Acopiara;Total;Privada;99;100;1;0;0;0
2016;Nordeste;CE;2300309;Acopiara;Urbana;Total;93.6;90.4;2.9;1.8;1.7;6.8
2016;Nordeste;CE;2300309;Acopiara;Rural;Total;95;71.1;2.8;19.3;1.5;9.6
2016;Nordeste;CE;2300408;Aiuaba;Total;Total;92.1;82.1;4.1;4;3.6;13.7
2016;Nordeste;CE;2300408;Aiuaba;Total;Pública;92;82.1;4.2;4;3.6;13.7
2016;Nordeste;CE;2300408;Aiuaba;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2300408;Aiuaba;Urbana;Total;90.6;82.1;7.6;4;1.8;13.7
2016;Nordeste;CE;2300408;Aiuaba;Rural;Total;92.8;--;2.6;--;4.4;--
2016;Nordeste;CE;2300507;Alcântaras;Total;Total;90.3;80.5;7.2;5.2;1.2;13.9
2016;Nordeste;CE;2300507;Alcântaras;Total;Pública;90.3;80.5;7.2;5.2;1.2;13.9
2016;Nordeste;CE;2300507;Alcântaras;Urbana;Total;87.3;80.5;10.6;5.2;1.1;13.9
2016;Nordeste;CE;2300507;Alcântaras;Rural;Total;93.2;--;4.1;--;1.4;--
2016;Nordeste;CE;2300606;Altaneira;Total;Total;93.5;76.2;3.9;12.8;1.5;11
2016;Nordeste;CE;2300606;Altaneira;Total;Pública;93.5;76.2;3.9;12.8;1.5;11
2016;Nordeste;CE;2300606;Altaneira;Urbana;Total;93.6;76.2;3.5;12.8;1.6;11
2016;Nordeste;CE;2300606;Altaneira;Rural;Total;92.2;--;7;--;0.8;--
2016;Nordeste;CE;2300705;Alto Santo;Total;Total;91;75;5.7;10.3;2.6;14.1
2016;Nordeste;CE;2300705;Alto Santo;Total;Pública;90.8;75;5.8;10.3;2.6;14.1
2016;Nordeste;CE;2300705;Alto Santo;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2300705;Alto Santo;Urbana;Total;91.6;75;5.3;10.3;2.4;14.1
2016;Nordeste;CE;2300705;Alto Santo;Rural;Total;90.1;--;6.3;--;2.9;--
2016;Nordeste;CE;2300754;Amontada;Total;Total;93;81.2;4.6;7.5;2.1;10.9
2016;Nordeste;CE;2300754;Amontada;Total;Pública;92.8;81.2;4.8;7.5;2.1;10.9
2016;Nordeste;CE;2300754;Amontada;Total;Privada;98.5;--;1.2;--;0.3;--
2016;Nordeste;CE;2300754;Amontada;Urbana;Total;92.6;81.2;4.8;7.5;2;10.9
2016;Nordeste;CE;2300754;Amontada;Rural;Total;93.3;--;4.5;--;2.1;--
2016;Nordeste;CE;2300804;Antonina do Norte;Total;Total;91.9;87.5;5.1;2.8;2.7;9.1
2016;Nordeste;CE;2300804;Antonina do Norte;Total;Pública;92.6;87.5;4.3;2.8;2.8;9.1
2016;Nordeste;CE;2300804;Antonina do Norte;Total;Privada;76.4;--;21.8;--;1.8;--
2016;Nordeste;CE;2300804;Antonina do Norte;Urbana;Total;91.6;87.5;5.3;2.8;2.8;9.1
2016;Nordeste;CE;2300804;Antonina do Norte;Rural;Total;100;--;0;--;0;--
2016;Nordeste;CE;2300903;Apuiarés;Total;Total;94.1;88.1;3.4;2.1;1.6;9
2016;Nordeste;CE;2300903;Apuiarés;Total;Pública;93.7;88.1;3.6;2.1;1.7;9
2016;Nordeste;CE;2300903;Apuiarés;Total;Privada;98.7;--;1.3;--;0;--
2016;Nordeste;CE;2300903;Apuiarés;Urbana;Total;92;88.1;4.6;2.1;2;9
2016;Nordeste;CE;2300903;Apuiarés;Rural;Total;97.1;--;1.7;--;1.1;--
2016;Nordeste;CE;2301000;Aquiraz;Total;Total;89.1;75;7.7;11.1;1.9;12.3
2016;Nordeste;CE;2301000;Aquiraz;Total;Pública;88.5;74.2;8.1;11.4;2;12.7
2016;Nordeste;CE;2301000;Aquiraz;Total;Privada;94.1;95.6;4.7;0.9;1;2.6
2016;Nordeste;CE;2301000;Aquiraz;Urbana;Total;88.8;75.8;7.6;11;1.8;12.3
2016;Nordeste;CE;2301000;Aquiraz;Rural;Total;89.4;72.3;7.9;11.4;1.9;12.5
2016;Nordeste;CE;2301109;Aracati;Total;Total;91.4;80.9;5.5;8;2.3;9.6
2016;Nordeste;CE;2301109;Aracati;Total;Pública;90.2;79.6;6.1;7.5;2.8;11.6
2016;Nordeste;CE;2301109;Aracati;Total;Privada;97;85.8;2.4;10.1;0.3;1.6
2016;Nordeste;CE;2301109;Aracati;Urbana;Total;91.7;80.9;5.4;8;1.9;9.6
2016;Nordeste;CE;2301109;Aracati;Rural;Total;91;--;5.6;--;2.9;--
2016;Nordeste;CE;2301208;Aracoiaba;Total;Total;94;88.6;3;3.2;1.7;5.5
2016;Nordeste;CE;2301208;Aracoiaba;Total;Pública;93.7;88.6;3.1;3.2;1.8;5.5
2016;Nordeste;CE;2301208;Aracoiaba;Total;Privada;97.4;--;2.6;--;0;--
2016;Nordeste;CE;2301208;Aracoiaba;Urbana;Total;92.9;90.5;4.1;2.1;1.6;6.6
2016;Nordeste;CE;2301208;Aracoiaba;Rural;Total;94.9;83.1;2.2;6.4;1.8;2.6
2016;Nordeste;CE;2301257;Ararendá;Total;Total;92.4;82;4.3;5.9;3.1;11.9
2016;Nordeste;CE;2301257;Ararendá;Total;Pública;92.2;82;4.4;5.9;3.2;11.9
2016;Nordeste;CE;2301257;Ararendá;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2301257;Ararendá;Urbana;Total;92;82;4.5;5.9;3.3;11.9
2016;Nordeste;CE;2301257;Ararendá;Rural;Total;93.1;--;3.9;--;2.6;--
2016;Nordeste;CE;2301307;Araripe;Total;Total;87;84.9;7.6;4.2;3.3;10.6
2016;Nordeste;CE;2301307;Araripe;Total;Pública;86.9;84.9;7.7;4.2;3.3;10.6
2016;Nordeste;CE;2301307;Araripe;Total;Privada;94.7;--;2.6;--;2.7;--
2016;Nordeste;CE;2301307;Araripe;Urbana;Total;84.9;84.9;9.3;4.2;3.7;10.6
2016;Nordeste;CE;2301307;Araripe;Rural;Total;95.4;--;0.9;--;1.7;--
2016;Nordeste;CE;2301406;Aratuba;Total;Total;93.6;81.3;2.8;8.9;2.5;9.6
2016;Nordeste;CE;2301406;Aratuba;Total;Pública;93.6;81.3;2.8;8.9;2.5;9.6
2016;Nordeste;CE;2301406;Aratuba;Urbana;Total;92.9;80.7;3.3;9.4;1.5;9.6
2016;Nordeste;CE;2301406;Aratuba;Rural;Total;93.8;92.1;2.6;0;2.9;7.9
2016;Nordeste;CE;2301505;Arneiroz;Total;Total;94;89.8;2.2;4.1;3.6;5.3
2016;Nordeste;CE;2301505;Arneiroz;Total;Pública;94;89.8;2.2;4.1;3.6;5.3
2016;Nordeste;CE;2301505;Arneiroz;Urbana;Total;93.9;89.8;2.4;4.1;3.5;5.3
2016;Nordeste;CE;2301505;Arneiroz;Rural;Total;94.7;--;1.2;--;4.1;--
2016;Nordeste;CE;2301604;Assaré;Total;Total;93.2;86.3;2.8;2.7;2.8;10.5
2016;Nordeste;CE;2301604;Assaré;Total;Pública;92.7;86.3;3;2.7;3;10.5
2016;Nordeste;CE;2301604;Assaré;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2301604;Assaré;Urbana;Total;93.3;86.3;2.6;2.7;2.6;10.5
2016;Nordeste;CE;2301604;Assaré;Rural;Total;92.7;--;3.9;--;3.4;--
2016;Nordeste;CE;2301703;Aurora;Total;Total;87.9;86.4;7.7;2.7;3.5;9.5
2016;Nordeste;CE;2301703;Aurora;Total;Pública;87;86.4;8.2;2.7;3.8;9.5
2016;Nordeste;CE;2301703;Aurora;Total;Privada;97;--;2.7;--;0.3;--
2016;Nordeste;CE;2301703;Aurora;Urbana;Total;87.9;89.1;8.6;2.4;2.6;7.7
2016;Nordeste;CE;2301703;Aurora;Rural;Total;88;72.3;5.4;4.1;5.9;18.9
2016;Nordeste;CE;2301802;Baixio;Total;Total;93.9;87.9;3.2;2.9;1.5;8.1
2016;Nordeste;CE;2301802;Baixio;Total;Pública;93.4;87.9;3.2;2.9;1.7;8.1
2016;Nordeste;CE;2301802;Baixio;Total;Privada;96.3;--;3.1;--;0.6;--
2016;Nordeste;CE;2301802;Baixio;Urbana;Total;93.1;87.9;3.8;2.9;1.8;8.1
2016;Nordeste;CE;2301802;Baixio;Rural;Total;96.4;--;1.2;--;0.8;--
2016;Nordeste;CE;2301851;Banabuiú;Total;Total;88.7;82.8;6.5;4.5;3.5;10.6
2016;Nordeste;CE;2301851;Banabuiú;Total;Pública;88.6;82.8;6.5;4.5;3.6;10.6
2016;Nordeste;CE;2301851;Banabuiú;Total;Privada;97.1;--;2.9;--;0;--
2016;Nordeste;CE;2301851;Banabuiú;Urbana;Total;88.5;82.8;5.5;4.5;3.3;10.6
2016;Nordeste;CE;2301851;Banabuiú;Rural;Total;88.8;--;7.4;--;3.7;--
2016;Nordeste;CE;2301901;Barbalha;Total;Total;91.4;86;4.8;4.5;2.5;8.3
2016;Nordeste;CE;2301901;Barbalha;Total;Pública;89.8;85.1;5.6;4.6;3.1;8.9
2016;Nordeste;CE;2301901;Barbalha;Total;Privada;96.7;95.1;2.5;2.5;0.7;2
2016;Nordeste;CE;2301901;Barbalha;Urbana;Total;92;85.8;4.2;4.8;2.5;8.1
2016;Nordeste;CE;2301901;Barbalha;Rural;Total;89.6;87.1;6.8;1.4;2.6;10.4
2016;Nordeste;CE;2301950;Barreira;Total;Total;90.1;72.3;4.8;9.7;3;17
2016;Nordeste;CE;2301950;Barreira;Total;Pública;89.5;72.3;5.1;9.7;3.2;17
2016;Nordeste;CE;2301950;Barreira;Total;Privada;98.7;--;0.9;--;0.4;--
2016;Nordeste;CE;2301950;Barreira;Urbana;Total;90.9;72.3;5.2;9.7;3;17
2016;Nordeste;CE;2301950;Barreira;Rural;Total;88;--;3.7;--;3.1;--
2016;Nordeste;CE;2302008;Barro;Total;Total;87.6;81.9;8.3;9.1;3.6;7.1
2016;Nordeste;CE;2302008;Barro;Total;Pública;86.7;81.9;8.7;9.1;3.9;7.1
2016;Nordeste;CE;2302008;Barro;Total;Privada;96.7;--;3.3;--;0;--
2016;Nordeste;CE;2302008;Barro;Urbana;Total;87.4;81.5;8.7;9.7;3.3;6.7
2016;Nordeste;CE;2302008;Barro;Rural;Total;88;87.5;7.1;0;4.6;12.5
2016;Nordeste;CE;2302057;Barroquinha;Total;Total;89.4;79.9;4.8;7.7;3.3;12.4
2016;Nordeste;CE;2302057;Barroquinha;Total;Pública;89.4;79.9;4.8;7.7;3.3;12.4
2016;Nordeste;CE;2302057;Barroquinha;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2302057;Barroquinha;Urbana;Total;88.6;79.9;5.1;7.7;3.6;12.4
2016;Nordeste;CE;2302057;Barroquinha;Rural;Total;94.5;--;2.6;--;1.6;--
2016;Nordeste;CE;2302107;Baturité;Total;Total;83.1;82.2;12.1;5.2;2.7;10.8
2016;Nordeste;CE;2302107;Baturité;Total;Pública;79.9;81.1;14;5.5;3.3;11.5
2016;Nordeste;CE;2302107;Baturité;Total;Privada;92.6;97.9;6.4;1.1;0.7;0
2016;Nordeste;CE;2302107;Baturité;Urbana;Total;82.3;82.2;12.5;5.2;2.7;10.8
2016;Nordeste;CE;2302107;Baturité;Rural;Total;85.6;--;10.9;--;2.6;--
2016;Nordeste;CE;2302206;Beberibe;Total;Total;90.7;93.1;6;1.5;2.6;4.7
2016;Nordeste;CE;2302206;Beberibe;Total;Pública;90.4;93.1;6.2;1.5;2.8;4.7
2016;Nordeste;CE;2302206;Beberibe;Total;Privada;97.1;--;2.7;--;0.2;--
2016;Nordeste;CE;2302206;Beberibe;Urbana;Total;91.4;93.1;6.2;1.5;1.7;4.7
2016;Nordeste;CE;2302206;Beberibe;Rural;Total;90.3;--;6;--;3.3;--
2016;Nordeste;CE;2302305;Bela Cruz;Total;Total;94.4;88;2.8;3.7;2.6;7.6
2016;Nordeste;CE;2302305;Bela Cruz;Total;Pública;94.4;87.7;2.6;3.8;2.8;7.9
2016;Nordeste;CE;2302305;Bela Cruz;Total;Privada;94.2;97.9;5.6;2.1;0.2;0
2016;Nordeste;CE;2302305;Bela Cruz;Urbana;Total;93.8;86.4;2.9;4.7;2.9;8.2
2016;Nordeste;CE;2302305;Bela Cruz;Rural;Total;94.9;93.1;2.8;0.9;2.3;6
2016;Nordeste;CE;2302404;Boa Viagem;Total;Total;88;88;8.1;2.5;3.8;9.2
2016;Nordeste;CE;2302404;Boa Viagem;Total;Pública;87.4;87.8;8.5;2.5;4;9.3
2016;Nordeste;CE;2302404;Boa Viagem;Total;Privada;96.8;100;2.9;0;0.3;0
2016;Nordeste;CE;2302404;Boa Viagem;Urbana;Total;88.6;88;7.6;2.5;3.6;9.2
2016;Nordeste;CE;2302404;Boa Viagem;Rural;Total;87.5;--;8.5;--;3.9;--
2016;Nordeste;CE;2302503;Brejo Santo;Total;Total;92.6;87.2;3.2;6.5;2.6;5
2016;Nordeste;CE;2302503;Brejo Santo;Total;Pública;91.5;86.8;3.2;6.7;3.1;5.2
2016;Nordeste;CE;2302503;Brejo Santo;Total;Privada;96.3;92.1;3.2;4.8;0.5;2.4
2016;Nordeste;CE;2302503;Brejo Santo;Urbana;Total;92.1;87.2;3.7;6.5;2.4;5
2016;Nordeste;CE;2302503;Brejo Santo;Rural;Total;93.6;--;2.3;--;3;--
2016;Nordeste;CE;2302602;Camocim;Total;Total;92.6;82.1;3.4;5.6;2.9;11.6
2016;Nordeste;CE;2302602;Camocim;Total;Pública;92.4;82.1;3.3;5.6;3.2;11.6
2016;Nordeste;CE;2302602;Camocim;Total;Privada;94.5;--;5;--;0.4;--
2016;Nordeste;CE;2302602;Camocim;Urbana;Total;92.6;82.1;3.3;5.6;3;11.6
2016;Nordeste;CE;2302602;Camocim;Rural;Total;92.5;--;3.8;--;2.7;--
2016;Nordeste;CE;2302701;Campos Sales;Total;Total;92.7;84.3;3.4;6.3;3.6;8.5
2016;Nordeste;CE;2302701;Campos Sales;Total;Pública;92.3;84.1;3.3;6.4;4;8.6
2016;Nordeste;CE;2302701;Campos Sales;Total;Privada;95.1;94.7;4;0;0.9;5.3
2016;Nordeste;CE;2302701;Campos Sales;Urbana;Total;92.4;84.3;3.3;6.3;3.9;8.5
2016;Nordeste;CE;2302701;Campos Sales;Rural;Total;93.3;--;3.5;--;2.9;--
2016;Nordeste;CE;2302800;Canindé;Total;Total;85.1;88.6;10.6;3;3;7.4
2016;Nordeste;CE;2302800;Canindé;Total;Pública;83.6;88.4;11.7;3.1;3.3;7.5
2016;Nordeste;CE;2302800;Canindé;Total;Privada;94.9;100;4.2;0;0.6;0
2016;Nordeste;CE;2302800;Canindé;Urbana;Total;85.8;88.6;10.1;3;2.6;7.4
2016;Nordeste;CE;2302800;Canindé;Rural;Total;84.3;--;11.4;--;3.5;--
2016;Nordeste;CE;2302909;Capistrano;Total;Total;93.3;82.7;4.9;10.6;1.4;6.5
2016;Nordeste;CE;2302909;Capistrano;Total;Pública;93.2;82.7;4.8;10.6;1.5;6.5
2016;Nordeste;CE;2302909;Capistrano;Total;Privada;94.1;--;5.2;--;0.7;--
2016;Nordeste;CE;2302909;Capistrano;Urbana;Total;92.6;82.7;5.8;10.6;1.3;6.5
2016;Nordeste;CE;2302909;Capistrano;Rural;Total;94.1;--;3.8;--;1.5;--
2016;Nordeste;CE;2303006;Caridade;Total;Total;85.5;92.6;10;2.8;3.8;4.4
2016;Nordeste;CE;2303006;Caridade;Total;Pública;84.4;92.6;10.7;2.8;4.1;4.4
2016;Nordeste;CE;2303006;Caridade;Total;Privada;97.6;--;1.6;--;0.8;--
2016;Nordeste;CE;2303006;Caridade;Urbana;Total;84.6;92.6;10.8;2.8;3.7;4.4
2016;Nordeste;CE;2303006;Caridade;Rural;Total;87.9;--;7.8;--;4;--
2016;Nordeste;CE;2303105;Cariré;Total;Total;95.8;84.1;1.5;7.1;1.8;6.8
2016;Nordeste;CE;2303105;Cariré;Total;Pública;95.7;84.1;1.5;7.1;1.8;6.8
2016;Nordeste;CE;2303105;Cariré;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2303105;Cariré;Urbana;Total;94.4;84.1;1.9;7.1;2;6.8
2016;Nordeste;CE;2303105;Cariré;Rural;Total;96.8;--;1.2;--;1.7;--
2016;Nordeste;CE;2303204;Caririaçu;Total;Total;91.5;89;4.2;2;3.3;8.3
2016;Nordeste;CE;2303204;Caririaçu;Total;Pública;91.1;89;4.4;2;3.4;8.3
2016;Nordeste;CE;2303204;Caririaçu;Total;Privada;97.8;--;1.1;--;1.1;--
2016;Nordeste;CE;2303204;Caririaçu;Urbana;Total;91.8;89;4.3;2;3;8.3
2016;Nordeste;CE;2303204;Caririaçu;Rural;Total;90.8;--;4.1;--;3.9;--
2016;Nordeste;CE;2303303;Cariús;Total;Total;89.3;85.2;5.8;3.1;3.6;10.2
2016;Nordeste;CE;2303303;Cariús;Total;Pública;88.6;85.2;6.1;3.1;3.9;10.2
2016;Nordeste;CE;2303303;Cariús;Total;Privada;98.9;--;1.1;--;0;--
2016;Nordeste;CE;2303303;Cariús;Urbana;Total;88.5;85.2;6.1;3.1;3.9;10.2
2016;Nordeste;CE;2303303;Cariús;Rural;Total;94.2;--;3.9;--;1.9;--
2016;Nordeste;CE;2303402;Carnaubal;Total;Total;91.3;83;4.8;3.3;3.5;13.3
2016;Nordeste;CE;2303402;Carnaubal;Total;Pública;91.1;83;4.8;3.3;3.6;13.3
2016;Nordeste;CE;2303402;Carnaubal;Total;Privada;96.7;--;3.3;--;0;--
2016;Nordeste;CE;2303402;Carnaubal;Urbana;Total;91;83;4.9;3.3;3.4;13.3
2016;Nordeste;CE;2303402;Carnaubal;Rural;Total;91.7;--;4.6;--;3.7;--
2016;Nordeste;CE;2303501;Cascavel;Total;Total;92.8;88.1;3.5;4;2.5;6.3
2016;Nordeste;CE;2303501;Cascavel;Total;Pública;92.4;87.4;3.5;4.2;2.9;6.7
2016;Nordeste;CE;2303501;Cascavel;Total;Privada;96.1;96.3;3.7;1.7;0.1;1.2
2016;Nordeste;CE;2303501;Cascavel;Urbana;Total;92.7;88.1;3.6;4;2.5;6.3
2016;Nordeste;CE;2303501;Cascavel;Rural;Total;93.3;--;3.2;--;2.7;--
2016;Nordeste;CE;2303600;Catarina;Total;Total;93.3;86.8;2.3;1.9;4;10.2
2016;Nordeste;CE;2303600;Catarina;Total;Pública;92.9;86.8;2.5;1.9;4.2;10.2
2016;Nordeste;CE;2303600;Catarina;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2303600;Catarina;Urbana;Total;92.1;86.8;2.6;1.9;4.8;10.2
2016;Nordeste;CE;2303600;Catarina;Rural;Total;97.7;--;1.4;--;0.9;--
2016;Nordeste;CE;2303659;Catunda;Total;Total;95.4;78.4;1;4.5;1.4;17.1
2016;Nordeste;CE;2303659;Catunda;Total;Pública;95.1;78.4;1;4.5;1.5;17.1
2016;Nordeste;CE;2303659;Catunda;Total;Privada;99.2;--;0.8;--;0;--
2016;Nordeste;CE;2303659;Catunda;Urbana;Total;94.4;78.4;1;4.5;1.8;17.1
2016;Nordeste;CE;2303659;Catunda;Rural;Total;97.4;--;0.9;--;0.8;--
2016;Nordeste;CE;2303709;Caucaia;Total;Total;87.9;76.3;7.7;12;3;10.2
2016;Nordeste;CE;2303709;Caucaia;Total;Pública;86.4;75.2;8.3;12.4;3.5;10.7
2016;Nordeste;CE;2303709;Caucaia;Total;Privada;93.4;90.4;5.4;6;1;2.8
2016;Nordeste;CE;2303709;Caucaia;Urbana;Total;87.9;76.4;7.8;12.1;2.9;10.1
2016;Nordeste;CE;2303709;Caucaia;Rural;Total;87.7;73.8;7.5;10.2;3.6;12.1
2016;Nordeste;CE;2303808;Cedro;Total;Total;88.4;90.7;8;2.4;3;6.6
2016;Nordeste;CE;2303808;Cedro;Total;Pública;86.6;90.7;9.4;2.4;3.2;6.6
2016;Nordeste;CE;2303808;Cedro;Total;Privada;97.2;--;0.9;--;1.9;--
2016;Nordeste;CE;2303808;Cedro;Urbana;Total;88;90.7;8.3;2.4;2.8;6.6
2016;Nordeste;CE;2303808;Cedro;Rural;Total;89.6;--;7;--;3.4;--
2016;Nordeste;CE;2303907;Chaval;Total;Total;86;79.4;9.2;7.8;3.5;12.4
2016;Nordeste;CE;2303907;Chaval;Total;Pública;85.6;79.4;9.5;7.8;3.6;12.4
2016;Nordeste;CE;2303907;Chaval;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2303907;Chaval;Urbana;Total;86.8;79.4;8.3;7.8;3.4;12.4
2016;Nordeste;CE;2303907;Chaval;Rural;Total;83.1;--;12.4;--;4.1;--
2016;Nordeste;CE;2303931;Choró;Total;Total;90.9;85.5;5.5;4.5;3.4;8.8
2016;Nordeste;CE;2303931;Choró;Total;Pública;90.9;85.5;5.5;4.5;3.4;8.8
2016;Nordeste;CE;2303931;Choró;Urbana;Total;88.9;85.5;6.6;4.5;4.2;8.8
2016;Nordeste;CE;2303931;Choró;Rural;Total;95.7;--;2.8;--;1.5;--
2016;Nordeste;CE;2303956;Chorozinho;Total;Total;82.5;82.9;13.3;4;3.6;11.1
2016;Nordeste;CE;2303956;Chorozinho;Total;Pública;82.5;82.9;13.3;4;3.6;11.1
2016;Nordeste;CE;2303956;Chorozinho;Urbana;Total;82.1;82.9;14.5;4;2.9;11.1
2016;Nordeste;CE;2303956;Chorozinho;Rural;Total;83.1;--;11.5;--;4.8;--
2016;Nordeste;CE;2304004;Coreaú;Total;Total;94.5;77.2;1.2;9.5;1.2;12.8
2016;Nordeste;CE;2304004;Coreaú;Total;Pública;94.2;77.2;1.2;9.5;1.3;12.8
2016;Nordeste;CE;2304004;Coreaú;Total;Privada;98.1;--;1.9;--;0;--
2016;Nordeste;CE;2304004;Coreaú;Urbana;Total;94.6;77.2;1.3;9.5;1.3;12.8
2016;Nordeste;CE;2304004;Coreaú;Rural;Total;94.3;--;0.9;--;0.9;--
2016;Nordeste;CE;2304103;Crateús;Total;Total;91.6;85;5;5.5;2.7;8.1
2016;Nordeste;CE;2304103;Crateús;Total;Pública;90.7;84.2;5.4;5.7;3.1;8.6
2016;Nordeste;CE;2304103;Crateús;Total;Privada;96.6;93.6;2.7;3;0.5;2.1
2016;Nordeste;CE;2304103;Crateús;Urbana;Total;91.1;85;5.2;5.5;2.6;8.1
2016;Nordeste;CE;2304103;Crateús;Rural;Total;92.4;--;4.6;--;3;--
2016;Nordeste;CE;2304202;Crato;Total;Total;89.7;81.3;6.8;7.3;2;9.7
2016;Nordeste;CE;2304202;Crato;Total;Pública;87.4;78.8;8.2;8.2;2.5;11.1
2016;Nordeste;CE;2304202;Crato;Total;Privada;96.1;96.2;2.9;2;0.7;1.1
2016;Nordeste;CE;2304202;Crato;Urbana;Total;89.6;81.2;7.2;7.1;1.9;10
2016;Nordeste;CE;2304202;Crato;Rural;Total;90.4;84.8;5.3;10.8;2.5;3.2
2016;Nordeste;CE;2304236;Croatá;Total;Total;91.8;82.5;5.8;8;2.4;9.5
2016;Nordeste;CE;2304236;Croatá;Total;Pública;91.6;82.5;5.9;8;2.5;9.5
2016;Nordeste;CE;2304236;Croatá;Total;Privada;100;--;0;--;0;--
2016;Nordeste;CE;2304236;Croatá;Urbana;Total;91.3;83.1;6.1;7.6;2.6;9.3
2016;Nordeste;CE;2304236;Croatá;Rural;Total;94.4;67.6;4.5;17.6;1.1;14.8
2016;Nordeste;CE;2304251;Cruz;Total;Total;96;83.9;0.9;4.6;3;11.3
2016;Nordeste;CE;2304251;Cruz;Total;Pública;95.8;83.7;0.9;4.6;3.2;11.5
2016;Nordeste;CE;2304251;Cruz;Total;Privada;100;100;0;0;0;0
2016;Nordeste;CE;2304251;Cruz;Urbana;Total;95;83.9;1.1;4.6;3.8;11.3
2016;Nordeste;CE;2304251;Cruz;Rural;Total;96.7;--;0.8;--;2.5;--
2016;Nordeste;CE;2304269;Deputado Irapuan Pinheiro;Total;Total;94.4;90;3.2;2;2.4;7.7
2016;Nordeste;CE;2304269;Deputado Irapuan Pinheiro;Total;Pública;94.4;90;3.2;2;2.4;7.7
2016;Nordeste;CE;2304269;Deputado Irapuan Pinheiro;Urbana;Total;95.5;90;2.3;2;2.2;7.7
2016;Nordeste;CE;2304269;Deputado Irapuan Pinheiro;Rural;Total;87.1;--;9;--;3.9;--
2016;Nordeste;CE;2304277;Ereré;Total;Total;89.1;90.1;5.7;3.3;3.3;6.6
2016;Nordeste;CE;2304277;Ereré;Total;Pública;89.1;90.1;5.7;3.3;3.3;6.6
2016;Nordeste;CE;2304277;Ereré;Urbana;Total;88.6;90.1;4.6;3.3;4;6.6
2016;Nordeste;CE;2304277;Ereré;Rural;Total;90;--;7.6;--;2.1;--
