CO_MUNICIPIO;PIB_2013;PIB_2014;PIB_2015;PIB_2016;PIB_2017;PIB_2018;PIB_2019;PIB_2020;PIB_2021;PERCENTUAL_FAMILIAS_PBF_2013;PERCENTUAL_FAMILIAS_PBF_2014;PERCENTUAL_FAMILIAS_PBF_2015;PERCENTUAL_FAMILIAS_PBF_2016;PERCENTUAL_FAMILIAS_PBF_2017;PERCENTUAL_FAMILIAS_PBF_2018;PERCENTUAL_FAMILIAS_PBF_2019;PERCENTUAL_FAMILIAS_PBF_2020;PERCENTUAL_FAMILIAS_PBF_2021
2210102;21179;26019;28237;31150;32442;33917;35952;39540;42836;0.19315;0.20556;0.19773;0.20043;0.22608;0.21227;0.2008;0.20877;0.20765
2210201;35240;39024;44614;45442;51981;57382;61055;68054;68075;0.18381;0.17098;0.16808;0.1644;0.1598;0.15469;0.14661;0.15358;0.15352
2210300;28969;34636;37428;42057;43991;47826;51222;57801;59534;0.18695;0.17155;0.15102;0.15193;0.16515;0.17441;0.16957;0.16873;0.16852
2210359;22027;26393;27400;29491;29905;32747;35698;40637;45315;0.21905;0.21524;0.18162;0.16811;0.22928;0.23008;0.22895;0.22832;0.22746
2210375;11791;13933;14694;16579;17237;19124;21836;24841;25332;0.18255;0.1801;0.16763;0.1494;0.14066;0.13399;0.13502;0.14399;0.15785
2210383;13188;15694;16719;19459;20291;21933;23399;25349;27272;0.15106;0.1479;0.13906;0.12562;0.12143;0.11923;0.11215;0.11654;0.12134
2210391;15087;17881;19367;21761;23516;22824;25377;52349;47464;0.20735;0.22077;0.20915;0.20722;0.21364;0.20395;0.18756;0.18993;0.18966
2210409;84649;96734;104301;116472;121266;133008;139950;150600;163378;0.19623;0.1884;0.18895;0.1803;0.17758;0.16041;0.148;0.1559;0.16257
2210508;74989;86698;99647;99366;102648;104412;115369;118795;134821;0.1748;0.18236;0.17;0.17302;0.19557;0.20898;0.20118;0.19659;0.19539
2210607;268778;324622;354324;388810;407818;448349;493420;544992;566178;0.15231;0.14477;0.14144;0.14338;0.15102;0.15576;0.15226;0.14998;0.14979
2210623;25756;28365;31060;31417;35080;38285;38448;41734;46712;0.24864;0.23079;0.20405;0.21676;0.23882;0.23251;0.22341;0.22023;0.22103
2210631;70573;83292;69007;43882;123309;148952;107410;175971;255415;0.17928;0.17576;0.16607;0.16505;0.17164;0.15889;0.14718;0.15385;0.16701
2210656;42745;48673;51512;55614;61780;65284;69317;75579;78161;0.20466;0.214;0.21271;0.19726;0.2001;0.19493;0.18773;0.19596;0.19565
2210706;70485;81533;98081;114367;464217;259421;254299;284849;434444;0.16797;0.1746;0.1648;0.16484;0.15877;0.14424;0.1347;0.13571;0.14232
2210805;92105;105887;115324;128653;132454;142240;179019;168913;182823;0.15598;0.15801;0.14874;0.1538;0.17104;0.17658;0.17009;0.16507;0.16388
2210904;20944;22153;26446;29531;33472;31866;35459;40739;41067;0.19262;0.21266;0.20523;0.20595;0.21156;0.20673;0.19567;0.20294;0.20123
2210938;37819;44873;49046;53415;48243;55341;65564;73054;76888;0.17392;0.18204;0.15982;0.14344;0.13793;0.1318;0.12229;0.12916;0.13395
2210953;14144;17104;19400;20444;21916;24344;25807;29914;30388;0.20807;0.21557;0.20274;0.20587;0.2108;0.20839;0.20281;0.20895;0.20755
2210979;16439;20373;20634;22196;27097;26886;28628;32903;33181;0.18561;0.19488;0.17758;0.1722;0.17396;0.17054;0.16311;0.16697;0.16613
2211001;14753990;17774629;17637197;19161573;19117641;20968077;22007482;21608861;23895231;0.08461;0.07873;0.08139;0.07385;0.0605;0.06527;0.06367;0.07358;0.07741
2211100;251621;275740;300514;324598;338820;365652;398717;407096;420316;0.16448;0.17377;0.16349;0.16865;0.17493;0.17551;0.16981;0.16713;0.16634
2211209;663087;954245;1026284;776453;1261586;1702960;1467236;1912244;2815208;0.10958;0.113;0.12665;0.12888;0.14126;0.15156;0.14779;0.14583;0.14527
2211308;144804;175328;185160;207326;223659;239087;259904;262551;289656;0.13977;0.12858;0.12101;0.11415;0.11254;0.11016;0.10441;0.11482;0.12364
2211357;22279;26341;28674;30008;34735;37445;38812;46390;44540;0.19409;0.20412;0.19513;0.20447;0.24338;0.24576;0.24055;0.23977;0.23976
2211407;21376;25249;26136;29678;30919;32650;35449;39937;40995;0.19466;0.20304;0.18989;0.19496;0.22173;0.21583;0.20246;0.19904;0.19854
2211506;16018;19413;19262;21734;24082;25816;27014;29865;31077;0.21722;0.24115;0.23107;0.23184;0.22615;0.21431;0.20247;0.21136;0.20928
2211605;19746;22829;24298;29262;28812;29805;30395;35310;37035;0.20532;0.19417;0.19663;0.18358;0.1856;0.1689;0.16324;0.16565;0.17274
2211704;21553;24663;25783;29545;31400;34038;33832;37450;38008;0.2;0.20344;0.19406;0.18617;0.17859;0.16749;0.16248;0.16976;0.17727
2300101;50468;64718;66037;73672;92951;87933;94460;108505;117971;0.16882;0.17807;0.16598;0.16477;0.16657;0.16222;0.15319;0.16114;0.15938
2300150;102164;114161;118734;127927;150071;125559;142409;155396;179994;0.13616;0.12437;0.12181;0.12358;0.11763;0.12436;0.12151;0.12497;0.13329
2300200;467824;523629;551031;581919;634060;567089;708010;838948;1020201;0.17698;0.18572;0.1752;0.17145;0.16745;0.1628;0.15554;0.1617;0.16021
2300309;287937;334997;348629;376458;396748;389055;462562;515638;564520;0.17265;0.16874;0.163;0.1548;0.16391;0.16794;0.16033;0.16832;0.16655
2300408;78557;93440;106085;101735;104668;112897;129382;151775;151596;0.17975;0.18185;0.16662;0.15797;0.1618;0.17292;0.16633;0.17207;0.17078
2300507;47742;59834;59306;59520;69284;76963;81663;91576;98202;0.14036;0.12546;0.1045;0.09692;0.09538;0.09229;0.0846;0.09702;0.10105
2300606;37585;47454;43730;45370;53087;51200;58420;65822;74654;0.19108;0.19956;0.18873;0.18899;0.19976;0.19465;0.18468;0.1881;0.18543
2300705;105060;125514;129449;132993;145319;155351;182898;209108;232268;0.16503;0.15847;0.14156;0.13806;0.12712;0.12196;0.11268;0.12358;0.14375
2300754;285779;366321;318742;421866;431415;439712;516670;536471;665472;0.15694;0.16102;0.15673;0.15536;0.15517;0.15914;0.15049;0.15383;0.15456
2300804;41968;48522;47877;51626;57873;54721;64406;68907;78953;0.18461;0.18958;0.17573;0.18627;0.2263;0.26542;0.25921;0.25359;0.25155
2300903;66228;79514;86910;92827;114655;104223;113872;112397;120978;0.16976;0.17628;0.17487;0.17202;0.17766;0.18435;0.18199;0.18818;0.186
2301000;1548885;1651351;1828068;2157485;2205947;1932049;2632144;3375728;3854310;0.12158;0.12283;0.12587;0.12517;0.13037;0.13746;0.12692;0.12338;0.12172
2301109;990305;1084381;1162571;1217460;1275711;1137552;1406372;1479940;1706691;0.1235;0.11031;0.10676;0.09963;0.08662;0.08887;0.08198;0.09123;0.09366
2301208;138521;161504;175639;190898;205049;200079;229871;262020;266422;0.16881;0.18533;0.17207;0.17399;0.17766;0.17339;0.1637;0.17694;0.17583
2301257;47808;57693;60571;64808;78721;80503;84732;88851;106784;0.18278;0.16865;0.17197;0.16065;0.1737;0.1742;0.16827;0.17748;0.17536
2301307;121403;155186;150348;148355;161910;149593;170052;190607;207982;0.17988;0.17984;0.17666;0.16425;0.15829;0.15095;0.14204;0.15133;0.15267
2301406;65219;82423;83743;93365;148415;131893;125472;157991;151645;0.17018;0.18005;0.16948;0.17381;0.18872;0.19196;0.17608;0.17565;0.17527
2301505;35319;42165;46165;50166;53342;55550;58792;66320;70224;0.13108;0.12037;0.12431;0.12272;0.11573;0.11141;0.10102;0.10951;0.11634
2301604;141881;177457;160025;151369;219085;167912;196575;273547;237259;0.17474;0.18705;0.17612;0.17563;0.18659;0.19494;0.18162;0.17723;0.17674
2301703;137710;166863;169293;175856;194773;190049;209641;214720;216792;0.16803;0.16408;0.16157;0.15899;0.15794;0.15333;0.14651;0.15453;0.16347
2301802;31240;37478;39911;41926;45673;57803;55414;64557;67541;0.16204;0.16807;0.15779;0.16093;0.16378;0.16901;0.16762;0.16548;0.16461
2301851;108874;128004;135281;142328;165116;163626;183515;209737;260031;0.15601;0.15166;0.14247;0.13513;0.14345;0.14782;0.14266;0.15222;0.15355
2301901;578694;728017;707853;854808;926510;873316;1057319;1198003;1345205;0.12226;0.11714;0.11737;0.10835;0.10751;0.11198;0.1079;0.11593;0.11459
2301950;111136;124663;135582;145795;164954;161614;183368;206859;240016;0.17171;0.17271;0.17552;0.17739;0.17418;0.16349;0.16276;0.171;0.16896
2302008;121567;141029;149082;156147;179641;177370;194427;223902;242027;0.15318;0.14667;0.15126;0.14615;0.14563;0.14133;0.1332;0.14035;0.14513
2302057;78006;92032;96717;96980;102556;102923;110078;123789;133335;0.18624;0.19878;0.18694;0.17766;0.17863;0.18307;0.17014;0.17794;0.17778
2302107;237707;335146;327536;298091;368450;339485;390763;417281;448272;0.14436;0.15728;0.14452;0.14183;0.16311;0.17973;0.17843;0.17381;0.17173
2302206;499228;581926;621283;632728;798724;745425;873849;956497;1059006;0.1622;0.16754;0.15976;0.16247;0.17033;0.17557;0.16943;0.16512;0.16364
2302305;150927;167162;187225;205275;239169;244724;268137;268264;322244;0.15048;0.15421;0.15301;0.15448;0.1468;0.14448;0.13939;0.14403;0.14821
2302404;285693;337438;345382;368213;404589;395707;469723;508266;539218;0.17346;0.16618;0.16971;0.16326;0.16317;0.16389;0.15904;0.16784;0.16673
2302503;334378;539086;593572;686692;591211;515259;677365;709051;817034;0.1478;0.15471;0.14292;0.14049;0.13678;0.13297;0.12272;0.13109;0.12955
2302602;450700;536578;545101;613524;663652;589611;718819;737463;839500;0.15306;0.14947;0.14864;0.14171;0.13438;0.12241;0.11456;0.12769;0.13584
2302701;171344;199452;199437;201419;225833;201810;267501;309895;292357;0.16215;0.17284;0.16274;0.16016;0.1548;0.14805;0.13757;0.14423;0.1439
2302800;458613;566151;615599;643018;713727;655467;888885;882668;911356;0.17226;0.17942;0.17199;0.16826;0.16769;0.16696;0.16168;0.16931;0.16805
2302909;87922;111956;110870;113574;148379;178074;154909;190414;176809;0.18351;0.18536;0.17857;0.16401;0.16555;0.17085;0.16546;0.17441;0.17353
2303006;82660;101595;111431;116149;126878;129629;154519;181529;186169;0.15154;0.14667;0.14959;0.14838;0.15215;0.15999;0.15607;0.16171;0.15966
2303105;86581;99224;110727;119520;141115;155243;163447;175185;193105;0.17859;0.17406;0.16868;0.16148;0.15798;0.15089;0.14576;0.15066;0.15901
2303204;130863;155775;156561;177432;199735;205795;209969;248330;253127;0.16114;0.1731;0.16416;0.16643;0.18515;0.18586;0.17871;0.17634;0.17613
2303303;81832;107209;104195;129647;138687;141766;144539;164688;180984;0.17412;0.1701;0.16353;0.15319;0.15215;0.14939;0.14113;0.1484;0.15578
2303402;89526;102348;96758;108308;119644;121779;131300;153577;166772;0.12684;0.12536;0.12169;0.12553;0.12756;0.12419;0.11524;0.12406;0.13466
2303501;640554;777588;822905;874540;896071;751069;919612;958315;1074377;0.1473;0.15382;0.1427;0.1444;0.1512;0.14599;0.13731;0.14649;0.14535
2303600;77238;90472;98351;104171;111491;121876;118973;139921;154108;0.11344;0.10356;0.09239;0.08145;0.07814;0.07718;0.07092;0.07628;0.08289
2303659;62428;77222;76508;81492;85801;82305;113083;104550;112081;0.18732;0.19694;0.1938;0.19746;0.20425;0.20274;0.1987;0.19988;0.19875
2303709;4750602;5582491;5743008;5443796;5862516;5069517;6915884;7171082;10414373;0.09059;0.08756;0.08762;0.08381;0.07214;0.07989;0.07751;0.091;0.09637
2303808;133563;166772;171302;184395;187814;186986;205687;224930;247325;0.15987;0.16325;0.15732;0.15429;0.14847;0.1488;0.1402;0.14411;0.14302
2303907;65653;73708;75915;81616;92311;84012;95474;101907;110318;0.1843;0.18831;0.18327;0.17129;0.16994;0.16992;0.16176;0.16981;0.16893
2303931;58757;69800;71054;73022;83643;82146;124553;176741;178989;0.16537;0.15627;0.15217;0.14528;0.13957;0.1404;0.13764;0.14515;0.16064
2303956;111909;128139;132403;139148;268126;357096;287660;337759;260273;0.17074;0.17609;0.17242;0.17287;0.17774;0.18258;0.16083;0.17392;0.17243
2304004;105188;119973;127735;134921;150373;151088;175912;191954;225090;0.16642;0.16427;0.16178;0.16378;0.1712;0.1685;0.15854;0.16515;0.1635
2304103;479661;618322;627712;666759;745345;700368;852098;893115;952649;0.13261;0.11726;0.11645;0.11182;0.10989;0.10857;0.10249;0.11027;0.11212
2304202;1180605;1419549;1419884;1512879;1537775;1377807;1759506;1723583;1871587;0.11606;0.1131;0.10999;0.10287;0.09876;0.10721;0.10163;0.11004;0.10925
2304236;93684;100561;100814;116341;131525;142075;179296;206457;224437;0.17058;0.16045;0.1615;0.1624;0.17293;0.18039;0.16979;0.17752;0.17796
2304251;124806;143382;172982;190953;229864;228764;285697;291984;372662;0.16064;0.16781;0.16244;0.14879;0.14806;0.15345;0.14504;0.15354;0.15322
2304269;47443;57296;60004;65245;66828;63751;73557;88184;100883;0.17874;0.18983;0.17291;0.15554;0.15503;0.15587;0.14857;0.1509;0.15849
2304277;35785;42873;46033;51363;52315;52201;57429;67199;80690;0.14969;0.14379;0.13331;0.12826;0.12704;0.12633;0.11878;0.12138;0.12821
2304285;2071769;2543038;2724213;3079857;2956704;2474145;3188297;3188942;3577747;0.10921;0.11022;0.10806;0.09949;0.09852;0.10477;0.08932;0.0978;0.09556
2304301;103446;197370;137169;130607;194785;159465;188454;209396;202248;0.17591;0.16671;0.16531;0.1627;0.15588;0.1529;0.14334;0.15137;0.15763
2304350;115944;136770;151763;179012;208815;189924;226039;249689;304957;0.12723;0.13086;0.12717;0.1242;0.12879;0.13277;0.1233;0.1325;0.13079
2304400;49758763;56116644;57211200;60088001;61592347;66381302;67401430;64821582;73436128;0.07592;0.07281;0.07776;0.07525;0.07308;0.07872;0.07423;0.08103;0.08033
2304459;117447;130698;141535;140985;157617;162009;205358;233206;312460;0.15696;0.1702;0.16024;0.16004;0.16157;0.15052;0.1358;0.14244;0.1405
2304509;104417;157911;190628;219200;250155;256854;268383;235397;275921;0.16997;0.16633;0.15922;0.16353;0.1627;0.16281;0.15151;0.16068;0.15914
2304608;37793;43740;45660;44118;53075;58853;69603;77787;86963;0.15476;0.1641;0.15437;0.15413;0.19142;0.21794;0.19034;0.18625;0.18295
2304657;64751;76852;81956;86414;96013;104754;105941;117404;129711;0.16543;0.16661;0.16098;0.15026;0.15712;0.15963;0.16591;0.17485;0.18023
2304707;242140;284385;324554;374710;367695;375808;394753;441906;469407;0.15129;0.14897;0.14348;0.1423;0.14127;0.14194;0.13332;0.14115;0.14502
2304806;24620;31341;30297;31750;38618;43186;45073;47139;51337;0.17334;0.18252;0.17579;0.17919;0.19751;0.20161;0.17382;0.17054;0.17099
2304905;52723;64077;67260;70042;77900;80715;87569;96134;110755;0.13714;0.12622;0.11782;0.10841;0.11133;0.12315;0.11529;0.12563;0.12532
2304954;135903;153782;161180;168289;209217;204238;203660;217581;231993;0.15365;0.15121;0.14005;0.13127;0.13486;0.1355;0.13022;0.13503;0.13785
2305001;279721;319552;325966;359802;450310;479711;558824;639798;669209;0.17916;0.18936;0.1659;0.156;0.14952;0.16111;0.15592;0.16533;0.16454
2305100;44774;58574;50563;55089;61763;60452;75218;71340;80396;0.15733;0.16369;0.15941;0.15253;0.1841;0.18887;0.12806;0.12568;0.12695
2305209;101944;114904;124095;135880;143185;147647;153196;169390;185025;0.16538;0.16084;0.15213;0.14005;0.13915;0.13886;0.13355;0.14207;0.15269
2305233;1195454;1405696;1287176;1456369;1597151;1700086;1702284;1741190;2117193;0.09948;0.09169;0.09259;0.08911;0.08062;0.07906;0.072;0.07918;0.08098
2305266;57737;71207;75499;82170;95306;95630;108664;124442;132265;0.17773;0.19253;0.19048;0.19087;0.19262;0.183;0.16828;0.17092;0.17049
2305308;172037;163510;162278;191686;233072;284155;312411;337652;348540;0.1494;0.15455;0.15051;0.14204;0.13772;0.13635;0.13058;0.13667;0.14135
2305332;60583;76100;83077;81251;92929;89085;101006;113109;124951;0.2037;0.21703;0.19547;0.19776;0.21142;0.22474;0.2182;0.2115;0.20935
2305357;220357;248389;228665;245693;278155;340166;357989;367968;411021;0.16598;0.16803;0.15898;0.15746;0.16566;0.15881;0.14979;0.15783;0.15577
2305407;416179;493236;562942;538447;559456;564194;613304;680877;737489;0.16684;0.18046;0.16858;0.16966;0.17338;0.16547;0.15666;0.16264;0.16171
2305506;1180314;1448551;1360229;1422458;1502169;1617877;1707581;1747215;1904815;0.12504;0.11842;0.11323;0.10538;0.10112;0.10172;0.09807;0.1059;0.11181
2305605;159655;188708;195207;209824;230528;241494;248133;298146;306809;0.17459;0.1796;0.17013;0.1699;0.18443;0.19719;0.19257;0.1967;0.19671
2305654;50505;69382;63780;73841;78959;77930;87936;96699;114127;0.17913;0.16696;0.17793;0.17454;0.17245;0.16544;0.1563;0.16592;0.17936
2305704;67346;79035;82031;91934;102851;114142;124285;134464;143451;0.16669;0.17205;0.1618;0.16971;0.19119;0.1976;0.18864;0.18406;0.18262
2305803;261073;287923;315015;335395;378323;399448;446058;471465;519845;0.16982;0.17749;0.16197;0.16093;0.16459;0.17252;0.1664;0.17347;0.17268
2305902;187840;201862;210201;219442;248518;254862;279669;313673;328115;0.17755;0.16695;0.15922;0.14682;0.14603;0.14331;0.1374;0.1448;0.15277
2306009;91526;116766;119625;125043;141423;142716;149419;168879;195282;0.14574;0.13616;0.14313;0.13449;0.13211;0.13249;0.12926;0.1366;0.14159
2306108;124748;142973;148674;160347;168328;166022;188519;192415;220294;0.17455;0.18151;0.17886;0.18086;0.18522;0.18839;0.18298;0.1798;0.17906
2306207;43681;50873;57522;57201;69654;65923;69563;75891;82855;0.15356;0.16303;0.15295;0.14198;0.13466;0.13304;0.12163;0.12713;0.13753
2306256;352105;435972;575677;570233;663650;700656;722999;911357;1258826;0.11115;0.1022;0.1042;0.09504;0.09036;0.08715;0.08381;0.08971;0.09976
2306306;450431;521958;497620;526509;550017;562380;640044;567838;594581;0.14999;0.14099;0.13261;0.12249;0.11406;0.11053;0.10367;0.11636;0.11984
2306405;1002563;1197646;1191433;1329820;1560337;1649739;1678108;1644837;1784007;0.15047;0.15461;0.14473;0.14319;0.14947;0.15255;0.14644;0.15387;0.15228
2306504;90332;104732;112505;123077;135105;134424;145819;163790;170314;0.17708;0.17946;0.17486;0.16174;0.15784;0.16629;0.16573;0.1731;0.17116
2306553;353145;379133;396508;433558;770373;745519;615078;694591;766786;0.17127;0.1782;0.16434;0.16753;0.17174;0.17223;0.16726;0.16511;0.16415
2306603;92720;107405;114214;112348;130468;125100;136853;154347;174029;0.17879;0.18399;0.17481;0.17819;0.19516;0.19253;0.17614;0.1726;0.17141
2306702;107965;129820;136631;141990;149931;156217;170403;205399;226644;0.19013;0.20208;0.18986;0.18863;0.19707;0.19412;0.18649;0.19733;0.19644
2306801;121204;140557;140831;123111;130346;133295;126446;140727;154002;0.13707;0.14119;0.14015;0.13536;0.13758;0.13839;0.1342;0.14062;0.13972
2306900;347615;419278;485151;451543;511615;590674;510275;555424;561175;0.14416;0.13284;0.13619;0.12738;0.1171;0.11598;0.11257;0.11872;0.12425
2307007;292202;354774;396821;364368;404008;404200;477737;481688;566961;0.17049;0.1802;0.16842;0.16901;0.17644;0.17708;0.16941;0.17725;0.17577
2307106;146767;178308;174486;177567;194304;210872;230862;260704;294154;0.16995;0.1747;0.16334;0.16573;0.17082;0.16086;0.15283;0.15772;0.15691
2307205;41041;66419;75985;79408;90501;94140;112635;119490;129729;0.15829;0.15517;0.13437;0.13364;0.13445;0.13705;0.12341;0.13124;0.13595
2307254;138753;185465;216640;268007;310187;383001;493501;379029;551638;0.14143;0.13069;0.10832;0.08895;0.08519;0.1016;0.10022;0.11156;0.11729
2307304;3232446;3819082;3921616;4183987;4428414;4815935;4868984;4827915;5114793;0.11385;0.10657;0.09629;0.07794;0.08138;0.08173;0.07326;0.07951;0.08421
2307403;140205;176396;172725;176488;187388;225459;244408;275713;319373;0.17613;0.18733;0.17954;0.17148;0.17128;0.1634;0.15383;0.16017;0.16001
2307502;157668;190143;232094;219964;249151;260743;272567;285660;343304;0.1743;0.17135;0.16942;0.16161;0.16544;0.16746;0.16018;0.16861;0.16835
2307601;782694;809847;817926;924249;916986;949609;1046182;1226770;1423366;0.11879;0.11967;0.11997;0.11684;0.12204;0.11945;0.11171;0.11902;0.11793
2307635;90255;113448;126213;127340;139510;131492;141443;161611;174831;0.1689;0.16895;0.15753;0.14952;0.14545;0.15056;0.15058;0.15923;0.15815
2307650;6291122;7029386;7896114;8100726;8540212;10330813;9746884;10031432;12337017;0.09854;0.08869;0.08517;0.07568;0.07557;0.0794;0.07437;0.08548;0.09246
2307700;944514;1059587;1140316;1259097;1368102;1495052;1534351;1504587;1649528;0.13372;0.13967;0.13123;0.12438;0.11947;0.11677;0.10758;0.1144;0.11248
2307809;207680;248602;261287;272481;312089;321070;333499;346445;390969;0.14527;0.15645;0.14533;0.14062;0.14214;0.14174;0.13508;0.14079;0.13931
2307908;49960;56520;62843;70372;77394;77764;80276;89836;96327;0.17451;0.18044;0.17522;0.17743;0.18832;0.18065;0.17555;0.18223;0.1798
2308005;165867;196023;207039;227628;255896;278607;295095;320552;378718;0.13269;0.12178;0.11664;0.11459;0.11583;0.11339;0.10677;0.11997;0.12407
2308104;251363;316347;316619;336676;371102;411896;420912;474650;517496;0.18063;0.18964;0.17687;0.17332;0.17098;0.16765;0.15762;0.16158;0.1602
2308203;66688;72441;79926;88144;96490;102225;110791;122359;129293;0.14168;0.14399;0.13589;0.12697;0.12403;0.12209;0.11363;0.12091;0.12333
2308302;160552;196253;192052;199219;222861;231515;240821;276828;287223;0.16674;0.18108;0.16922;0.17167;0.17789;0.18011;0.17945;0.18688;0.18641
2308351;75322;90979;90187;111637;126516;131295;140528;168456;195290;0.17529;0.19131;0.18071;0.1805;0.19252;0.1947;0.18905;0.19335;0.19301
2308377;58155;67366;73043;77371;86790;86346;91734;100754;112599;0.15718;0.14837;0.14619;0.14763;0.14938;0.15136;0.14705;0.1569;0.16441
2308401;204972;297139;502539;330808;616402;490944;471495;458148;515937;0.16437;0.17969;0.16822;0.17055;0.16445;0.16469;0.15399;0.16581;0.166
2308500;205153;243906;258940;306144;318434;332608;342724;413851;446847;0.1683;0.1585;0.14883;0.13879;0.13442;0.13323;0.12827;0.13507;0.144
2308609;83661;100418;106164;121232;126566;130693;141197;149162;160699;0.18894;0.19596;0.1864;0.18678;0.19539;0.20627;0.19636;0.19305;0.19607
2308708;629723;639399;692613;753413;842433;962455;1009530;1167792;1276864;0.17732;0.19196;0.18049;0.18188;0.18079;0.17743;0.17211;0.18277;0.18289
2308807;40079;67799;73751;60819;62690;63118;68677;72451;75575;0.16097;0.15597;0.15986;0.15643;0.16084;0.17114;0.1622;0.17075;0.1697
2308906;93610;113073;125801;134692;147899;140940;162042;174138;193204;0.14308;0.13157;0.12778;0.12399;0.13077;0.1389;0.13238;0.13974;0.14192
2309003;68813;77239;83003;93881;96768;101369;107417;117329;131292;0.13784;0.12749;0.11862;0.10037;0.11532;0.11874;0.11261;0.12214;0.12794
