NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_MEDIA_TOTAL_ALUNOS_SALA;FUN_MEDIA_TOTAL_ALUNOS_SALA;MED_MEDIA_TOTAL_ALUNOS_SALA
2018;Centro-Oeste;MS;5007406;Rio Verde de Mato Grosso;Total;Pública;6.7;4.4;4.4
2018;Centro-Oeste;MS;5007406;Rio Verde de Mato Grosso;Urbana;Pública;6.7;4.4;4.4
2018;Centro-Oeste;MS;5007505;Rochedo;Total;Total;6.6;4.4;5.3
2018;Centro-Oeste;MS;5007505;Rochedo;Urbana;Total;6.6;4.4;5.3
2018;Centro-Oeste;MS;5007505;Rochedo;Total;Estadual;;4.5;5.3
2018;Centro-Oeste;MS;5007505;Rochedo;Urbana;Estadual;;4.5;5.3
2018;Centro-Oeste;MS;5007505;Rochedo;Total;Municipal;6.6;4.3;
2018;Centro-Oeste;MS;5007505;Rochedo;Urbana;Municipal;6.6;4.3;
2018;Centro-Oeste;MS;5007505;Rochedo;Total;Pública;6.6;4.4;5.3
2018;Centro-Oeste;MS;5007505;Rochedo;Urbana;Pública;6.6;4.4;5.3
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Total;Total;4;4.2;4.4
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Urbana;Total;4;4.2;4.4
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Rural;Total;4;4.2;
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Total;Estadual;;4.4;4.4
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Urbana;Estadual;;4.4;4.4
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Total;Municipal;4;4.2;
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Urbana;Municipal;4;4.2;
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Rural;Municipal;4;4.2;
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Total;Pública;4;4.2;4.4
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Urbana;Pública;4;4.2;4.4
2018;Centro-Oeste;MS;5007554;Santa Rita do Pardo;Rural;Pública;4;4.2;
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Total;Total;5.4;4.4;5.2
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Urbana;Total;5.2;4.5;5.2
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Rural;Total;7.6;4.4;4.5
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Total;Estadual;;4.5;5.2
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Urbana;Estadual;;4.5;5.2
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Rural;Estadual;;4.3;4.5
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Total;Municipal;5.7;4.4;
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Urbana;Municipal;5.7;4.4;
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Rural;Municipal;4.4;4.5;
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Total;Privada;4.9;4.5;4.5
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Urbana;Privada;4;4.5;4.5
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Rural;Privada;7.8;;
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Total;Pública;5.7;4.4;5.2
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Urbana;Pública;5.7;4.4;5.2
2018;Centro-Oeste;MS;5007695;São Gabriel do Oeste;Rural;Pública;4.4;4.4;4.5
2018;Centro-Oeste;MS;5007703;Sete Quedas;Total;Total;6.5;4.4;4.4
2018;Centro-Oeste;MS;5007703;Sete Quedas;Urbana;Total;6.5;4.4;4.4
2018;Centro-Oeste;MS;5007703;Sete Quedas;Rural;Total;;4;
2018;Centro-Oeste;MS;5007703;Sete Quedas;Total;Estadual;;4.4;4.4
2018;Centro-Oeste;MS;5007703;Sete Quedas;Urbana;Estadual;;4.4;4.4
2018;Centro-Oeste;MS;5007703;Sete Quedas;Total;Municipal;6.5;4.3;
2018;Centro-Oeste;MS;5007703;Sete Quedas;Urbana;Municipal;6.5;4.3;
2018;Centro-Oeste;MS;5007703;Sete Quedas;Rural;Municipal;;4;
2018;Centro-Oeste;MS;5007703;Sete Quedas;Total;Pública;6.5;4.4;4.4
2018;Centro-Oeste;MS;5007703;Sete Quedas;Urbana;Pública;6.5;4.4;4.4
2018;Centro-Oeste;MS;5007703;Sete Quedas;Rural;Pública;;4;
2018;Centro-Oeste;MS;5007802;Selvíria;Total;Total;4;4.2;4.7
2018;Centro-Oeste;MS;5007802;Selvíria;Urbana;Total;4;4.2;4.8
2018;Centro-Oeste;MS;5007802;Selvíria;Rural;Total;4.3;4.3;4.3
2018;Centro-Oeste;MS;5007802;Selvíria;Total;Estadual;;4.4;4.8
2018;Centro-Oeste;MS;5007802;Selvíria;Urbana;Estadual;;4.4;4.8
2018;Centro-Oeste;MS;5007802;Selvíria;Total;Municipal;4;4.2;4.3
2018;Centro-Oeste;MS;5007802;Selvíria;Urbana;Municipal;4;4.1;
2018;Centro-Oeste;MS;5007802;Selvíria;Rural;Municipal;4.3;4.3;4.3
2018;Centro-Oeste;MS;5007802;Selvíria;Total;Pública;4;4.2;4.7
2018;Centro-Oeste;MS;5007802;Selvíria;Urbana;Pública;4;4.2;4.8
2018;Centro-Oeste;MS;5007802;Selvíria;Rural;Pública;4.3;4.3;4.3
2018;Centro-Oeste;MS;5007901;Sidrolândia;Total;Total;6.8;4.4;4.3
2018;Centro-Oeste;MS;5007901;Sidrolândia;Urbana;Total;7.2;4.4;4.3
2018;Centro-Oeste;MS;5007901;Sidrolândia;Rural;Total;5;4.4;4.3
2018;Centro-Oeste;MS;5007901;Sidrolândia;Total;Estadual;;4.3;4.2
2018;Centro-Oeste;MS;5007901;Sidrolândia;Urbana;Estadual;;4.3;4.2
2018;Centro-Oeste;MS;5007901;Sidrolândia;Rural;Estadual;;4.3;4.2
2018;Centro-Oeste;MS;5007901;Sidrolândia;Total;Municipal;7;4.3;
2018;Centro-Oeste;MS;5007901;Sidrolândia;Urbana;Municipal;7.4;4.3;
2018;Centro-Oeste;MS;5007901;Sidrolândia;Rural;Municipal;5;4.3;
2018;Centro-Oeste;MS;5007901;Sidrolândia;Total;Privada;4;4.9;6.3
2018;Centro-Oeste;MS;5007901;Sidrolândia;Urbana;Privada;4;4.6;5.5
2018;Centro-Oeste;MS;5007901;Sidrolândia;Rural;Privada;;9.8;8
2018;Centro-Oeste;MS;5007901;Sidrolândia;Total;Pública;7;4.3;4.2
2018;Centro-Oeste;MS;5007901;Sidrolândia;Urbana;Pública;7.4;4.3;4.2
2018;Centro-Oeste;MS;5007901;Sidrolândia;Rural;Pública;5;4.3;4.2
2018;Centro-Oeste;MS;5007935;Sonora;Total;Total;6.7;4.3;4.3
2018;Centro-Oeste;MS;5007935;Sonora;Urbana;Total;6.7;4.3;4.3
2018;Centro-Oeste;MS;5007935;Sonora;Rural;Total;4.3;4.3;
2018;Centro-Oeste;MS;5007935;Sonora;Total;Estadual;;4.3;4.3
2018;Centro-Oeste;MS;5007935;Sonora;Urbana;Estadual;;4.3;4.3
2018;Centro-Oeste;MS;5007935;Sonora;Total;Municipal;7;4.3;
2018;Centro-Oeste;MS;5007935;Sonora;Urbana;Municipal;7.1;4.3;
2018;Centro-Oeste;MS;5007935;Sonora;Rural;Municipal;4.3;4.3;
2018;Centro-Oeste;MS;5007935;Sonora;Total;Privada;4;4.1;
2018;Centro-Oeste;MS;5007935;Sonora;Urbana;Privada;4;4.1;
2018;Centro-Oeste;MS;5007935;Sonora;Total;Pública;7;4.3;4.3
2018;Centro-Oeste;MS;5007935;Sonora;Urbana;Pública;7.1;4.3;4.3
2018;Centro-Oeste;MS;5007935;Sonora;Rural;Pública;4.3;4.3;
2018;Centro-Oeste;MS;5007950;Tacuru;Total;Total;4.8;4.3;4.3
2018;Centro-Oeste;MS;5007950;Tacuru;Urbana;Total;4.9;4.3;4.3
2018;Centro-Oeste;MS;5007950;Tacuru;Rural;Total;4.3;4.3;
2018;Centro-Oeste;MS;5007950;Tacuru;Total;Estadual;;4.3;4.3
2018;Centro-Oeste;MS;5007950;Tacuru;Urbana;Estadual;;4.3;4.3
2018;Centro-Oeste;MS;5007950;Tacuru;Total;Municipal;4.8;4.3;
2018;Centro-Oeste;MS;5007950;Tacuru;Urbana;Municipal;4.9;4.3;
2018;Centro-Oeste;MS;5007950;Tacuru;Rural;Municipal;4.3;4.3;
2018;Centro-Oeste;MS;5007950;Tacuru;Total;Pública;4.8;4.3;4.3
2018;Centro-Oeste;MS;5007950;Tacuru;Urbana;Pública;4.9;4.3;4.3
2018;Centro-Oeste;MS;5007950;Tacuru;Rural;Pública;4.3;4.3;
2018;Centro-Oeste;MS;5007976;Taquarussu;Total;Total;7.3;6;4.4
2018;Centro-Oeste;MS;5007976;Taquarussu;Urbana;Total;7.3;6;4.4
2018;Centro-Oeste;MS;5007976;Taquarussu;Total;Estadual;;8;4.4
2018;Centro-Oeste;MS;5007976;Taquarussu;Urbana;Estadual;;8;4.4
2018;Centro-Oeste;MS;5007976;Taquarussu;Total;Municipal;7.3;4.4;
2018;Centro-Oeste;MS;5007976;Taquarussu;Urbana;Municipal;7.3;4.4;
2018;Centro-Oeste;MS;5007976;Taquarussu;Total;Pública;7.3;6;4.4
2018;Centro-Oeste;MS;5007976;Taquarussu;Urbana;Pública;7.3;6;4.4
2018;Centro-Oeste;MS;5008008;Terenos;Total;Total;8;4.7;4.3
2018;Centro-Oeste;MS;5008008;Terenos;Urbana;Total;8.5;4.5;4.3
2018;Centro-Oeste;MS;5008008;Terenos;Rural;Total;5.2;4.9;4.5
2018;Centro-Oeste;MS;5008008;Terenos;Total;Estadual;;4.7;4.3
2018;Centro-Oeste;MS;5008008;Terenos;Urbana;Estadual;;4.8;4.3
2018;Centro-Oeste;MS;5008008;Terenos;Rural;Estadual;;4.3;4.5
2018;Centro-Oeste;MS;5008008;Terenos;Total;Municipal;8;4.7;
2018;Centro-Oeste;MS;5008008;Terenos;Urbana;Municipal;8.5;4.2;
2018;Centro-Oeste;MS;5008008;Terenos;Rural;Municipal;5.2;5.1;
2018;Centro-Oeste;MS;5008008;Terenos;Total;Pública;8;4.7;4.3
2018;Centro-Oeste;MS;5008008;Terenos;Urbana;Pública;8.5;4.5;4.3
2018;Centro-Oeste;MS;5008008;Terenos;Rural;Pública;5.2;4.9;4.5
2018;Centro-Oeste;MS;5008305;Três Lagoas;Total;Total;5.4;4.4;5
2018;Centro-Oeste;MS;5008305;Três Lagoas;Urbana;Total;5.4;4.4;5
2018;Centro-Oeste;MS;5008305;Três Lagoas;Rural;Total;;4.1;4.1
2018;Centro-Oeste;MS;5008305;Três Lagoas;Total;Federal;;;4.8
2018;Centro-Oeste;MS;5008305;Três Lagoas;Urbana;Federal;;;4.8
2018;Centro-Oeste;MS;5008305;Três Lagoas;Total;Estadual;;4.5;4.9
2018;Centro-Oeste;MS;5008305;Três Lagoas;Urbana;Estadual;;4.5;5
2018;Centro-Oeste;MS;5008305;Três Lagoas;Rural;Estadual;;4.1;4.1
2018;Centro-Oeste;MS;5008305;Três Lagoas;Total;Municipal;5.5;4.3;
2018;Centro-Oeste;MS;5008305;Três Lagoas;Urbana;Municipal;5.5;4.3;
2018;Centro-Oeste;MS;5008305;Três Lagoas;Rural;Municipal;;4;
2018;Centro-Oeste;MS;5008305;Três Lagoas;Total;Privada;4.6;4.5;5.4
2018;Centro-Oeste;MS;5008305;Três Lagoas;Urbana;Privada;4.6;4.5;5.4
2018;Centro-Oeste;MS;5008305;Três Lagoas;Total;Pública;5.5;4.4;4.9
2018;Centro-Oeste;MS;5008305;Três Lagoas;Urbana;Pública;5.5;4.4;4.9
2018;Centro-Oeste;MS;5008305;Três Lagoas;Rural;Pública;;4.1;4.1
2018;Centro-Oeste;MS;5008404;Vicentina;Total;Total;6.1;4.4;4.5
2018;Centro-Oeste;MS;5008404;Vicentina;Urbana;Total;6.4;4.4;4.5
2018;Centro-Oeste;MS;5008404;Vicentina;Rural;Total;4.4;4.4;4.4
2018;Centro-Oeste;MS;5008404;Vicentina;Total;Estadual;;4.5;4.5
2018;Centro-Oeste;MS;5008404;Vicentina;Urbana;Estadual;;4.5;4.5
2018;Centro-Oeste;MS;5008404;Vicentina;Rural;Estadual;;4.4;4.4
2018;Centro-Oeste;MS;5008404;Vicentina;Total;Municipal;6.1;4.4;
2018;Centro-Oeste;MS;5008404;Vicentina;Urbana;Municipal;6.4;4.3;
2018;Centro-Oeste;MS;5008404;Vicentina;Rural;Municipal;4.4;4.4;
2018;Centro-Oeste;MS;5008404;Vicentina;Total;Pública;6.1;4.4;4.5
2018;Centro-Oeste;MS;5008404;Vicentina;Urbana;Pública;6.4;4.4;4.5
2018;Centro-Oeste;MS;5008404;Vicentina;Rural;Pública;4.4;4.4;4.4
2018;Centro-Oeste;MT;5100102;Acorizal;Total;Total;4;4;4
2018;Centro-Oeste;MT;5100102;Acorizal;Urbana;Total;4;4;4
2018;Centro-Oeste;MT;5100102;Acorizal;Rural;Total;4;4;4
2018;Centro-Oeste;MT;5100102;Acorizal;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5100102;Acorizal;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5100102;Acorizal;Rural;Estadual;;4;4
2018;Centro-Oeste;MT;5100102;Acorizal;Total;Municipal;4;4;
2018;Centro-Oeste;MT;5100102;Acorizal;Urbana;Municipal;4;4;
2018;Centro-Oeste;MT;5100102;Acorizal;Rural;Municipal;4;4;
2018;Centro-Oeste;MT;5100102;Acorizal;Total;Pública;4;4;4
2018;Centro-Oeste;MT;5100102;Acorizal;Urbana;Pública;4;4;4
2018;Centro-Oeste;MT;5100102;Acorizal;Rural;Pública;4;4;4
2018;Centro-Oeste;MT;5100201;Água Boa;Total;Total;4.1;4.2;4.6
2018;Centro-Oeste;MT;5100201;Água Boa;Urbana;Total;4;4;4.1
2018;Centro-Oeste;MT;5100201;Água Boa;Rural;Total;7.3;5.5;6.6
2018;Centro-Oeste;MT;5100201;Água Boa;Total;Estadual;;4;4.6
2018;Centro-Oeste;MT;5100201;Água Boa;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5100201;Água Boa;Rural;Estadual;;4;6.6
2018;Centro-Oeste;MT;5100201;Água Boa;Total;Municipal;4.1;4.3;
2018;Centro-Oeste;MT;5100201;Água Boa;Urbana;Municipal;4;4;
2018;Centro-Oeste;MT;5100201;Água Boa;Rural;Municipal;7.3;7.1;
2018;Centro-Oeste;MT;5100201;Água Boa;Total;Privada;4;4.3;4.5
2018;Centro-Oeste;MT;5100201;Água Boa;Urbana;Privada;4;4.3;4.5
2018;Centro-Oeste;MT;5100201;Água Boa;Total;Pública;4.1;4.1;4.6
2018;Centro-Oeste;MT;5100201;Água Boa;Urbana;Pública;4;4;4
2018;Centro-Oeste;MT;5100201;Água Boa;Rural;Pública;7.3;5.5;6.6
2018;Centro-Oeste;MT;5100250;Alta Floresta;Total;Total;4.9;4;5.2
2018;Centro-Oeste;MT;5100250;Alta Floresta;Urbana;Total;4.9;4;5.3
2018;Centro-Oeste;MT;5100250;Alta Floresta;Rural;Total;4;4;4
2018;Centro-Oeste;MT;5100250;Alta Floresta;Total;Federal;;;7.3
2018;Centro-Oeste;MT;5100250;Alta Floresta;Urbana;Federal;;;7.3
2018;Centro-Oeste;MT;5100250;Alta Floresta;Total;Estadual;;4;4.7
2018;Centro-Oeste;MT;5100250;Alta Floresta;Urbana;Estadual;;4;4.7
2018;Centro-Oeste;MT;5100250;Alta Floresta;Rural;Estadual;;4;4
2018;Centro-Oeste;MT;5100250;Alta Floresta;Total;Municipal;5;4;
2018;Centro-Oeste;MT;5100250;Alta Floresta;Urbana;Municipal;5;4;
2018;Centro-Oeste;MT;5100250;Alta Floresta;Rural;Municipal;4;4;
2018;Centro-Oeste;MT;5100250;Alta Floresta;Total;Privada;4;4.4;5.2
2018;Centro-Oeste;MT;5100250;Alta Floresta;Urbana;Privada;4;4.4;5.2
2018;Centro-Oeste;MT;5100250;Alta Floresta;Total;Pública;5;4;5.2
2018;Centro-Oeste;MT;5100250;Alta Floresta;Urbana;Pública;5;4;5.3
2018;Centro-Oeste;MT;5100250;Alta Floresta;Rural;Pública;4;4;4
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Total;Total;4;4;5.1
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Urbana;Total;4;4;5.2
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Rural;Total;4.1;4;4
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Total;Estadual;;4;5.1
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Urbana;Estadual;;4;5.2
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Rural;Estadual;;4;4
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Total;Municipal;4;4;
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Urbana;Municipal;4;4;
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Rural;Municipal;4.1;4.1;
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Total;Privada;4.2;4.3;5.3
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Urbana;Privada;4.2;4.3;5.3
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Total;Pública;4;4;5.1
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Urbana;Pública;4;4;5.2
2018;Centro-Oeste;MT;5100300;Alto Araguaia;Rural;Pública;4.1;4;4
2018;Centro-Oeste;MT;5100359;Alto Boa Vista;Total;Total;6.4;4;4
2018;Centro-Oeste;MT;5100359;Alto Boa Vista;Urbana;Total;6.4;4;4
2018;Centro-Oeste;MT;5100359;Alto Boa Vista;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5100359;Alto Boa Vista;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5100359;Alto Boa Vista;Total;Municipal;6.4;4;
2018;Centro-Oeste;MT;5100359;Alto Boa Vista;Urbana;Municipal;6.4;4;
2018;Centro-Oeste;MT;5100359;Alto Boa Vista;Total;Pública;6.4;4;4
2018;Centro-Oeste;MT;5100359;Alto Boa Vista;Urbana;Pública;6.4;4;4
2018;Centro-Oeste;MT;5100409;Alto Garças;Total;Total;6.9;4.2;4
2018;Centro-Oeste;MT;5100409;Alto Garças;Urbana;Total;6.9;4.2;4
2018;Centro-Oeste;MT;5100409;Alto Garças;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5100409;Alto Garças;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5100409;Alto Garças;Total;Municipal;6.9;4.6;
2018;Centro-Oeste;MT;5100409;Alto Garças;Urbana;Municipal;6.9;4.6;
2018;Centro-Oeste;MT;5100409;Alto Garças;Total;Pública;6.9;4.2;4
2018;Centro-Oeste;MT;5100409;Alto Garças;Urbana;Pública;6.9;4.2;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Total;Total;4.4;4;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Urbana;Total;4.5;4;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Rural;Total;4;4;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Rural;Estadual;;4;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Total;Municipal;4.4;4;
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Urbana;Municipal;4.5;4;
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Rural;Municipal;4;4;
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Total;Pública;4.4;4;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Urbana;Pública;4.5;4;4
2018;Centro-Oeste;MT;5100508;Alto Paraguai;Rural;Pública;4;4;4
2018;Centro-Oeste;MT;5100607;Alto Taquari;Total;Total;6.7;4;4
2018;Centro-Oeste;MT;5100607;Alto Taquari;Urbana;Total;6.7;4;4
2018;Centro-Oeste;MT;5100607;Alto Taquari;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5100607;Alto Taquari;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5100607;Alto Taquari;Total;Municipal;6.9;4;
2018;Centro-Oeste;MT;5100607;Alto Taquari;Urbana;Municipal;6.9;4;
2018;Centro-Oeste;MT;5100607;Alto Taquari;Total;Privada;4;4;4
2018;Centro-Oeste;MT;5100607;Alto Taquari;Urbana;Privada;4;4;4
2018;Centro-Oeste;MT;5100607;Alto Taquari;Total;Pública;6.9;4;4
2018;Centro-Oeste;MT;5100607;Alto Taquari;Urbana;Pública;6.9;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Total;Total;4;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Urbana;Total;4;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Rural;Total;;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Rural;Estadual;;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Total;Municipal;4;4.1;
2018;Centro-Oeste;MT;5100805;Apiacás;Urbana;Municipal;4;4.1;
2018;Centro-Oeste;MT;5100805;Apiacás;Rural;Municipal;;4;
2018;Centro-Oeste;MT;5100805;Apiacás;Total;Pública;4;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Urbana;Pública;4;4;4
2018;Centro-Oeste;MT;5100805;Apiacás;Rural;Pública;;4;4
2018;Centro-Oeste;MT;5101001;Araguaiana;Total;Total;5;4;4
2018;Centro-Oeste;MT;5101001;Araguaiana;Urbana;Total;5;4;4
2018;Centro-Oeste;MT;5101001;Araguaiana;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5101001;Araguaiana;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5101001;Araguaiana;Total;Municipal;5;4;
2018;Centro-Oeste;MT;5101001;Araguaiana;Urbana;Municipal;5;4;
2018;Centro-Oeste;MT;5101001;Araguaiana;Total;Pública;5;4;4
2018;Centro-Oeste;MT;5101001;Araguaiana;Urbana;Pública;5;4;4
2018;Centro-Oeste;MT;5101209;Araguainha;Total;Total;4;4;4
2018;Centro-Oeste;MT;5101209;Araguainha;Urbana;Total;4;4;4
2018;Centro-Oeste;MT;5101209;Araguainha;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5101209;Araguainha;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5101209;Araguainha;Total;Municipal;4;4;
2018;Centro-Oeste;MT;5101209;Araguainha;Urbana;Municipal;4;4;
2018;Centro-Oeste;MT;5101209;Araguainha;Total;Pública;4;4;4
2018;Centro-Oeste;MT;5101209;Araguainha;Urbana;Pública;4;4;4
2018;Centro-Oeste;MT;5101258;Araputanga;Total;Total;6.3;4;5.4
2018;Centro-Oeste;MT;5101258;Araputanga;Urbana;Total;6.4;4;5.6
2018;Centro-Oeste;MT;5101258;Araputanga;Rural;Total;4;4;4
2018;Centro-Oeste;MT;5101258;Araputanga;Total;Estadual;;4;5.4
2018;Centro-Oeste;MT;5101258;Araputanga;Urbana;Estadual;;4;5.6
2018;Centro-Oeste;MT;5101258;Araputanga;Rural;Estadual;;4;4
2018;Centro-Oeste;MT;5101258;Araputanga;Total;Municipal;6.5;4;
2018;Centro-Oeste;MT;5101258;Araputanga;Urbana;Municipal;6.6;4;
2018;Centro-Oeste;MT;5101258;Araputanga;Rural;Municipal;4;4;
2018;Centro-Oeste;MT;5101258;Araputanga;Total;Privada;4;4.1;5
2018;Centro-Oeste;MT;5101258;Araputanga;Urbana;Privada;4;4.1;5
2018;Centro-Oeste;MT;5101258;Araputanga;Total;Pública;6.5;4;5.4
2018;Centro-Oeste;MT;5101258;Araputanga;Urbana;Pública;6.6;4;5.6
2018;Centro-Oeste;MT;5101258;Araputanga;Rural;Pública;4;4;4
2018;Centro-Oeste;MT;5101308;Arenápolis;Total;Total;4.3;4.9;6
2018;Centro-Oeste;MT;5101308;Arenápolis;Urbana;Total;4.3;4.9;6
2018;Centro-Oeste;MT;5101308;Arenápolis;Total;Estadual;;5.5;6
2018;Centro-Oeste;MT;5101308;Arenápolis;Urbana;Estadual;;5.5;6
2018;Centro-Oeste;MT;5101308;Arenápolis;Total;Municipal;4.4;4;
2018;Centro-Oeste;MT;5101308;Arenápolis;Urbana;Municipal;4.4;4;
2018;Centro-Oeste;MT;5101308;Arenápolis;Total;Privada;4;4.2;
2018;Centro-Oeste;MT;5101308;Arenápolis;Urbana;Privada;4;4.2;
2018;Centro-Oeste;MT;5101308;Arenápolis;Total;Pública;4.4;4.9;6
2018;Centro-Oeste;MT;5101308;Arenápolis;Urbana;Pública;4.4;4.9;6
2018;Centro-Oeste;MT;5101407;Aripuanã;Total;Total;5.2;4;4
2018;Centro-Oeste;MT;5101407;Aripuanã;Urbana;Total;5.7;4;4
2018;Centro-Oeste;MT;5101407;Aripuanã;Rural;Total;4;4;4
2018;Centro-Oeste;MT;5101407;Aripuanã;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5101407;Aripuanã;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5101407;Aripuanã;Rural;Estadual;;4;4
2018;Centro-Oeste;MT;5101407;Aripuanã;Total;Municipal;5.2;4;
2018;Centro-Oeste;MT;5101407;Aripuanã;Urbana;Municipal;5.8;4;
2018;Centro-Oeste;MT;5101407;Aripuanã;Rural;Municipal;4;4;
2018;Centro-Oeste;MT;5101407;Aripuanã;Total;Privada;4;4;
2018;Centro-Oeste;MT;5101407;Aripuanã;Urbana;Privada;4;4;
2018;Centro-Oeste;MT;5101407;Aripuanã;Total;Pública;5.2;4;4
2018;Centro-Oeste;MT;5101407;Aripuanã;Urbana;Pública;5.8;4;4
2018;Centro-Oeste;MT;5101407;Aripuanã;Rural;Pública;4;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Total;Total;4;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Urbana;Total;4;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Rural;Total;;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Total;Estadual;;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Urbana;Estadual;;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Rural;Estadual;;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Total;Municipal;4;4;
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Urbana;Municipal;4;;
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Rural;Municipal;;4;
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Total;Pública;4;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Urbana;Pública;4;4;4
2018;Centro-Oeste;MT;5101605;Barão de Melgaço;Rural;Pública;;4;4
2018;Centro-Oeste;MT;5101704;Barra do Bugres;Total;Total;4.7;4;5
2018;Centro-Oeste;MT;5101704;Barra do Bugres;Urbana;Total;4.8;4;5.3
2018;Centro-Oeste;MT;5101704;Barra do Bugres;Rural;Total;4;4;4
2018;Centro-Oeste;MT;5101704;Barra do Bugres;Total;Estadual;;4;5
2018;Centro-Oeste;MT;5101704;Barra do Bugres;Urbana;Estadual;;4;5.3
