NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_DEPENDENCIA;NO_CATEGORIA;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
2021;Sudeste;SP;3534757;Ouroeste;Municipal;Superior;88;100,0;2.223,64;2.984,38;3.239,72;4.240,72;1.283,18;30,8;4.212,32
2021;Sudeste;SP;3534757;Ouroeste;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3534807;Ouro Verde;Municipal;Total;86;97,7;3.237,16;3.769,55;3.771,59;4.349,91;851,84;31,2;4.829,01
2021;Sudeste;SP;3534807;Ouro Verde;Municipal;Superior;85;97,6;3.237,16;3.770,79;3.773,74;4.349,91;856,81;31,3;4.829,43
2021;Sudeste;SP;3534807;Ouro Verde;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3534906;Pacaembu;Municipal;Total;59;100,0;2.625,98;3.608,48;3.747,27;4.809,46;1.256,00;29,7;5.039,22
2021;Sudeste;SP;3534906;Pacaembu;Municipal;Superior;51;100,0;2.619,99;3.304,11;3.663,35;4.809,46;1.250,26;29,7;4.932,25
2021;Sudeste;SP;3534906;Pacaembu;Municipal;Sem Superior;8;100,0;3.460,65;4.611,25;4.348,77;5.087,18;1.126,25;30,0;5.798,35
2021;Sudeste;SP;3535002;Palestina;Municipal;Total;98;98,0;2.291,06;2.757,11;2.755,87;3.225,50;720,98;39,9;2.762,98
2021;Sudeste;SP;3535002;Palestina;Municipal;Superior;97;97,9;2.291,06;2.758,72;2.762,73;3.225,50;720,70;39,9;2.769,92
2021;Sudeste;SP;3535002;Palestina;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3535101;Palmares Paulista;Municipal;Total;75;100,0;2.681,71;3.068,00;3.265,45;4.293,24;1.017,18;31,6;4.134,35
2021;Sudeste;SP;3535101;Palmares Paulista;Municipal;Superior;72;100,0;2.681,71;3.086,60;3.283,40;4.317,11;1.027,65;31,6;4.159,38
2021;Sudeste;SP;3535101;Palmares Paulista;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Municipal;Total;48;97,9;2.306,86;2.425,84;2.688,00;2.953,25;539,69;29,1;3.688,94
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Municipal;Superior;48;97,9;2.306,86;2.425,84;2.688,00;2.953,25;539,69;29,1;3.688,94
2021;Sudeste;SP;3535309;Palmital;Municipal;Total;103;99,0;2.071,40;2.235,45;3.392,68;4.152,95;2.176,55;24,8;5.462,11
2021;Sudeste;SP;3535309;Palmital;Municipal;Superior;103;99,0;2.071,40;2.235,45;3.392,68;4.152,95;2.176,55;24,8;5.462,11
2021;Sudeste;SP;3535408;Panorama;Municipal;Total;101;100,0;2.374,40;2.873,35;3.004,09;3.404,97;949,08;25,9;4.647,99
2021;Sudeste;SP;3535408;Panorama;Municipal;Superior;92;100,0;2.457,16;2.990,05;3.089,34;3.472,79;949,07;25,8;4.787,50
2021;Sudeste;SP;3535408;Panorama;Municipal;Sem Superior;9;100,0;1.878,79;2.134,68;2.126,21;2.397,23;235,13;26,3;3.236,77
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Municipal;Total;390;95,4;2.447,26;3.084,62;3.165,40;3.723,31;1.032,95;31,1;4.071,98
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Municipal;Superior;371;95,1;2.447,26;3.111,67;3.189,09;3.760,13;1.049,34;31,1;4.096,03
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Municipal;Sem Superior;19;100,0;2.447,26;2.669,73;2.722,56;3.003,45;471,59;30,2;3.608,03
2021;Sudeste;SP;3535606;Paraibuna;Municipal;Total;135;100,0;3.170,06;3.447,23;3.642,20;4.114,35;845,92;33,7;4.316,88
2021;Sudeste;SP;3535606;Paraibuna;Municipal;Superior;130;100,0;3.172,91;3.532,74;3.660,92;4.125,56;853,97;33,7;4.340,31
2021;Sudeste;SP;3535606;Paraibuna;Municipal;Sem Superior;5;100,0;2.984,83;3.311,94;3.154,89;3.442,53;335,89;34,0;3.711,64
2021;Sudeste;SP;3535705;Paraíso;Municipal;Total;52;100,0;2.963,00;3.498,55;3.753,33;4.432,69;1.343,33;30,0;5.012,40
2021;Sudeste;SP;3535705;Paraíso;Municipal;Superior;51;100,0;2.963,00;3.478,90;3.720,53;4.160,23;1.334,40;30,0;4.968,74
2021;Sudeste;SP;3535705;Paraíso;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3535804;Paranapanema;Municipal;Total;223;97,8;2.310,91;2.704,43;2.844,68;3.308,20;775,96;27,1;4.196,52
2021;Sudeste;SP;3535804;Paranapanema;Municipal;Superior;214;98,1;2.345,59;2.704,43;2.870,58;3.342,80;775,02;27,1;4.230,16
2021;Sudeste;SP;3535804;Paranapanema;Municipal;Sem Superior;9;88,9;1.897,38;1.991,56;2.103,65;2.276,86;274,44;26,3;3.202,64
2021;Sudeste;SP;3535903;Paranapuã;Municipal;Total;29;100,0;2.280,52;4.315,18;4.034,49;5.527,60;1.808,90;34,6;4.661,37
2021;Sudeste;SP;3535903;Paranapuã;Municipal;Superior;29;100,0;2.280,52;4.315,18;4.034,49;5.527,60;1.808,90;34,6;4.661,37
2021;Sudeste;SP;3536000;Parapuã;Municipal;Total;54;98,1;2.193,10;3.264,33;3.153,52;3.617,06;903,32;28,2;4.465,62
2021;Sudeste;SP;3536000;Parapuã;Municipal;Superior;53;98,1;2.193,10;3.264,33;3.172,58;3.625,91;900,03;28,2;4.497,63
2021;Sudeste;SP;3536000;Parapuã;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3536109;Pardinho;Municipal;Total;69;95,7;2.237,46;3.036,70;3.190,91;3.918,79;1.134,34;30,7;4.157,89
2021;Sudeste;SP;3536109;Pardinho;Municipal;Superior;69;95,7;2.237,46;3.036,70;3.190,91;3.918,79;1.134,34;30,7;4.157,89
2021;Sudeste;SP;3536208;Pariquera-Açu;Municipal;Total;102;99,0;2.860,21;3.171,36;3.241,28;3.553,86;475,22;28,5;4.545,83
2021;Sudeste;SP;3536208;Pariquera-Açu;Municipal;Superior;96;99,0;2.843,27;3.113,87;3.230,38;3.526,67;474,60;28,4;4.545,36
2021;Sudeste;SP;3536208;Pariquera-Açu;Municipal;Sem Superior;6;100,0;3.180,49;3.378,55;3.414,63;3.840,14;450,95;30,0;4.552,83
2021;Sudeste;SP;3536257;Parisi;Municipal;Total;20;95,0;2.296,60;2.718,06;2.988,49;3.062,53;974,61;30,0;3.984,65
2021;Sudeste;SP;3536257;Parisi;Municipal;Superior;20;95,0;2.296,60;2.718,06;2.988,49;3.062,53;974,61;30,0;3.984,65
2021;Sudeste;SP;3536307;Patrocínio Paulista;Municipal;Total;81;100,0;3.729,80;4.179,96;4.302,74;5.061,39;751,03;25,1;6.844,89
2021;Sudeste;SP;3536307;Patrocínio Paulista;Municipal;Superior;80;100,0;3.556,59;4.310,10;4.305,46;5.061,39;754,98;25,1;6.848,76
2021;Sudeste;SP;3536307;Patrocínio Paulista;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3536406;Paulicéia;Municipal;Total;77;97,4;2.302,99;3.092,49;3.182,21;3.568,24;992,80;33,4;3.814,88
2021;Sudeste;SP;3536406;Paulicéia;Municipal;Superior;73;97,3;2.304,17;3.092,49;3.183,08;3.568,24;999,05;33,4;3.813,65
2021;Sudeste;SP;3536406;Paulicéia;Municipal;Sem Superior;4;100,0;2.302,99;3.425,07;3.166,20;4.374,82;869,07;33,0;3.837,82
2021;Sudeste;SP;3536505;Paulínia;Municipal;Total;1.012;99,6;9.492,28;10.701,64;11.610,59;13.462,70;2.999,27;24,1;19.286,42
2021;Sudeste;SP;3536505;Paulínia;Municipal;Superior;942;99,6;9.440,20;10.714,42;11.645,94;13.561,95;3.066,76;24,1;19.340,40
2021;Sudeste;SP;3536505;Paulínia;Municipal;Sem Superior;70;100,0;10.052,19;10.541,31;11.130,42;11.797,47;1.785,71;24,0;18.550,70
2021;Sudeste;SP;3536570;Paulistânia;Municipal;Total;19;89,5;2.572,03;2.832,82;2.929,05;3.078,88;554,01;28,9;4.055,61
2021;Sudeste;SP;3536570;Paulistânia;Municipal;Superior;19;89,5;2.572,03;2.832,82;2.929,05;3.078,88;554,01;28,9;4.055,61
2021;Sudeste;SP;3536604;Paulo de Faria;Municipal;Total;51;92,2;2.284,25;2.760,82;2.818,17;3.207,85;860,18;28,5;3.961,99
2021;Sudeste;SP;3536604;Paulo de Faria;Municipal;Superior;50;92,0;2.291,37;2.760,82;2.859,41;3.215,40;824,95;28,2;4.057,54
2021;Sudeste;SP;3536604;Paulo de Faria;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3536703;Pederneiras;Municipal;Total;258;98,4;1.917,58;2.549,71;2.534,20;2.954,31;567,54;30,2;3.352,86
2021;Sudeste;SP;3536703;Pederneiras;Municipal;Superior;240;98,3;1.915,58;2.529,15;2.505,43;2.925,00;556,76;30,2;3.312,97
2021;Sudeste;SP;3536703;Pederneiras;Municipal;Sem Superior;18;100,0;2.521,06;3.150,08;2.937,06;3.449,42;563,79;30,0;3.916,08
2021;Sudeste;SP;3536802;Pedra Bela;Municipal;Total;57;98,2;2.268,49;2.702,84;2.705,46;3.075,70;607,24;28,1;3.845,84
2021;Sudeste;SP;3536802;Pedra Bela;Municipal;Superior;54;98,1;2.145,64;2.790,60;2.721,15;3.124,77;620,53;27,8;3.912,26
2021;Sudeste;SP;3536802;Pedra Bela;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3536901;Pedranópolis;Municipal;Total;14;100,0;3.795,62;4.778,31;4.874,94;6.038,24;1.342,00;36,6;5.331,97
2021;Sudeste;SP;3536901;Pedranópolis;Municipal;Superior;13;100,0;4.101,72;4.836,76;4.957,97;6.038,24;1.357,57;36,6;5.416,27
2021;Sudeste;SP;3536901;Pedranópolis;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3537008;Pedregulho;Municipal;Total;79;100,0;3.286,43;3.497,31;3.827,24;4.055,70;911,75;29,8;5.144,90
2021;Sudeste;SP;3537008;Pedregulho;Municipal;Superior;76;100,0;3.286,43;3.449,97;3.799,91;4.027,54;903,45;29,7;5.109,61
2021;Sudeste;SP;3537008;Pedregulho;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3537107;Pedreira;Municipal;Total;196;92,3;2.627,68;3.298,80;3.385,66;4.229,61;1.000,22;29,8;4.540,47
2021;Sudeste;SP;3537107;Pedreira;Municipal;Superior;184;91,8;2.665,18;3.346,23;3.422,05;4.256,56;1.010,39;29,1;4.697,44
2021;Sudeste;SP;3537107;Pedreira;Municipal;Sem Superior;12;100,0;2.565,28;2.651,64;2.820,25;2.773,02;585,18;40,5;2.785,44
2021;Sudeste;SP;3537156;Pedrinhas Paulista;Municipal;Total;20;95,0;2.796,05;3.292,76;3.341,16;3.957,22;795,27;30,1;4.439,31
2021;Sudeste;SP;3537156;Pedrinhas Paulista;Municipal;Superior;20;95,0;2.796,05;3.292,76;3.341,16;3.957,22;795,27;30,1;4.439,31
2021;Sudeste;SP;3537206;Pedro de Toledo;Municipal;Total;56;100,0;2.506,94;3.133,32;3.474,39;4.595,72;1.338,25;38,7;3.591,31
2021;Sudeste;SP;3537206;Pedro de Toledo;Municipal;Superior;55;100,0;2.506,94;3.105,73;3.451,14;4.560,76;1.339,21;38,7;3.569,48
2021;Sudeste;SP;3537206;Pedro de Toledo;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3537305;Penápolis;Municipal;Total;283;97,9;3.065,55;4.506,68;4.744,37;6.189,84;2.071,85;28,5;6.658,57
2021;Sudeste;SP;3537305;Penápolis;Municipal;Superior;241;98,3;3.156,72;4.985,92;4.953,35;6.480,47;2.054,72;27,3;7.253,28
2021;Sudeste;SP;3537305;Penápolis;Municipal;Sem Superior;42;95,2;2.203,23;3.174,22;3.399,06;4.029,65;1.629,87;36,1;3.763,66
2021;Sudeste;SP;3537404;Pereira Barreto;Municipal;Total;170;95,9;2.398,41;2.685,78;2.712,77;3.051,49;639,89;28,1;3.863,31
2021;Sudeste;SP;3537404;Pereira Barreto;Municipal;Superior;170;95,9;2.398,41;2.685,78;2.712,77;3.051,49;639,89;28,1;3.863,31
2021;Sudeste;SP;3537503;Pereiras;Municipal;Total;45;100,0;2.665,17;3.282,54;3.242,71;3.716,59;856,69;29,1;4.451,67
2021;Sudeste;SP;3537503;Pereiras;Municipal;Superior;43;100,0;2.665,17;3.308,02;3.262,77;3.753,59;865,48;29,1;4.484,47
2021;Sudeste;SP;3537503;Pereiras;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3537602;Peruíbe;Municipal;Total;405;99,8;3.134,77;3.834,38;3.961,56;4.601,26;964,27;29,7;5.341,53
2021;Sudeste;SP;3537602;Peruíbe;Municipal;Superior;396;99,7;3.134,77;3.834,38;3.963,88;4.588,99;959,49;29,6;5.350,25
2021;Sudeste;SP;3537602;Peruíbe;Municipal;Sem Superior;9;100,0;3.054,78;3.898,22;3.854,45;5.294,74;1.159,30;31,1;4.957,49
2021;Sudeste;SP;3537701;Piacatu;Municipal;Total;47;100,0;2.218,52;2.314,99;2.517,35;2.817,90;448,15;30,3;3.318,09
2021;Sudeste;SP;3537701;Piacatu;Municipal;Superior;47;100,0;2.218,52;2.314,99;2.517,35;2.817,90;448,15;30,3;3.318,09
2021;Sudeste;SP;3537800;Piedade;Municipal;Total;279;90,7;2.681,47;3.174,13;3.080,44;3.382,18;492,84;32,7;3.770,01
2021;Sudeste;SP;3537800;Piedade;Municipal;Superior;265;90,2;2.681,47;3.181,37;3.085,63;3.391,30;502,50;32,7;3.773,87
2021;Sudeste;SP;3537800;Piedade;Municipal;Sem Superior;14;100,0;2.748,17;3.022,98;2.988,10;3.174,13;250,63;32,3;3.700,43
2021;Sudeste;SP;3537909;Pilar do Sul;Municipal;Total;170;99,4;3.294,46;3.448,54;3.530,70;3.789,95;421,52;30,1;4.691,21
2021;Sudeste;SP;3537909;Pilar do Sul;Municipal;Superior;170;99,4;3.294,46;3.448,54;3.530,70;3.789,95;421,52;30,1;4.691,21
2021;Sudeste;SP;3538006;Pindamonhangaba;Municipal;Total;741;100,0;3.264,62;3.657,79;3.802,54;4.017,27;823,72;27,9;5.452,95
2021;Sudeste;SP;3538006;Pindamonhangaba;Municipal;Superior;686;100,0;3.257,04;3.652,95;3.796,11;4.017,73;810,21;27,9;5.445,95
2021;Sudeste;SP;3538006;Pindamonhangaba;Municipal;Sem Superior;55;100,0;3.336,23;3.721,63;3.882,75;3.972,13;972,99;28,0;5.539,72
2021;Sudeste;SP;3538105;Pindorama;Municipal;Total;124;98,4;3.022,12;3.329,86;3.478,77;4.083,06;896,39;33,7;4.129,28
2021;Sudeste;SP;3538105;Pindorama;Municipal;Superior;123;98,4;3.022,12;3.332,57;3.481,15;4.083,06;899,44;33,7;4.131,44
2021;Sudeste;SP;3538105;Pindorama;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3538204;Pinhalzinho;Municipal;Total;133;98,5;2.159,56;3.147,09;2.941,48;3.589,10;937,88;30,6;3.845,69
2021;Sudeste;SP;3538204;Pinhalzinho;Municipal;Superior;128;99,2;2.159,56;3.055,03;2.939,01;3.655,87;942,96;30,6;3.842,88
2021;Sudeste;SP;3538204;Pinhalzinho;Municipal;Sem Superior;5;80,0;3.076,86;3.558,34;3.022,12;3.589,10;748,96;30,7;3.937,16
2021;Sudeste;SP;3538303;Piquerobi;Municipal;Total;25;100,0;2.537,99;3.110,46;3.385,26;3.795,65;1.178,38;38,5;3.513,81
2021;Sudeste;SP;3538303;Piquerobi;Municipal;Superior;20;100,0;2.977,96;3.216,05;3.476,60;3.795,65;1.165,87;38,6;3.601,35
2021;Sudeste;SP;3538303;Piquerobi;Municipal;Sem Superior;5;100,0;2.416,54;2.537,99;2.996,45;2.981,89;1.151,84;38,2;3.137,22
2021;Sudeste;SP;3538501;Piquete;Municipal;Total;47;100,0;3.412,36;3.643,51;3.600,78;3.917,22;691,07;27,5;5.229,50
2021;Sudeste;SP;3538501;Piquete;Municipal;Superior;46;100,0;3.329,00;3.635,63;3.584,14;3.759,15;688,44;27,5;5.215,03
2021;Sudeste;SP;3538501;Piquete;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3538600;Piracaia;Municipal;Total;213;99,5;3.179,99;3.525,34;3.680,08;4.055,79;793,21;29,0;5.071,45
2021;Sudeste;SP;3538600;Piracaia;Municipal;Superior;209;99,5;3.179,99;3.525,34;3.674,51;4.055,79;786,82;29,0;5.066,78
2021;Sudeste;SP;3538600;Piracaia;Municipal;Sem Superior;4;100,0;3.218,06;3.537,82;3.996,04;4.774,02;1.048,90;30,0;5.328,05
2021;Sudeste;SP;3538709;Piracicaba;Municipal;Total;2.516;98,9;3.848,37;4.004,63;4.087,10;4.170,63;509,28;32,8;4.985,75
2021;Sudeste;SP;3538709;Piracicaba;Municipal;Superior;2.377;98,8;3.856,00;4.005,53;4.093,72;4.170,48;514,32;32,8;4.992,92
2021;Sudeste;SP;3538709;Piracicaba;Municipal;Sem Superior;139;100,0;3.786,75;3.864,65;3.974,37;4.190,13;397,47;32,7;4.863,23
2021;Sudeste;SP;3538808;Piraju;Municipal;Total;251;98,8;3.107,97;3.262,59;3.476,65;3.576,28;749,51;34,2;4.064,66
2021;Sudeste;SP;3538808;Piraju;Municipal;Superior;240;98,8;3.107,97;3.262,59;3.472,61;3.576,28;743,66;34,0;4.090,34
2021;Sudeste;SP;3538808;Piraju;Municipal;Sem Superior;11;100,0;2.828,47;2.996,94;3.566,07;4.414,06;864,04;39,8;3.580,16
2021;Sudeste;SP;3538907;Pirajuí;Municipal;Total;88;96,6;2.400,74;2.601,33;3.473,64;4.754,85;1.514,51;28,5;4.876,16
2021;Sudeste;SP;3538907;Pirajuí;Municipal;Superior;84;96,4;2.400,74;2.601,33;3.425,51;4.698,11;1.492,96;28,5;4.800,46
2021;Sudeste;SP;3538907;Pirajuí;Municipal;Sem Superior;4;100,0;3.473,79;3.473,79;4.273,32;4.983,51;1.640,94;27,7;6.172,57
2021;Sudeste;SP;3539004;Pirangi;Municipal;Total;46;97,8;3.755,17;3.980,05;4.775,98;6.173,25;1.959,53;29,3;6.521,49
2021;Sudeste;SP;3539004;Pirangi;Municipal;Superior;46;97,8;3.755,17;3.980,05;4.775,98;6.173,25;1.959,53;29,3;6.521,49
2021;Sudeste;SP;3539103;Pirapora do Bom Jesus;Municipal;Total;176;97,2;1.641,33;1.759,18;1.912,65;2.062,28;521,57;30,3;2.524,42
2021;Sudeste;SP;3539103;Pirapora do Bom Jesus;Municipal;Superior;170;97,1;1.641,33;1.759,18;1.905,63;2.062,28;509,36;30,2;2.524,17
2021;Sudeste;SP;3539103;Pirapora do Bom Jesus;Municipal;Sem Superior;6;100,0;1.365,06;1.829,92;2.099,65;3.062,19;755,52;33,2;2.530,33
2021;Sudeste;SP;3539202;Pirapozinho;Municipal;Total;147;100,0;2.224,81;2.729,09;2.821,83;3.167,17;780,73;29,9;3.774,05
2021;Sudeste;SP;3539202;Pirapozinho;Municipal;Superior;143;100,0;2.224,81;2.729,09;2.816,99;3.106,93;756,75;29,9;3.767,87
2021;Sudeste;SP;3539202;Pirapozinho;Municipal;Sem Superior;4;100,0;2.099,08;2.103,01;3.022,83;5.256,26;1.449,48;30,0;4.030,45
2021;Sudeste;SP;3539301;Pirassununga;Municipal;Total;310;97,4;3.201,91;3.356,90;3.723,11;4.269,24;957,69;30,3;4.913,79
2021;Sudeste;SP;3539301;Pirassununga;Municipal;Superior;290;97,2;3.201,91;3.366,97;3.736,12;4.269,24;947,04;30,4;4.922,43
2021;Sudeste;SP;3539301;Pirassununga;Municipal;Sem Superior;20;100,0;3.049,44;3.324,24;3.534,25;3.497,66;1.083,38;29,5;4.784,82
2021;Sudeste;SP;3539400;Piratininga;Municipal;Total;52;98,1;2.604,76;3.193,01;3.576,10;4.223,26;1.555,95;30,5;4.685,06
2021;Sudeste;SP;3539400;Piratininga;Municipal;Superior;48;97,9;2.625,16;3.193,01;3.584,98;4.223,26;1.525,48;30,4;4.721,18
2021;Sudeste;SP;3539400;Piratininga;Municipal;Sem Superior;4;100,0;1.783,24;3.377,14;3.465,77;5.148,30;1.890,72;32,5;4.265,56
2021;Sudeste;SP;3539509;Pitangueiras;Municipal;Total;282;96,8;2.990,67;3.434,48;3.336,76;3.719,31;598,94;32,2;4.141,63
2021;Sudeste;SP;3539509;Pitangueiras;Municipal;Superior;271;96,7;2.985,77;3.434,48;3.343,68;3.730,82;609,66;31,9;4.191,33
2021;Sudeste;SP;3539509;Pitangueiras;Municipal;Sem Superior;11;100,0;3.030,46;3.174,77;3.166,72;3.291,95;101,05;40,0;3.166,72
2021;Sudeste;SP;3539608;Planalto;Municipal;Total;29;100,0;2.289,16;3.086,99;3.009,42;3.434,83;947,71;30,1;3.994,11
2021;Sudeste;SP;3539608;Planalto;Municipal;Superior;29;100,0;2.289,16;3.086,99;3.009,42;3.434,83;947,71;30,1;3.994,11
2021;Sudeste;SP;3539707;Platina;Municipal;Total;24;100,0;2.189,24;2.989,61;3.216,93;4.011,73;949,56;27,0;4.765,82
2021;Sudeste;SP;3539707;Platina;Municipal;Superior;22;100,0;2.634,94;3.075,66;3.304,87;4.011,73;934,48;27,0;4.896,10
2021;Sudeste;SP;3539707;Platina;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3539806;Poá;Municipal;Total;689;99,3;4.292,37;4.721,62;4.820,47;5.173,26;927,73;31,1;6.204,54
2021;Sudeste;SP;3539806;Poá;Municipal;Superior;673;99,3;4.292,37;4.721,62;4.824,18;5.168,82;930,99;31,0;6.214,80
2021;Sudeste;SP;3539806;Poá;Municipal;Sem Superior;16;100,0;4.184,34;4.309,13;4.672,25;5.411,23;771,67;32,2;5.808,76
2021;Sudeste;SP;3539905;Poloni;Municipal;Total;21;100,0;2.428,28;2.759,83;3.000,54;3.402,68;609,94;28,6;4.200,75
2021;Sudeste;SP;3539905;Poloni;Municipal;Superior;21;100,0;2.428,28;2.759,83;3.000,54;3.402,68;609,94;28,6;4.200,75
2021;Sudeste;SP;3540002;Pompéia;Municipal;Total;119;100,0;2.653,79;3.053,40;3.873,88;4.765,85;1.965,00;40,0;3.873,88
2021;Sudeste;SP;3540002;Pompéia;Municipal;Superior;118;100,0;2.659,84;3.053,40;3.887,75;4.765,85;1.967,82;40,0;3.887,75
2021;Sudeste;SP;3540002;Pompéia;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3540101;Pongaí;Municipal;Total;25;100,0;2.720,67;2.899,83;3.212,90;3.210,46;1.084,57;28,0;4.593,88
2021;Sudeste;SP;3540101;Pongaí;Municipal;Superior;25;100,0;2.720,67;2.899,83;3.212,90;3.210,46;1.084,57;28,0;4.593,88
2021;Sudeste;SP;3540200;Pontal;Municipal;Total;300;98,3;3.108,65;3.420,82;3.469,89;4.006,44;1.051,94;26,3;5.268,34
2021;Sudeste;SP;3540200;Pontal;Municipal;Superior;289;98,3;3.097,31;3.420,82;3.456,13;3.973,40;1.054,97;26,3;5.251,05
2021;Sudeste;SP;3540200;Pontal;Municipal;Sem Superior;11;100,0;3.296,27;4.314,50;3.844,19;4.344,54;887,46;26,8;5.729,55
2021;Sudeste;SP;3540259;Pontalinda;Municipal;Total;28;100,0;2.743,90;2.894,62;2.996,30;3.325,21;410,02;30,4;3.947,44
2021;Sudeste;SP;3540259;Pontalinda;Municipal;Superior;28;100,0;2.743,90;2.894,62;2.996,30;3.325,21;410,02;30,4;3.947,44
2021;Sudeste;SP;3540309;Pontes Gestal;Municipal;Total;23;100,0;2.498,66;4.166,37;4.231,41;6.469,38;2.132,07;27,2;6.230,72
2021;Sudeste;SP;3540309;Pontes Gestal;Municipal;Superior;20;100,0;2.481,40;3.943,74;4.315,51;7.294,53;2.246,12;26,3;6.572,01
2021;Sudeste;SP;3540309;Pontes Gestal;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3540408;Populina;Municipal;Total;31;100,0;2.151,86;4.569,77;4.386,24;6.182,43;2.042,34;30,5;5.750,01
2021;Sudeste;SP;3540408;Populina;Municipal;Superior;31;100,0;2.151,86;4.569,77;4.386,24;6.182,43;2.042,34;30,5;5.750,01
2021;Sudeste;SP;3540507;Porangaba;Municipal;Total;42;100,0;2.628,01;2.944,08;3.026,39;3.500,33;557,85;26,9;4.503,40
2021;Sudeste;SP;3540507;Porangaba;Municipal;Superior;37;100,0;2.685,51;2.942,19;3.036,72;3.500,33;564,60;26,6;4.567,42
2021;Sudeste;SP;3540507;Porangaba;Municipal;Sem Superior;5;100,0;2.628,01;2.979,18;2.949,95;3.065,31;498,55;29,0;4.068,89
2021;Sudeste;SP;3540606;Porto Feliz;Municipal;Total;363;98,6;3.453,33;4.221,34;4.290,67;5.004,57;1.295,28;33,6;5.102,54
2021;Sudeste;SP;3540606;Porto Feliz;Municipal;Superior;360;98,6;3.460,40;4.238,74;4.297,83;5.007,01;1.296,90;33,6;5.112,92
2021;Sudeste;SP;3540606;Porto Feliz;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3540705;Porto Ferreira;Municipal;Total;294;98,0;2.890,63;3.264,59;3.387,14;3.693,46;1.052,59;42,0;3.228,53
2021;Sudeste;SP;3540705;Porto Ferreira;Municipal;Superior;287;98,3;2.895,65;3.269,23;3.398,50;3.681,63;1.046,42;42,0;3.240,48
2021;Sudeste;SP;3540705;Porto Ferreira;Municipal;Sem Superior;7;85,7;1.610,40;2.188,88;2.829,69;4.234,57;1.194,69;42,7;2.651,92
2021;Sudeste;SP;3540754;Potim;Municipal;Total;153;100,0;2.231,65;2.582,79;2.682,09;3.080,86;595,36;26,9;3.983,77
2021;Sudeste;SP;3540754;Potim;Municipal;Superior;147;100,0;2.220,79;2.582,79;2.680,53;3.080,86;605,11;26,9;3.987,72
2021;Sudeste;SP;3540754;Potim;Municipal;Sem Superior;6;100,0;2.552,49;2.617,06;2.720,13;2.729,65;261,30;28,0;3.891,43
2021;Sudeste;SP;3540804;Potirendaba;Municipal;Total;128;99,2;3.199,37;3.306,01;3.450,69;3.656,46;522,17;32,3;4.266,87
2021;Sudeste;SP;3540804;Potirendaba;Municipal;Superior;124;99,2;3.211,15;3.306,01;3.462,82;3.657,00;516,36;32,4;4.271,89
2021;Sudeste;SP;3540804;Potirendaba;Municipal;Sem Superior;4;100,0;2.514,17;3.089,41;3.073,76;3.633,35;560,08;30,0;4.098,34
2021;Sudeste;SP;3540853;Pracinha;Municipal;Total;17;94,1;2.614,42;2.669,20;2.531,96;2.817,01;532,76;29,9;3.382,99
2021;Sudeste;SP;3540853;Pracinha;Municipal;Superior;16;93,8;2.580,68;2.664,85;2.522,14;2.835,91;548,83;29,9;3.370,34
2021;Sudeste;SP;3540853;Pracinha;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3540903;Pradópolis;Municipal;Total;181;100,0;2.956,31;3.289,56;3.811,62;4.472,65;1.406,13;29,9;5.091,14
