NU_ANO_CENSO;CO_UF;SG_UF;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;TP_TIPO_REDE;TP_LOCALIZACAO;TP_CAPITAL;QTD_ALUNOS_INSE;MEDIA_INSE;PC_NIVEL_1;PC_NIVEL_2;PC_NIVEL_3;PC_NIVEL_4;PC_NIVEL_5;PC_NIVEL_6;PC_NIVEL_7;PC_NIVEL_8
2021;35;SP;São Paulo;3501301;Álvares Machado;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501301;Álvares Machado;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501301;Álvares Machado;2;0;2;120;5,39;0,83;3,12;8,51;13,47;27,46;25,07;21;0,55
2021;35;SP;São Paulo;3501301;Álvares Machado;2;1;2;120;5,39;0,83;3,12;8,51;13,47;27,46;25,07;21;0,55
2021;35;SP;São Paulo;3501301;Álvares Machado;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501301;Álvares Machado;3;0;2;443;5,34;0;1,58;9,67;18,01;27,24;28,38;14,52;0,6
2021;35;SP;São Paulo;3501301;Álvares Machado;3;1;2;443;5,34;0;1,58;9,67;18,01;27,24;28,38;14,52;0,6
2021;35;SP;São Paulo;3501301;Álvares Machado;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501301;Álvares Machado;5;0;2;563;5,35;0,23;2;9,35;16,78;27,3;27,48;16,28;0,59
2021;35;SP;São Paulo;3501301;Álvares Machado;5;1;2;563;5,35;0,23;2;9,35;16,78;27,3;27,48;16,28;0,59
2021;35;SP;São Paulo;3501301;Álvares Machado;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501301;Álvares Machado;6;0;2;563;5,35;0,23;2;9,35;16,78;27,3;27,48;16,28;0,59
2021;35;SP;São Paulo;3501301;Álvares Machado;6;1;2;563;5,35;0,23;2;9,35;16,78;27,3;27,48;16,28;0,59
2021;35;SP;São Paulo;3501301;Álvares Machado;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;2;0;2;52;5,16;0;3,09;12,43;27,21;31,83;12,21;13,23;0
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;2;1;2;52;5,16;0;3,09;12,43;27,21;31,83;12,21;13,23;0
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;3;0;2;43;5,07;0;7,04;16,12;29,18;21,53;17,55;6,53;2,04
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;3;1;2;43;5,07;0;7,04;16,12;29,18;21,53;17,55;6,53;2,04
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;5;0;2;95;5,12;0;4,64;13,88;27,98;27,79;14,3;10,6;0,8
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;5;1;2;95;5,12;0;4,64;13,88;27,98;27,79;14,3;10,6;0,8
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;6;0;2;95;5,12;0;4,64;13,88;27,98;27,79;14,3;10,6;0,8
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;6;1;2;95;5,12;0;4,64;13,88;27,98;27,79;14,3;10,6;0,8
2021;35;SP;São Paulo;3501400;Álvaro de Carvalho;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501509;Alvinlândia;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501509;Alvinlândia;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501509;Alvinlândia;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501509;Alvinlândia;2;0;2;62;5,15;2;8,19;10,31;17,44;30,57;15,44;14,07;2
2021;35;SP;São Paulo;3501509;Alvinlândia;2;1;2;62;5,15;2;8,19;10,31;17,44;30,57;15,44;14,07;2
2021;35;SP;São Paulo;3501509;Alvinlândia;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501509;Alvinlândia;3;0;2;45;5,24;0;4,55;17,89;15,81;26,68;17,39;15,51;2,17
2021;35;SP;São Paulo;3501509;Alvinlândia;3;1;2;45;5,24;0;4,55;17,89;15,81;26,68;17,39;15,51;2,17
2021;35;SP;São Paulo;3501509;Alvinlândia;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501509;Alvinlândia;5;0;2;107;5,19;1,16;6,67;13,47;16,76;28,95;16,25;14,67;2,07
2021;35;SP;São Paulo;3501509;Alvinlândia;5;1;2;107;5,19;1,16;6,67;13,47;16,76;28,95;16,25;14,67;2,07
2021;35;SP;São Paulo;3501509;Alvinlândia;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501509;Alvinlândia;6;0;2;107;5,19;1,16;6,67;13,47;16,76;28,95;16,25;14,67;2,07
2021;35;SP;São Paulo;3501509;Alvinlândia;6;1;2;107;5,19;1,16;6,67;13,47;16,76;28,95;16,25;14,67;2,07
2021;35;SP;São Paulo;3501509;Alvinlândia;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501608;Americana;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501608;Americana;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501608;Americana;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501608;Americana;2;0;2;3737;5,51;0,08;1,59;4,91;15,13;27,4;27,03;22,18;1,68
2021;35;SP;São Paulo;3501608;Americana;2;1;2;3737;5,51;0,08;1,59;4,91;15,13;27,4;27,03;22,18;1,68
2021;35;SP;São Paulo;3501608;Americana;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501608;Americana;3;0;2;1194;5,59;0;1,44;3,59;14;26,58;28,13;23,41;2,85
2021;35;SP;São Paulo;3501608;Americana;3;1;2;1194;5,59;0;1,44;3,59;14;26,58;28,13;23,41;2,85
2021;35;SP;São Paulo;3501608;Americana;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501608;Americana;5;0;2;4931;5,53;0,06;1,56;4,6;14,87;27,21;27,28;22,47;1,95
2021;35;SP;São Paulo;3501608;Americana;5;1;2;4931;5,53;0,06;1,56;4,6;14,87;27,21;27,28;22,47;1,95
2021;35;SP;São Paulo;3501608;Americana;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501608;Americana;6;0;2;4931;5,53;0,06;1,56;4,6;14,87;27,21;27,28;22,47;1,95
2021;35;SP;São Paulo;3501608;Americana;6;1;2;4931;5,53;0,06;1,56;4,6;14,87;27,21;27,28;22,47;1,95
2021;35;SP;São Paulo;3501608;Americana;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501707;Américo Brasiliense;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501707;Américo Brasiliense;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501707;Américo Brasiliense;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501707;Américo Brasiliense;2;0;2;415;5,22;0,38;3,67;10,67;22,63;26,49;23,02;12,5;0,64
2021;35;SP;São Paulo;3501707;Américo Brasiliense;2;1;2;415;5,22;0,38;3,67;10,67;22,63;26,49;23,02;12,5;0,64
2021;35;SP;São Paulo;3501707;Américo Brasiliense;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501707;Américo Brasiliense;3;0;2;613;5,38;0;1,79;5,78;20,67;29,64;25,84;15,19;1,1
2021;35;SP;São Paulo;3501707;Américo Brasiliense;3;1;2;613;5,38;0;1,79;5,78;20,67;29,64;25,84;15,19;1,1
2021;35;SP;São Paulo;3501707;Américo Brasiliense;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501707;Américo Brasiliense;5;0;2;1028;5,31;0,16;2,61;7,9;21,52;28,27;24,62;14,02;0,9
2021;35;SP;São Paulo;3501707;Américo Brasiliense;5;1;2;1028;5,31;0,16;2,61;7,9;21,52;28,27;24,62;14,02;0,9
2021;35;SP;São Paulo;3501707;Américo Brasiliense;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501707;Américo Brasiliense;6;0;2;1028;5,31;0,16;2,61;7,9;21,52;28,27;24,62;14,02;0,9
2021;35;SP;São Paulo;3501707;Américo Brasiliense;6;1;2;1028;5,31;0,16;2,61;7,9;21,52;28,27;24,62;14,02;0,9
2021;35;SP;São Paulo;3501707;Américo Brasiliense;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501806;Américo de Campos;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501806;Américo de Campos;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501806;Américo de Campos;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501806;Américo de Campos;2;0;2;61;5,18;0;2,89;13,57;24,89;26,71;17,53;12,8;1,61
2021;35;SP;São Paulo;3501806;Américo de Campos;2;1;2;61;5,18;0;2,89;13,57;24,89;26,71;17,53;12,8;1,61
2021;35;SP;São Paulo;3501806;Américo de Campos;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501806;Américo de Campos;3;0;2;109;5,45;0;4,63;6,46;13,7;31,86;19,02;20,52;3,81
2021;35;SP;São Paulo;3501806;Américo de Campos;3;1;2;109;5,45;0;4,63;6,46;13,7;31,86;19,02;20,52;3,81
2021;35;SP;São Paulo;3501806;Américo de Campos;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501806;Américo de Campos;5;0;2;170;5,36;0;4,04;8,88;17,52;30,11;18,51;17,89;3,06
2021;35;SP;São Paulo;3501806;Américo de Campos;5;1;2;170;5,36;0;4,04;8,88;17,52;30,11;18,51;17,89;3,06
2021;35;SP;São Paulo;3501806;Américo de Campos;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501806;Américo de Campos;6;0;2;170;5,36;0;4,04;8,88;17,52;30,11;18,51;17,89;3,06
2021;35;SP;São Paulo;3501806;Américo de Campos;6;1;2;170;5,36;0;4,04;8,88;17,52;30,11;18,51;17,89;3,06
2021;35;SP;São Paulo;3501806;Américo de Campos;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501905;Amparo;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501905;Amparo;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501905;Amparo;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3501905;Amparo;2;0;2;1325;5,46;0,22;2,35;6,81;14,94;26,75;26,12;21,07;1,73
2021;35;SP;São Paulo;3501905;Amparo;2;1;2;1208;5,48;0,25;1,97;6,58;14,89;26,17;26,67;21,58;1,9
2021;35;SP;São Paulo;3501905;Amparo;2;2;2;117;5,27;0;6,41;9,24;15,47;33;20,24;15,64;0
2021;35;SP;São Paulo;3501905;Amparo;3;0;2;368;5,31;0,22;3,4;8,13;18,72;28,58;26,08;14,28;0,59
2021;35;SP;São Paulo;3501905;Amparo;3;1;2;344;5,32;0,24;2,82;8,37;18,87;29,02;25,9;14,15;0,63
2021;35;SP;São Paulo;3501905;Amparo;3;2;2;24;5,25;0;12,62;4,31;16,31;21,54;28,92;16,31;0
2021;35;SP;São Paulo;3501905;Amparo;5;0;2;1693;5,43;0,22;2,57;7,08;15,72;27,13;26,11;19,67;1,5
2021;35;SP;São Paulo;3501905;Amparo;5;1;2;1552;5,44;0,24;2,15;6,96;15,73;26,77;26,51;20,01;1,63
2021;35;SP;São Paulo;3501905;Amparo;5;2;2;141;5,27;0;7,35;8,49;15,59;31,26;21,56;15,74;0
2021;35;SP;São Paulo;3501905;Amparo;6;0;2;1693;5,43;0,22;2,57;7,08;15,72;27,13;26,11;19,67;1,5
2021;35;SP;São Paulo;3501905;Amparo;6;1;2;1552;5,44;0,24;2,15;6,96;15,73;26,77;26,51;20,01;1,63
2021;35;SP;São Paulo;3501905;Amparo;6;2;2;141;5,27;0;7,35;8,49;15,59;31,26;21,56;15,74;0
2021;35;SP;São Paulo;3502002;Analândia;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502002;Analândia;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502002;Analândia;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502002;Analândia;2;0;2;19;5,53;0;5,26;0;15,79;26,32;21,05;31,58;0
2021;35;SP;São Paulo;3502002;Analândia;2;1;2;19;5,53;0;5,26;0;15,79;26,32;21,05;31,58;0
2021;35;SP;São Paulo;3502002;Analândia;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502002;Analândia;3;0;2;93;5,44;0;3,69;6,42;13,3;22,47;33,96;18,74;1,43
2021;35;SP;São Paulo;3502002;Analândia;3;1;2;93;5,44;0;3,69;6,42;13,3;22,47;33,96;18,74;1,43
2021;35;SP;São Paulo;3502002;Analândia;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502002;Analândia;5;0;2;112;5,46;0;4;5,17;13,78;23,22;31,44;21,25;1,15
2021;35;SP;São Paulo;3502002;Analândia;5;1;2;112;5,46;0;4;5,17;13,78;23,22;31,44;21,25;1,15
2021;35;SP;São Paulo;3502002;Analândia;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502002;Analândia;6;0;2;112;5,46;0;4;5,17;13,78;23,22;31,44;21,25;1,15
2021;35;SP;São Paulo;3502002;Analândia;6;1;2;112;5,46;0;4;5,17;13,78;23,22;31,44;21,25;1,15
2021;35;SP;São Paulo;3502002;Analândia;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502101;Andradina;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502101;Andradina;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502101;Andradina;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502101;Andradina;2;0;2;903;5,4;0,25;2,5;6,47;16,54;28,23;28,82;15,47;1,72
2021;35;SP;São Paulo;3502101;Andradina;2;1;2;849;5,39;0,27;2,55;6,92;17,05;27,73;29,02;15,01;1,46
2021;35;SP;São Paulo;3502101;Andradina;2;2;2;54;5,65;0;1,84;0;9,29;35,31;25,92;22,14;5,51
2021;35;SP;São Paulo;3502101;Andradina;3;0;2;503;5,31;0,43;4,33;8,36;16,79;27,48;26,21;15,65;0,74
2021;35;SP;São Paulo;3502101;Andradina;3;1;2;503;5,31;0,43;4,33;8,36;16,79;27,48;26,21;15,65;0,74
2021;35;SP;São Paulo;3502101;Andradina;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502101;Andradina;5;0;2;1406;5,37;0,31;3,13;7,12;16,63;27,97;27,93;15,53;1,39
2021;35;SP;São Paulo;3502101;Andradina;5;1;2;1352;5,36;0,33;3,19;7,43;16,95;27,64;28,02;15,24;1,2
2021;35;SP;São Paulo;3502101;Andradina;5;2;2;54;5,65;0;1,84;0;9,29;35,31;25,92;22,14;5,51
2021;35;SP;São Paulo;3502101;Andradina;6;0;2;1406;5,37;0,31;3,13;7,12;16,63;27,97;27,93;15,53;1,39
2021;35;SP;São Paulo;3502101;Andradina;6;1;2;1352;5,36;0,33;3,19;7,43;16,95;27,64;28,02;15,24;1,2
2021;35;SP;São Paulo;3502101;Andradina;6;2;2;54;5,65;0;1,84;0;9,29;35,31;25,92;22,14;5,51
2021;35;SP;São Paulo;3502200;Angatuba;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502200;Angatuba;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502200;Angatuba;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502200;Angatuba;2;0;2;297;5,27;0;5,76;9,07;21,7;26,54;20,78;14,81;1,34
2021;35;SP;São Paulo;3502200;Angatuba;2;1;2;297;5,27;0;5,76;9,07;21,7;26,54;20,78;14,81;1,34
2021;35;SP;São Paulo;3502200;Angatuba;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502200;Angatuba;3;0;2;454;5,4;0,2;2,19;7,38;19,53;25,99;24,66;16,73;3,32
2021;35;SP;São Paulo;3502200;Angatuba;3;1;2;275;5,51;0;1,43;6,72;15,86;24,61;28,67;17,67;5,04
2021;35;SP;São Paulo;3502200;Angatuba;3;2;2;179;5,23;0,54;3,42;8,46;25,5;28,25;18,11;15,2;0,52
2021;35;SP;São Paulo;3502200;Angatuba;5;0;2;751;5,34;0,12;3,72;8,11;20,46;26,23;22,99;15,9;2,47
2021;35;SP;São Paulo;3502200;Angatuba;5;1;2;572;5,38;0;3,81;8,01;19,07;25,67;24,33;16,1;3
2021;35;SP;São Paulo;3502200;Angatuba;5;2;2;179;5,23;0,54;3,42;8,46;25,5;28,25;18,11;15,2;0,52
2021;35;SP;São Paulo;3502200;Angatuba;6;0;2;751;5,34;0,12;3,72;8,11;20,46;26,23;22,99;15,9;2,47
2021;35;SP;São Paulo;3502200;Angatuba;6;1;2;572;5,38;0;3,81;8,01;19,07;25,67;24,33;16,1;3
2021;35;SP;São Paulo;3502200;Angatuba;6;2;2;179;5,23;0,54;3,42;8,46;25,5;28,25;18,11;15,2;0,52
2021;35;SP;São Paulo;3502309;Anhembi;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502309;Anhembi;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502309;Anhembi;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502309;Anhembi;2;0;2;52;5,03;0;11,99;13,36;28,08;11,39;22,69;10,53;1,97
2021;35;SP;São Paulo;3502309;Anhembi;2;1;2;52;5,03;0;11,99;13,36;28,08;11,39;22,69;10,53;1,97
2021;35;SP;São Paulo;3502309;Anhembi;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502309;Anhembi;3;0;2;151;5,23;0;3,12;13,69;28,16;18,16;18,99;15,67;2,21
2021;35;SP;São Paulo;3502309;Anhembi;3;1;2;151;5,23;0;3,12;13,69;28,16;18,16;18,99;15,67;2,21
2021;35;SP;São Paulo;3502309;Anhembi;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502309;Anhembi;5;0;2;203;5,17;0;5,57;13,6;28,14;16,29;20,01;14,25;2,14
2021;35;SP;São Paulo;3502309;Anhembi;5;1;2;203;5,17;0;5,57;13,6;28,14;16,29;20,01;14,25;2,14
2021;35;SP;São Paulo;3502309;Anhembi;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502309;Anhembi;6;0;2;203;5,17;0;5,57;13,6;28,14;16,29;20,01;14,25;2,14
2021;35;SP;São Paulo;3502309;Anhembi;6;1;2;203;5,17;0;5,57;13,6;28,14;16,29;20,01;14,25;2,14
2021;35;SP;São Paulo;3502309;Anhembi;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502408;Anhumas;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502408;Anhumas;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502408;Anhumas;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502408;Anhumas;2;0;2;58;5,05;1,49;3,27;13,67;26,14;22,44;26,74;6,25;0
2021;35;SP;São Paulo;3502408;Anhumas;2;1;2;58;5,05;1,49;3,27;13,67;26,14;22,44;26,74;6,25;0
2021;35;SP;São Paulo;3502408;Anhumas;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502408;Anhumas;3;0;2;47;5,32;0;2,15;8,55;23,41;25,52;14,85;25,52;0
2021;35;SP;São Paulo;3502408;Anhumas;3;1;2;47;5,32;0;2,15;8,55;23,41;25,52;14,85;25,52;0
2021;35;SP;São Paulo;3502408;Anhumas;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502408;Anhumas;5;0;2;105;5,17;0,85;2,78;11,46;24,96;23,77;21,6;14,58;0
2021;35;SP;São Paulo;3502408;Anhumas;5;1;2;105;5,17;0,85;2,78;11,46;24,96;23,77;21,6;14,58;0
2021;35;SP;São Paulo;3502408;Anhumas;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502408;Anhumas;6;0;2;105;5,17;0,85;2,78;11,46;24,96;23,77;21,6;14,58;0
2021;35;SP;São Paulo;3502408;Anhumas;6;1;2;105;5,17;0,85;2,78;11,46;24,96;23,77;21,6;14,58;0
2021;35;SP;São Paulo;3502408;Anhumas;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502507;Aparecida;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502507;Aparecida;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502507;Aparecida;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502507;Aparecida;2;0;2;299;5,26;0,36;2,73;10,16;24,1;29,66;16,13;15,09;1,76
2021;35;SP;São Paulo;3502507;Aparecida;2;1;2;299;5,26;0,36;2,73;10,16;24,1;29,66;16,13;15,09;1,76
2021;35;SP;São Paulo;3502507;Aparecida;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502507;Aparecida;3;0;2;797;5,28;0,1;3,57;10,63;20,97;27,56;20,13;15,53;1,51
2021;35;SP;São Paulo;3502507;Aparecida;3;1;2;797;5,28;0,1;3,57;10,63;20,97;27,56;20,13;15,53;1,51
2021;35;SP;São Paulo;3502507;Aparecida;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502507;Aparecida;5;0;2;1096;5,27;0,19;3,3;10,48;21,97;28,23;18,85;15,39;1,59
2021;35;SP;São Paulo;3502507;Aparecida;5;1;2;1096;5,27;0,19;3,3;10,48;21,97;28,23;18,85;15,39;1,59
2021;35;SP;São Paulo;3502507;Aparecida;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502507;Aparecida;6;0;2;1096;5,27;0,19;3,3;10,48;21,97;28,23;18,85;15,39;1,59
2021;35;SP;São Paulo;3502507;Aparecida;6;1;2;1096;5,27;0,19;3,3;10,48;21,97;28,23;18,85;15,39;1,59
2021;35;SP;São Paulo;3502507;Aparecida;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;2;0;2;80;5,21;0;2,68;7,02;27,87;31,35;19,88;11,21;0
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;2;1;2;80;5,21;0;2,68;7,02;27,87;31,35;19,88;11,21;0
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;3;0;2;43;5,31;0;4,63;11,7;16,27;20,93;32,52;11,62;2,34
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;3;1;2;43;5,31;0;4,63;11,7;16,27;20,93;32,52;11,62;2,34
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;5;0;2;123;5,24;0;3,34;8,63;23,89;27,77;24,21;11,35;0,8
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;5;1;2;123;5,24;0;3,34;8,63;23,89;27,77;24,21;11,35;0,8
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;6;0;2;123;5,24;0;3,34;8,63;23,89;27,77;24,21;11,35;0,8
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;6;1;2;123;5,24;0;3,34;8,63;23,89;27,77;24,21;11,35;0,8
2021;35;SP;São Paulo;3502606;Aparecida d'Oeste;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502705;Apiaí;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502705;Apiaí;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502705;Apiaí;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502705;Apiaí;2;0;2;679;4,87;0,45;11,8;21,31;25,52;18,55;14,69;7,28;0,41
2021;35;SP;São Paulo;3502705;Apiaí;2;1;2;482;4,94;0,37;10,37;20,02;24,05;19,35;17,18;8,27;0,39
2021;35;SP;São Paulo;3502705;Apiaí;2;2;2;197;4,69;0,63;15,32;24,49;29,15;16,58;8,54;4,82;0,46
2021;35;SP;São Paulo;3502705;Apiaí;3;0;2;126;5,19;0;3,15;13,51;19,89;30,34;22,91;10,19;0
2021;35;SP;São Paulo;3502705;Apiaí;3;1;2;126;5,19;0;3,15;13,51;19,89;30,34;22,91;10,19;0
2021;35;SP;São Paulo;3502705;Apiaí;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502705;Apiaí;5;0;2;805;4,92;0,38;10,49;20,13;24,67;20,33;15,93;7,72;0,35
2021;35;SP;São Paulo;3502705;Apiaí;5;1;2;608;4,99;0,3;8,92;18,72;23,21;21,55;18,33;8,66;0,32
2021;35;SP;São Paulo;3502705;Apiaí;5;2;2;197;4,69;0,63;15,32;24,49;29,15;16,58;8,54;4,82;0,46
2021;35;SP;São Paulo;3502705;Apiaí;6;0;2;805;4,92;0,38;10,49;20,13;24,67;20,33;15,93;7,72;0,35
2021;35;SP;São Paulo;3502705;Apiaí;6;1;2;608;4,99;0,3;8,92;18,72;23,21;21,55;18,33;8,66;0,32
2021;35;SP;São Paulo;3502705;Apiaí;6;2;2;197;4,69;0,63;15,32;24,49;29,15;16,58;8,54;4,82;0,46
2021;35;SP;São Paulo;3502754;Araçariguama;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502754;Araçariguama;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502754;Araçariguama;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502754;Araçariguama;2;0;2;109;5,17;0;9,36;7,73;20,95;24,42;26,31;10,5;0,74
2021;35;SP;São Paulo;3502754;Araçariguama;2;1;2;109;5,17;0;9,36;7,73;20,95;24,42;26,31;10,5;0,74
2021;35;SP;São Paulo;3502754;Araçariguama;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3502754;Araçariguama;3;0;2;482;5,16;0;4,98;14,62;23,32;28,03;17,24;10,54;1,28
2021;35;SP;São Paulo;3502754;Araçariguama;3;1;2;399;5,16;0;4,12;14,91;23,56;28,42;17,51;10,76;0,71
2021;35;SP;São Paulo;3502754;Araçariguama;3;2;2;83;5,14;0;8,92;13,29;22,21;26,21;15,98;9,51;3,88
2021;35;SP;São Paulo;3502754;Araçariguama;5;0;2;591;5,16;0;6,15;12,78;22,69;27,06;19,66;10,53;1,13
2021;35;SP;São Paulo;3502754;Araçariguama;5;1;2;508;5,16;0;5,73;12,7;22,76;27,19;20,21;10,68;0,72
2021;35;SP;São Paulo;3502754;Araçariguama;5;2;2;83;5,14;0;8,92;13,29;22,21;26,21;15,98;9,51;3,88
2021;35;SP;São Paulo;3502754;Araçariguama;6;0;2;591;5,16;0;6,15;12,78;22,69;27,06;19,66;10,53;1,13
2021;35;SP;São Paulo;3502754;Araçariguama;6;1;2;508;5,16;0;5,73;12,7;22,76;27,19;20,21;10,68;0,72
