NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_CAT_0;FUN_AI_CAT_0;FUN_AF_CAT_0;FUN_01_CAT_0;FUN_02_CAT_0;FUN_03_CAT_0;FUN_04_CAT_0;FUN_05_CAT_0;FUN_06_CAT_0;FUN_07_CAT_0;FUN_08_CAT_0;FUN_09_CAT_0;MED_CAT_0;MED_01_CAT_0;MED_02_CAT_0;MED_03_CAT_0;MED_04_CAT_0
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Rural;Total;--;--;--;--;--;--;--;--;--;--;--;--;12,8;14,7;9,3;14,2;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Estadual;4,2;0,9;5,5;--;1,4;0,0;0,8;1,4;4,4;5,8;5,8;6,5;11,5;10,3;10,0;14,9;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Estadual;4,2;0,9;5,5;--;1,4;0,0;0,8;1,4;4,4;5,8;5,8;6,5;11,1;9,0;10,2;15,1;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Rural;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;12,8;14,7;9,3;14,2;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Municipal;1,7;0,9;4,2;0,0;0,0;0,6;0,8;3,3;2,6;4,8;3,9;6,4;--;--;--;--;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Municipal;1,7;0,9;4,2;0,0;0,0;0,6;0,8;3,3;2,6;4,8;3,9;6,4;--;--;--;--;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Privada;1,3;0,0;2,8;0,0;0,0;0,0;0,0;0,0;1,7;1,8;3,7;4,0;2,0;3,5;1,0;1,1;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Privada;1,3;0,0;2,8;0,0;0,0;0,0;0,0;0,0;1,7;1,8;3,7;4,0;2,0;3,5;1,0;1,1;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Pública;2,8;0,9;5,1;0,0;0,4;0,4;0,8;2,8;3,8;5,5;5,1;6,5;11,5;10,3;10,0;14,9;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Pública;2,8;0,9;5,1;0,0;0,4;0,4;0,8;2,8;3,8;5,5;5,1;6,5;11,1;9,0;10,2;15,1;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Rural;Pública;--;--;--;--;--;--;--;--;--;--;--;--;12,8;14,7;9,3;14,2;--
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Total;2,0;0,6;3,7;1,5;0,0;0,0;1,5;0,0;1,7;2,4;8,1;2,5;4,2;1,4;3,6;10,0;--
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Total;2,0;0,6;3,7;1,5;0,0;0,0;1,5;0,0;1,7;2,4;8,1;2,5;4,2;1,4;3,6;10,0;--
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Estadual;3,7;--;3,7;--;--;--;--;--;1,7;2,4;8,1;2,5;4,2;1,4;3,6;10,0;--
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Estadual;3,7;--;3,7;--;--;--;--;--;1,7;2,4;8,1;2,5;4,2;1,4;3,6;10,0;--
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Municipal;0,6;0,6;--;1,5;0,0;0,0;1,5;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Municipal;0,6;0,6;--;1,5;0,0;0,0;1,5;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Pública;2,0;0,6;3,7;1,5;0,0;0,0;1,5;0,0;1,7;2,4;8,1;2,5;4,2;1,4;3,6;10,0;--
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Pública;2,0;0,6;3,7;1,5;0,0;0,0;1,5;0,0;1,7;2,4;8,1;2,5;4,2;1,4;3,6;10,0;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Total;3,6;2,9;4,6;0,5;0,8;2,3;4,8;5,7;5,1;5,2;3,8;4,2;5,8;6,9;6,4;4,0;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Total;3,6;2,9;4,6;0,5;0,8;2,3;4,8;5,7;5,1;5,2;3,8;4,2;5,8;6,9;6,4;4,0;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;6,6;7,8;7,1;4,5;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;6,6;7,8;7,1;4,5;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Municipal;4,1;3,4;5,2;0,6;0,9;2,7;5,5;7,1;6,3;5,5;4,6;4,6;--;--;--;--;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Municipal;4,1;3,4;5,2;0,6;0,9;2,7;5,5;7,1;6,3;5,5;4,6;4,6;--;--;--;--;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Privada;0,5;0,0;1,3;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;1,9;1,7;1,7;1,9;1,7;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Privada;0,5;0,0;1,3;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;1,9;1,7;1,7;1,9;1,7;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Pública;4,1;3,4;5,2;0,6;0,9;2,7;5,5;7,1;6,3;5,5;4,6;4,6;6,6;7,8;7,1;4,5;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Pública;4,1;3,4;5,2;0,6;0,9;2,7;5,5;7,1;6,3;5,5;4,6;4,6;6,6;7,8;7,1;4,5;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Total;8,4;3,3;14,9;0,3;0,6;1,2;4,2;9,5;10,5;16,8;16,5;15,6;13,3;19,5;10,7;6,7;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Total;8,4;3,3;14,9;0,3;0,6;1,2;4,2;9,5;10,5;16,8;16,5;15,6;13,3;19,5;10,7;6,7;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;13,4;20,0;10,7;6,7;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;13,4;20,0;10,7;6,7;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Municipal;8,5;3,4;15,1;0,3;0,6;1,3;4,3;9,7;10,8;16,9;17,2;15,4;--;--;--;--;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Municipal;8,5;3,4;15,1;0,3;0,6;1,3;4,3;9,7;10,8;16,9;17,2;15,4;--;--;--;--;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Privada;3,2;0,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;22,2;0,0;0,0;--;--;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Privada;3,2;0,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;22,2;0,0;0,0;--;--;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Pública;8,5;3,4;15,1;0,3;0,6;1,3;4,3;9,7;10,8;16,9;17,2;15,4;13,4;20,0;10,7;6,7;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Pública;8,5;3,4;15,1;0,3;0,6;1,3;4,3;9,7;10,8;16,9;17,2;15,4;13,4;20,0;10,7;6,7;--
2021;Sudeste;SP;3546801;Santa Isabel;Total;Total;8,2;5,5;11,6;0,1;0,5;4,8;11,0;10,0;10,7;10,0;14,6;11,1;8,9;10,7;10,2;5,3;--
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Total;8,2;5,0;11,6;0,0;0,5;4,2;10,9;9,0;10,7;10,0;14,6;11,1;8,9;10,7;10,2;5,3;--
2021;Sudeste;SP;3546801;Santa Isabel;Rural;Total;7,9;7,9;--;0,9;0,9;8,0;11,5;13,8;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546801;Santa Isabel;Total;Estadual;12,3;--;12,3;--;--;--;--;--;11,4;10,6;15,8;11,4;9,2;11,0;10,6;5,6;--
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Estadual;12,3;--;12,3;--;--;--;--;--;11,4;10,6;15,8;11,4;9,2;11,0;10,6;5,6;--
2021;Sudeste;SP;3546801;Santa Isabel;Total;Municipal;5,8;5,8;--;0,2;0,6;5,1;11,7;10,7;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Municipal;5,4;5,4;--;0,0;0,5;4,5;11,7;9,8;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546801;Santa Isabel;Rural;Municipal;7,9;7,9;--;0,9;0,9;8,0;11,5;13,8;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546801;Santa Isabel;Total;Privada;0,5;0,0;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,9;1,1;0,0;3,0;0,0;--
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Privada;0,5;0,0;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,9;1,1;0,0;3,0;0,0;--
2021;Sudeste;SP;3546801;Santa Isabel;Total;Pública;8,7;5,8;12,3;0,2;0,6;5,1;11,7;10,7;11,4;10,6;15,8;11,4;9,2;11,0;10,6;5,6;--
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Pública;8,8;5,4;12,3;0,0;0,5;4,5;11,7;9,8;11,4;10,6;15,8;11,4;9,2;11,0;10,6;5,6;--
2021;Sudeste;SP;3546801;Santa Isabel;Rural;Pública;7,9;7,9;--;0,9;0,9;8,0;11,5;13,8;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Total;4,2;1,7;8,4;0,0;1,1;0,0;4,9;2,9;4,3;11,8;12,7;5,6;22,4;10,4;24,7;32,1;--
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Total;4,2;1,7;8,4;0,0;1,1;0,0;4,9;2,9;4,3;11,8;12,7;5,6;22,4;10,4;24,7;32,1;--
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Estadual;8,4;--;8,4;--;--;--;--;--;4,3;11,8;12,7;5,6;22,4;10,4;24,7;32,1;--
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Estadual;8,4;--;8,4;--;--;--;--;--;4,3;11,8;12,7;5,6;22,4;10,4;24,7;32,1;--
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Municipal;1,7;1,7;--;0,0;1,1;0,0;4,9;2,9;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Municipal;1,7;1,7;--;0,0;1,1;0,0;4,9;2,9;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Pública;4,2;1,7;8,4;0,0;1,1;0,0;4,9;2,9;4,3;11,8;12,7;5,6;22,4;10,4;24,7;32,1;--
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Pública;4,2;1,7;8,4;0,0;1,1;0,0;4,9;2,9;4,3;11,8;12,7;5,6;22,4;10,4;24,7;32,1;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Total;9,9;6,4;14,3;0,0;1,3;3,4;14,1;12,0;14,3;14,9;15,4;12,8;12,5;10,5;15,9;10,7;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Total;9,9;6,4;14,3;0,0;1,3;3,4;14,1;12,0;14,3;14,9;15,4;12,8;12,5;10,5;15,9;10,7;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Estadual;14,3;--;14,3;--;--;--;--;--;14,3;14,9;15,4;12,8;12,5;10,5;15,9;10,7;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Estadual;14,3;--;14,3;--;--;--;--;--;14,3;14,9;15,4;12,8;12,5;10,5;15,9;10,7;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Municipal;6,4;6,4;--;0,0;1,3;3,4;14,1;12,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Municipal;6,4;6,4;--;0,0;1,3;3,4;14,1;12,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Pública;9,9;6,4;14,3;0,0;1,3;3,4;14,1;12,0;14,3;14,9;15,4;12,8;12,5;10,5;15,9;10,7;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Pública;9,9;6,4;14,3;0,0;1,3;3,4;14,1;12,0;14,3;14,9;15,4;12,8;12,5;10,5;15,9;10,7;--
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Total;4,1;2,0;7,4;2,2;0,0;0,0;0,0;7,0;0,0;6,1;2,6;21,2;14,5;18,9;13,6;5,9;--
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Total;4,1;2,0;7,4;2,2;0,0;0,0;0,0;7,0;0,0;6,1;2,6;21,2;14,5;18,9;13,6;5,9;--
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Estadual;7,4;--;7,4;--;--;--;--;--;0,0;6,1;2,6;21,2;14,5;18,9;13,6;5,9;--
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Estadual;7,4;--;7,4;--;--;--;--;--;0,0;6,1;2,6;21,2;14,5;18,9;13,6;5,9;--
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Municipal;2,0;2,0;--;2,2;0,0;0,0;0,0;7,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Municipal;2,0;2,0;--;2,2;0,0;0,0;0,0;7,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Pública;4,1;2,0;7,4;2,2;0,0;0,0;0,0;7,0;0,0;6,1;2,6;21,2;14,5;18,9;13,6;5,9;--
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Pública;4,1;2,0;7,4;2,2;0,0;0,0;0,0;7,0;0,0;6,1;2,6;21,2;14,5;18,9;13,6;5,9;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Total;0,7;0,0;1,7;0,0;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Total;0,7;0,0;1,7;0,0;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Estadual;0,8;0,0;1,7;--;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Estadual;0,8;0,0;1,7;--;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Municipal;0,0;0,0;--;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Municipal;0,0;0,0;--;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Pública;0,7;0,0;1,7;0,0;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Pública;0,7;0,0;1,7;0,0;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Total;4,9;2,4;8,2;1,1;1,8;2,1;2,2;4,7;6,0;7,1;8,4;12,2;10,0;10,9;9,3;9,8;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Total;4,9;2,4;8,2;1,1;1,8;2,1;2,2;4,7;6,0;7,1;8,4;12,2;10,0;10,9;9,3;9,8;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;2,8;3,3;2,2;3,1;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;2,8;3,3;2,2;3,1;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Municipal;5,3;2,1;9,6;0,3;0,9;1,3;2,2;5,2;6,9;7,9;9,9;14,6;11,9;13,0;11,4;11,2;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Municipal;5,3;2,1;9,6;0,3;0,9;1,3;2,2;5,2;6,9;7,9;9,9;14,6;11,9;13,0;11,4;11,2;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Privada;3,1;3,9;2,1;3,8;5,3;5,1;2,4;2,5;1,5;3,0;1,9;1,9;4,7;3,6;3,9;6,5;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Privada;3,1;3,9;2,1;3,8;5,3;5,1;2,4;2,5;1,5;3,0;1,9;1,9;4,7;3,6;3,9;6,5;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Pública;5,3;2,1;9,6;0,3;0,9;1,3;2,2;5,2;6,9;7,9;9,9;14,6;10,8;11,7;10,1;10,3;--
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Pública;5,3;2,1;9,6;0,3;0,9;1,3;2,2;5,2;6,9;7,9;9,9;14,6;10,8;11,7;10,1;10,3;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Total;3,4;1,4;6,4;0,0;0,0;2,9;4,3;0,0;5,0;8,0;8,7;3,8;4,5;6,3;3,7;4,2;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Total;3,4;1,4;6,4;0,0;0,0;2,9;4,3;0,0;5,0;8,0;8,7;3,8;4,5;6,3;3,7;4,2;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Estadual;6,4;--;6,4;--;--;--;--;--;5,0;8,0;8,7;3,8;4,5;6,3;3,7;4,2;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Estadual;6,4;--;6,4;--;--;--;--;--;5,0;8,0;8,7;3,8;4,5;6,3;3,7;4,2;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Municipal;1,4;1,4;--;0,0;0,0;2,9;4,3;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Municipal;1,4;1,4;--;0,0;0,0;2,9;4,3;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Pública;3,4;1,4;6,4;0,0;0,0;2,9;4,3;0,0;5,0;8,0;8,7;3,8;4,5;6,3;3,7;4,2;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Pública;3,4;1,4;6,4;0,0;0,0;2,9;4,3;0,0;5,0;8,0;8,7;3,8;4,5;6,3;3,7;4,2;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Total;6,7;1,8;12,1;0,0;0,4;0,8;2,7;5,0;6,7;15,2;11,0;15,0;15,6;16,6;19,5;10,3;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Total;6,7;1,8;12,1;0,0;0,4;0,8;2,7;5,0;6,7;15,2;11,0;15,0;15,6;16,6;19,5;10,3;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Estadual;18,0;--;18,0;--;--;--;--;--;12,3;23,3;15,3;20,1;19,1;18,9;24,3;13,9;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Estadual;18,0;--;18,0;--;--;--;--;--;12,3;23,3;15,3;20,1;19,1;18,9;24,3;13,9;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Municipal;4,0;2,3;14,0;0,0;0,5;1,0;3,7;5,8;4,1;23,4;8,9;21,1;--;--;--;--;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Municipal;4,0;2,3;14,0;0,0;0,5;1,0;3,7;5,8;4,1;23,4;8,9;21,1;--;--;--;--;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Privada;1,6;0,5;2,6;0,0;0,0;0,0;0,0;2,7;0,9;2,4;3,6;3,8;6,0;10,1;6,0;1,4;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Privada;1,6;0,5;2,6;0,0;0,0;0,0;0,0;2,7;0,9;2,4;3,6;3,8;6,0;10,1;6,0;1,4;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Pública;8,9;2,3;17,1;0,0;0,5;1,0;3,7;5,8;10,2;23,4;13,9;20,3;19,1;18,9;24,3;13,9;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Pública;8,9;2,3;17,1;0,0;0,5;1,0;3,7;5,8;10,2;23,4;13,9;20,3;19,1;18,9;24,3;13,9;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Total;5,2;3,1;7,8;0,0;1,0;2,3;5,9;6,2;7,5;10,4;7,6;5,7;16,3;15,6;16,8;16,7;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Total;5,2;3,1;7,8;0,0;1,0;2,3;5,9;6,2;7,5;10,4;7,6;5,7;16,3;15,6;16,8;16,7;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Estadual;8,9;--;8,9;--;--;--;--;--;8,5;12,3;8,5;6,5;17,8;17,1;18,0;18,6;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Estadual;8,9;--;8,9;--;--;--;--;--;8,5;12,3;8,5;6,5;17,8;17,1;18,0;18,6;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Municipal;3,4;3,4;--;0,0;1,1;2,7;6,3;6,8;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Municipal;3,4;3,4;--;0,0;1,1;2,7;6,3;6,8;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Privada;0,6;1,0;0,0;0,0;0,0;0,0;2,8;2,4;0,0;0,0;0,0;0,0;3,3;0,0;4,2;5,1;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Privada;0,6;1,0;0,0;0,0;0,0;0,0;2,8;2,4;0,0;0,0;0,0;0,0;3,3;0,0;4,2;5,1;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Pública;5,9;3,4;8,9;0,0;1,1;2,7;6,3;6,8;8,5;12,3;8,5;6,5;17,8;17,1;18,0;18,6;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Pública;5,9;3,4;8,9;0,0;1,1;2,7;6,3;6,8;8,5;12,3;8,5;6,5;17,8;17,1;18,0;18,6;--
2021;Sudeste;SP;3547650;Santa Salete;Total;Total;2,1;0,0;4,2;0,0;0,0;0,0;0,0;0,0;3,0;2,8;9,1;3,6;3,7;3,2;6,5;0,0;--
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Total;2,1;0,0;4,2;0,0;0,0;0,0;0,0;0,0;3,0;2,8;9,1;3,6;3,7;3,2;6,5;0,0;--
2021;Sudeste;SP;3547650;Santa Salete;Total;Estadual;2,2;0,0;4,2;--;0,0;0,0;0,0;0,0;3,0;2,8;9,1;3,6;3,7;3,2;6,5;0,0;--
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Estadual;2,2;0,0;4,2;--;0,0;0,0;0,0;0,0;3,0;2,8;9,1;3,6;3,7;3,2;6,5;0,0;--
2021;Sudeste;SP;3547650;Santa Salete;Total;Municipal;0,0;0,0;--;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Municipal;0,0;0,0;--;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547650;Santa Salete;Total;Pública;2,1;0,0;4,2;0,0;0,0;0,0;0,0;0,0;3,0;2,8;9,1;3,6;3,7;3,2;6,5;0,0;--
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Pública;2,1;0,0;4,2;0,0;0,0;0,0;0,0;0,0;3,0;2,8;9,1;3,6;3,7;3,2;6,5;0,0;--
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Total;4,5;1,8;7,6;0,5;0,0;2,9;2,8;3,1;8,1;8,5;6,5;6,8;6,9;8,3;8,2;3,5;--
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Total;4,5;1,8;7,6;0,5;0,0;2,9;2,8;3,1;8,1;8,5;6,5;6,8;6,9;8,3;8,2;3,5;--
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Estadual;9,6;--;9,6;--;--;--;--;--;10,1;10,2;7,9;9,8;10,4;12,9;12,9;4,0;--
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Estadual;9,6;--;9,6;--;--;--;--;--;10,1;10,2;7,9;9,8;10,4;12,9;12,9;4,0;--
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Municipal;2,5;2,5;--;0,8;0,0;3,0;3,6;4,7;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Municipal;2,5;2,5;--;0,8;0,0;3,0;3,6;4,7;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Privada;2,3;0,8;4,2;0,0;0,0;2,6;1,3;0,0;5,1;5,6;4,0;1,4;1,3;0,0;1,4;2,8;--
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Privada;2,3;0,8;4,2;0,0;0,0;2,6;1,3;0,0;5,1;5,6;4,0;1,4;1,3;0,0;1,4;2,8;--
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Pública;5,8;2,5;9,6;0,8;0,0;3,0;3,6;4,7;10,1;10,2;7,9;9,8;10,4;12,9;12,9;4,0;--
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Pública;5,8;2,5;9,6;0,8;0,0;3,0;3,6;4,7;10,1;10,2;7,9;9,8;10,4;12,9;12,9;4,0;--
2021;Sudeste;SP;3547809;Santo André;Total;Total;4,7;1,9;8,0;0,5;0,8;1,3;3,1;3,8;6,2;7,6;8,9;9,4;11,8;12,1;12,5;10,5;--
2021;Sudeste;SP;3547809;Santo André;Urbana;Total;4,7;1,9;8,0;0,5;0,8;1,3;3,1;3,8;6,2;7,6;8,9;9,4;11,8;12,1;12,5;10,5;--
2021;Sudeste;SP;3547809;Santo André;Total;Estadual;7,8;2,3;10,9;1,0;1,3;1,9;3,3;3,9;8,5;10,7;11,9;12,4;14,9;15,2;15,8;13,3;--
2021;Sudeste;SP;3547809;Santo André;Urbana;Estadual;7,8;2,3;10,9;1,0;1,3;1,9;3,3;3,9;8,5;10,7;11,9;12,4;14,9;15,2;15,8;13,3;--
2021;Sudeste;SP;3547809;Santo André;Total;Municipal;2,9;2,9;--;0,4;0,9;1,5;4,9;6,1;--;--;--;--;--;--;--;--;--
