NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;1_CAT1_CATFUN;1_CAT1_CATMED;1_CAT2_CATFUN;1_CAT2_CATMED;1_CAT3_CATFUN;1_CAT3_CATMED
2021;Sudeste;SP;3505807;Bastos;Total;Pública;98,7;92,5;0,6;0,5;0,7;6,3
2021;Sudeste;SP;3505807;Bastos;Total;Privada;100,0;98,4;0,0;0,0;0,0;1,6
2021;Sudeste;SP;3505807;Bastos;Urbana;Total;98,8;93,0;0,6;0,4;0,6;5,8
2021;Sudeste;SP;3505807;Bastos;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3505906;Batatais;Total;Total;97,1;88,4;1,9;4,8;1,0;5,6
2021;Sudeste;SP;3505906;Batatais;Total;Pública;96,5;86,6;2,2;5,6;1,3;6,4
2021;Sudeste;SP;3505906;Batatais;Total;Privada;99,0;99,1;0,7;0,0;0,3;0,3
2021;Sudeste;SP;3505906;Batatais;Urbana;Total;97,1;88,4;1,9;4,8;1,0;5,6
2021;Sudeste;SP;3506003;Bauru;Total;Total;98,1;96,4;1,3;1,7;0,6;1,4
2021;Sudeste;SP;3506003;Bauru;Total;Pública;97,7;95,8;1,5;2,0;0,7;1,6
2021;Sudeste;SP;3506003;Bauru;Total;Privada;99,1;98,9;0,4;0,4;0,5;0,5
2021;Sudeste;SP;3506003;Bauru;Urbana;Total;98,1;96,4;1,3;1,7;0,6;1,4
2021;Sudeste;SP;3506102;Bebedouro;Total;Total;99,1;93,9;0,2;2,4;0,7;3,3
2021;Sudeste;SP;3506102;Bebedouro;Total;Pública;98,9;92,2;0,3;3,0;0,8;4,3
2021;Sudeste;SP;3506102;Bebedouro;Total;Privada;99,5;99,2;0,1;0,5;0,4;0,2
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Total;99,1;93,9;0,2;2,4;0,7;3,3
2021;Sudeste;SP;3506201;Bento de Abreu;Total;Total;99,4;90,3;0,0;0,0;0,6;9,7
2021;Sudeste;SP;3506201;Bento de Abreu;Total;Pública;99,4;90,3;0,0;0,0;0,6;9,7
2021;Sudeste;SP;3506201;Bento de Abreu;Urbana;Total;99,4;90,3;0,0;0,0;0,6;9,7
2021;Sudeste;SP;3506300;Bernardino de Campos;Total;Total;99,6;93,6;0,2;0,4;0,2;4,5
2021;Sudeste;SP;3506300;Bernardino de Campos;Total;Pública;99,5;93,6;0,2;0,4;0,3;4,5
2021;Sudeste;SP;3506300;Bernardino de Campos;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Urbana;Total;99,6;93,6;0,2;0,4;0,2;4,5
2021;Sudeste;SP;3506359;Bertioga;Total;Total;98,2;96,5;0,8;1,7;1,0;0,9
2021;Sudeste;SP;3506359;Bertioga;Total;Pública;98,2;96,1;0,8;1,9;1,0;1,0
2021;Sudeste;SP;3506359;Bertioga;Total;Privada;98,4;99,0;0,9;0,3;0,7;0,7
2021;Sudeste;SP;3506359;Bertioga;Urbana;Total;98,2;96,5;0,8;1,7;1,0;0,9
2021;Sudeste;SP;3506409;Bilac;Total;Total;99,3;97,2;0,3;0,6;0,4;2,2
2021;Sudeste;SP;3506409;Bilac;Total;Pública;99,3;97,2;0,3;0,6;0,4;2,2
2021;Sudeste;SP;3506409;Bilac;Urbana;Total;99,3;97,2;0,3;0,6;0,4;2,2
2021;Sudeste;SP;3506508;Birigui;Total;Total;99,5;97,0;0,2;1,1;0,3;1,5
2021;Sudeste;SP;3506508;Birigui;Total;Pública;99,4;96,6;0,2;1,2;0,4;1,7
2021;Sudeste;SP;3506508;Birigui;Total;Privada;99,7;99,8;0,3;0,2;0,0;0,0
2021;Sudeste;SP;3506508;Birigui;Urbana;Total;99,5;97,0;0,2;1,1;0,3;1,5
2021;Sudeste;SP;3506607;Biritiba Mirim;Total;Total;99,5;97,6;0,2;0,0;0,3;1,7
2021;Sudeste;SP;3506607;Biritiba Mirim;Total;Pública;99,4;97,5;0,2;0,0;0,4;1,8
2021;Sudeste;SP;3506607;Biritiba Mirim;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3506607;Biritiba Mirim;Urbana;Total;99,5;97,6;0,2;0,0;0,3;1,7
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Total;98,9;97,7;0,6;0,0;0,4;1,3
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Pública;98,9;97,7;0,6;0,0;0,4;1,3
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Total;98,9;97,7;0,6;0,0;0,4;1,3
2021;Sudeste;SP;3506805;Bocaina;Total;Total;94,8;85,4;3,4;1,5;1,8;12,8
2021;Sudeste;SP;3506805;Bocaina;Total;Pública;94,8;85,4;3,4;1,5;1,8;12,8
2021;Sudeste;SP;3506805;Bocaina;Urbana;Total;94,9;85,4;3,2;1,5;1,9;12,8
2021;Sudeste;SP;3506805;Bocaina;Rural;Total;91,7;--;8,3;--;0,0;--
2021;Sudeste;SP;3506904;Bofete;Total;Total;98,9;88,6;0,2;0,6;0,5;7,3
2021;Sudeste;SP;3506904;Bofete;Total;Pública;98,9;88,6;0,2;0,6;0,5;7,3
2021;Sudeste;SP;3506904;Bofete;Urbana;Total;98,6;88,6;0,3;0,6;0,6;7,3
2021;Sudeste;SP;3506904;Bofete;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3507001;Boituva;Total;Total;98,2;97,8;1,2;1,2;0,5;0,7
2021;Sudeste;SP;3507001;Boituva;Total;Pública;97,9;97,7;1,4;1,3;0,6;0,7
2021;Sudeste;SP;3507001;Boituva;Total;Privada;99,5;98,4;0,3;0,8;0,2;0,8
2021;Sudeste;SP;3507001;Boituva;Urbana;Total;98,1;97,8;1,2;1,2;0,6;0,7
2021;Sudeste;SP;3507001;Boituva;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Total;98,4;95,5;0,8;1,6;0,8;2,9
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Pública;98,4;95,5;0,7;1,5;0,9;3,0
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Privada;97,4;94,6;2,6;2,7;0,0;2,7
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Total;98,4;95,5;0,8;1,6;0,8;2,9
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Rural;Total;98,6;--;1,4;--;0,0;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Total;98,7;93,8;0,0;0,0;1,3;6,2
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Pública;98,7;93,8;0,0;0,0;1,3;6,2
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Total;98,7;93,8;0,0;0,0;1,3;6,2
2021;Sudeste;SP;3507209;Borá;Total;Total;99,2;100,0;0,8;0,0;0,0;0,0
2021;Sudeste;SP;3507209;Borá;Total;Pública;99,2;100,0;0,8;0,0;0,0;0,0
2021;Sudeste;SP;3507209;Borá;Urbana;Total;99,2;100,0;0,8;0,0;0,0;0,0
2021;Sudeste;SP;3507308;Boracéia;Total;Total;98,8;97,5;0,6;0,6;0,6;1,9
2021;Sudeste;SP;3507308;Boracéia;Total;Pública;98,8;97,5;0,6;0,6;0,6;1,9
2021;Sudeste;SP;3507308;Boracéia;Urbana;Total;98,8;97,5;0,6;0,6;0,6;1,9
2021;Sudeste;SP;3507407;Borborema;Total;Total;99,6;98,6;0,1;0,5;0,3;0,9
2021;Sudeste;SP;3507407;Borborema;Total;Pública;99,6;98,6;0,1;0,5;0,3;0,9
2021;Sudeste;SP;3507407;Borborema;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3507407;Borborema;Urbana;Total;99,6;98,6;0,1;0,5;0,3;0,9
2021;Sudeste;SP;3507456;Borebi;Total;Total;99,3;96,2;0,0;3,8;0,7;0,0
2021;Sudeste;SP;3507456;Borebi;Total;Pública;99,3;96,2;0,0;3,8;0,7;0,0
2021;Sudeste;SP;3507456;Borebi;Urbana;Total;99,3;96,2;0,0;3,8;0,7;0,0
2021;Sudeste;SP;3507506;Botucatu;Total;Total;98,1;93,1;1,0;3,5;0,8;2,9
2021;Sudeste;SP;3507506;Botucatu;Total;Pública;98,0;90,5;1,0;4,8;0,9;4,0
2021;Sudeste;SP;3507506;Botucatu;Total;Privada;98,4;99,5;1,1;0,2;0,5;0,3
2021;Sudeste;SP;3507506;Botucatu;Urbana;Total;98,1;93,0;1,1;3,5;0,8;2,9
2021;Sudeste;SP;3507506;Botucatu;Rural;Total;97,7;98,8;0,0;0,0;2,3;1,2
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Total;98,9;96,9;0,4;0,3;0,7;2,5
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Pública;98,8;96,2;0,4;0,3;0,8;3,1
2021;Sudeste;SP;3507605;Bragança Paulista;Total;Privada;99,1;99,3;0,3;0,0;0,6;0,5
2021;Sudeste;SP;3507605;Bragança Paulista;Urbana;Total;98,9;96,9;0,4;0,3;0,7;2,5
2021;Sudeste;SP;3507605;Bragança Paulista;Rural;Total;98,6;98,6;0,9;0,0;0,5;1,4
2021;Sudeste;SP;3507704;Braúna;Total;Total;98,0;94,0;1,0;3,3;1,0;2,7
2021;Sudeste;SP;3507704;Braúna;Total;Pública;98,0;94,0;1,0;3,3;1,0;2,7
2021;Sudeste;SP;3507704;Braúna;Urbana;Total;98,2;94,0;0,8;3,3;1,0;2,7
2021;Sudeste;SP;3507704;Braúna;Rural;Total;93,8;--;6,2;--;0,0;--
2021;Sudeste;SP;3507753;Brejo Alegre;Total;Total;98,6;92,2;0,0;2,2;1,1;5,6
2021;Sudeste;SP;3507753;Brejo Alegre;Total;Pública;98,6;92,2;0,0;2,2;1,1;5,6
2021;Sudeste;SP;3507753;Brejo Alegre;Urbana;Total;98,6;92,2;0,0;2,2;1,1;5,6
2021;Sudeste;SP;3507803;Brodowski;Total;Total;98,5;93,8;0,7;2,5;0,8;3,7
2021;Sudeste;SP;3507803;Brodowski;Total;Pública;98,5;93,1;0,7;2,7;0,8;4,2
2021;Sudeste;SP;3507803;Brodowski;Total;Privada;98,3;98,9;1,0;1,1;0,7;0,0
2021;Sudeste;SP;3507803;Brodowski;Urbana;Total;98,5;93,8;0,7;2,5;0,8;3,7
2021;Sudeste;SP;3507902;Brotas;Total;Total;99,3;96,0;0,4;1,2;0,3;2,8
2021;Sudeste;SP;3507902;Brotas;Total;Pública;99,1;95,2;0,5;1,4;0,4;3,4
2021;Sudeste;SP;3507902;Brotas;Total;Privada;99,9;100,0;0,0;0,0;0,1;0,0
2021;Sudeste;SP;3507902;Brotas;Urbana;Total;99,3;96,0;0,3;1,2;0,4;2,8
2021;Sudeste;SP;3507902;Brotas;Rural;Total;98,3;--;1,7;--;0,0;--
2021;Sudeste;SP;3508009;Buri;Total;Total;99,1;97,7;0,5;0,6;0,4;0,8
2021;Sudeste;SP;3508009;Buri;Total;Pública;99,1;97,7;0,5;0,6;0,4;0,8
2021;Sudeste;SP;3508009;Buri;Urbana;Total;99,1;97,7;0,5;0,6;0,4;0,8
2021;Sudeste;SP;3508009;Buri;Rural;Total;99,2;--;0,8;--;0,0;--
2021;Sudeste;SP;3508108;Buritama;Total;Total;98,9;96,1;0,2;0,4;0,7;2,9
2021;Sudeste;SP;3508108;Buritama;Total;Pública;98,9;96,1;0,2;0,4;0,8;2,9
2021;Sudeste;SP;3508108;Buritama;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3508108;Buritama;Urbana;Total;98,9;96,1;0,2;0,4;0,7;2,9
2021;Sudeste;SP;3508207;Buritizal;Total;Total;96,9;92,9;1,0;0,0;1,4;6,1
2021;Sudeste;SP;3508207;Buritizal;Total;Pública;96,9;92,9;1,0;0,0;1,4;6,1
2021;Sudeste;SP;3508207;Buritizal;Urbana;Total;96,9;92,9;1,0;0,0;1,4;6,1
2021;Sudeste;SP;3508306;Cabrália Paulista;Total;Total;97,2;91,9;2,0;1,3;0,8;6,8
2021;Sudeste;SP;3508306;Cabrália Paulista;Total;Pública;97,2;91,9;2,0;1,3;0,8;6,8
2021;Sudeste;SP;3508306;Cabrália Paulista;Urbana;Total;97,2;84,5;2,0;3,4;0,8;12,1
2021;Sudeste;SP;3508306;Cabrália Paulista;Rural;Total;--;96,1;--;0,0;--;3,9
2021;Sudeste;SP;3508405;Cabreúva;Total;Total;99,1;96,0;0,5;1,9;0,4;2,0
2021;Sudeste;SP;3508405;Cabreúva;Total;Pública;99,1;95,9;0,5;2,0;0,4;2,1
2021;Sudeste;SP;3508405;Cabreúva;Total;Privada;99,5;100,0;0,3;0,0;0,2;0,0
2021;Sudeste;SP;3508405;Cabreúva;Urbana;Total;99,1;96,0;0,5;1,9;0,4;2,0
2021;Sudeste;SP;3508504;Caçapava;Total;Total;98,0;93,3;1,2;2,8;0,8;3,5
2021;Sudeste;SP;3508504;Caçapava;Total;Pública;97,6;92,3;1,4;3,2;0,9;4,1
2021;Sudeste;SP;3508504;Caçapava;Total;Privada;99,0;98,8;0,6;0,4;0,4;0,6
2021;Sudeste;SP;3508504;Caçapava;Urbana;Total;97,9;93,3;1,2;2,6;0,8;3,6
2021;Sudeste;SP;3508504;Caçapava;Rural;Total;98,4;91,8;1,0;6,4;0,6;1,8
2021;Sudeste;SP;3508603;Cachoeira Paulista;Total;Total;98,4;92,6;0,7;3,0;0,9;3,2
2021;Sudeste;SP;3508603;Cachoeira Paulista;Total;Pública;98,4;91,5;0,9;3,6;0,7;3,6
2021;Sudeste;SP;3508603;Cachoeira Paulista;Total;Privada;98,6;95,9;0,4;1,0;1,0;2,0
2021;Sudeste;SP;3508603;Cachoeira Paulista;Urbana;Total;98,3;92,5;0,8;3,4;0,9;3,0
2021;Sudeste;SP;3508603;Cachoeira Paulista;Rural;Total;99,3;93,0;0,2;0,0;0,5;4,9
2021;Sudeste;SP;3508702;Caconde;Total;Total;99,1;98,4;0,3;0,0;0,6;1,6
2021;Sudeste;SP;3508702;Caconde;Total;Pública;99,1;98,3;0,3;0,0;0,6;1,7
2021;Sudeste;SP;3508702;Caconde;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3508702;Caconde;Urbana;Total;99,1;98,4;0,3;0,0;0,6;1,6
2021;Sudeste;SP;3508702;Caconde;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3508801;Cafelândia;Total;Total;99,6;88,7;0,1;5,6;0,3;1,8
2021;Sudeste;SP;3508801;Cafelândia;Total;Pública;99,6;88,2;0,1;5,8;0,3;1,9
2021;Sudeste;SP;3508801;Cafelândia;Total;Privada;99,4;100,0;0,6;0,0;0,0;0,0
2021;Sudeste;SP;3508801;Cafelândia;Urbana;Total;99,6;88,7;0,1;5,6;0,3;1,8
2021;Sudeste;SP;3508900;Caiabu;Total;Total;98,4;97,1;0,5;0,0;1,1;1,9
2021;Sudeste;SP;3508900;Caiabu;Total;Pública;98,4;97,1;0,5;0,0;1,1;1,9
2021;Sudeste;SP;3508900;Caiabu;Urbana;Total;98,4;97,1;0,5;0,0;1,1;1,9
2021;Sudeste;SP;3509007;Caieiras;Total;Total;98,9;97,3;0,4;0,9;0,7;1,6
2021;Sudeste;SP;3509007;Caieiras;Total;Pública;99,0;97,6;0,4;0,6;0,6;1,6
2021;Sudeste;SP;3509007;Caieiras;Total;Privada;98,7;95,7;0,7;2,7;0,6;1,4
2021;Sudeste;SP;3509007;Caieiras;Urbana;Total;98,9;97,3;0,4;0,9;0,7;1,6
2021;Sudeste;SP;3509106;Caiuá;Total;Total;98,4;96,7;0,7;0,0;0,9;2,5
2021;Sudeste;SP;3509106;Caiuá;Total;Pública;98,4;96,7;0,7;0,0;0,9;2,5
2021;Sudeste;SP;3509106;Caiuá;Urbana;Total;97,5;100,0;1,0;0,0;1,5;0,0
2021;Sudeste;SP;3509106;Caiuá;Rural;Total;99,2;94,4;0,4;0,0;0,4;4,2
2021;Sudeste;SP;3509205;Cajamar;Total;Total;98,9;94,4;0,3;1,5;0,6;3,3
2021;Sudeste;SP;3509205;Cajamar;Total;Pública;98,9;94,1;0,3;1,5;0,6;3,4
2021;Sudeste;SP;3509205;Cajamar;Total;Privada;98,7;97,6;0,5;0,5;0,8;1,5
2021;Sudeste;SP;3509205;Cajamar;Urbana;Total;98,9;94,4;0,3;1,5;0,6;3,3
2021;Sudeste;SP;3509205;Cajamar;Rural;Total;98,8;--;0,3;--;0,8;--
2021;Sudeste;SP;3509254;Cajati;Total;Total;98,4;95,1;0,4;0,6;1,2;3,7
2021;Sudeste;SP;3509254;Cajati;Total;Pública;98,3;95,0;0,4;0,6;1,3;3,8
2021;Sudeste;SP;3509254;Cajati;Total;Privada;99,7;97,9;0,0;0,0;0,3;2,1
2021;Sudeste;SP;3509254;Cajati;Urbana;Total;98,4;95,1;0,3;0,3;1,3;3,9
2021;Sudeste;SP;3509254;Cajati;Rural;Total;98,5;95,3;0,7;1,8;0,8;2,4
2021;Sudeste;SP;3509304;Cajobi;Total;Total;98,9;93,1;0,6;1,5;0,5;2,3
2021;Sudeste;SP;3509304;Cajobi;Total;Pública;98,9;93,1;0,6;1,5;0,5;2,3
2021;Sudeste;SP;3509304;Cajobi;Urbana;Total;98,9;93,1;0,6;1,5;0,5;2,3
2021;Sudeste;SP;3509403;Cajuru;Total;Total;98,1;95,3;1,2;2,4;0,7;2,0
2021;Sudeste;SP;3509403;Cajuru;Total;Pública;98,0;94,9;1,2;2,6;0,8;2,2
2021;Sudeste;SP;3509403;Cajuru;Total;Privada;99,3;100,0;0,4;0,0;0,3;0,0
2021;Sudeste;SP;3509403;Cajuru;Urbana;Total;98,1;95,3;1,2;2,4;0,7;2,0
2021;Sudeste;SP;3509452;Campina do Monte Alegre;Total;Total;99,3;93,9;0,4;0,9;0,3;3,1
2021;Sudeste;SP;3509452;Campina do Monte Alegre;Total;Pública;99,3;93,9;0,4;0,9;0,3;3,1
2021;Sudeste;SP;3509452;Campina do Monte Alegre;Urbana;Total;99,3;93,9;0,4;0,9;0,3;3,1
2021;Sudeste;SP;3509502;Campinas;Total;Total;98,2;95,9;0,9;1,5;0,7;2,0
2021;Sudeste;SP;3509502;Campinas;Total;Pública;98,0;95,2;1,1;1,9;0,7;2,2
2021;Sudeste;SP;3509502;Campinas;Total;Privada;98,7;98,4;0,5;0,3;0,8;1,2
2021;Sudeste;SP;3509502;Campinas;Urbana;Total;98,2;95,9;0,9;1,5;0,7;2,0
2021;Sudeste;SP;3509502;Campinas;Rural;Total;96,6;91,3;1,3;2,2;2,1;6,5
2021;Sudeste;SP;3509601;Campo Limpo Paulista;Total;Total;99,3;96,8;0,1;0,6;0,5;2,3
2021;Sudeste;SP;3509601;Campo Limpo Paulista;Total;Pública;99,3;96,5;0,1;0,7;0,5;2,5
2021;Sudeste;SP;3509601;Campo Limpo Paulista;Total;Privada;99,5;99,0;0,2;0,5;0,3;0,5
2021;Sudeste;SP;3509601;Campo Limpo Paulista;Urbana;Total;99,3;96,8;0,2;0,6;0,5;2,3
2021;Sudeste;SP;3509601;Campo Limpo Paulista;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3509700;Campos do Jordão;Total;Total;99,1;95,4;0,4;1,3;0,5;2,3
2021;Sudeste;SP;3509700;Campos do Jordão;Total;Pública;99,2;95,5;0,3;1,2;0,5;2,2
2021;Sudeste;SP;3509700;Campos do Jordão;Total;Privada;98,7;95,1;0,9;1,8;0,4;2,7
2021;Sudeste;SP;3509700;Campos do Jordão;Urbana;Total;99,1;95,4;0,4;1,3;0,5;2,3
2021;Sudeste;SP;3509700;Campos do Jordão;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3509809;Campos Novos Paulista;Total;Total;98,7;94,3;0,2;0,0;0,8;5,1
2021;Sudeste;SP;3509809;Campos Novos Paulista;Total;Pública;98,7;94,3;0,2;0,0;0,8;5,1
2021;Sudeste;SP;3509809;Campos Novos Paulista;Urbana;Total;98,7;94,3;0,2;0,0;0,8;5,1
2021;Sudeste;SP;3509908;Cananéia;Total;Total;97,9;90,9;0,4;1,7;1,7;7,2
2021;Sudeste;SP;3509908;Cananéia;Total;Pública;97,8;90,9;0,5;1,7;1,7;7,2
2021;Sudeste;SP;3509908;Cananéia;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3509908;Cananéia;Urbana;Total;98,4;92,0;0,2;0,5;1,4;7,3
2021;Sudeste;SP;3509908;Cananéia;Rural;Total;92,1;68,4;3,6;26,3;4,3;5,3
2021;Sudeste;SP;3509957;Canas;Total;Total;96,6;90,4;0,3;1,0;2,9;2,9
2021;Sudeste;SP;3509957;Canas;Total;Pública;96,6;90,4;0,3;1,0;2,9;2,9
2021;Sudeste;SP;3509957;Canas;Urbana;Total;96,6;90,4;0,3;1,0;2,9;2,9
2021;Sudeste;SP;3510005;Cândido Mota;Total;Total;99,1;96,6;0,3;1,4;0,6;1,6
2021;Sudeste;SP;3510005;Cândido Mota;Total;Pública;99,0;96,6;0,4;1,4;0,6;1,6
2021;Sudeste;SP;3510005;Cândido Mota;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3510005;Cândido Mota;Urbana;Total;99,1;96,2;0,3;1,3;0,6;1,9
2021;Sudeste;SP;3510005;Cândido Mota;Rural;Total;--;97,3;--;1,6;--;1,1
2021;Sudeste;SP;3510104;Cândido Rodrigues;Total;Total;98,8;96,1;0,8;0,0;0,4;3,9
2021;Sudeste;SP;3510104;Cândido Rodrigues;Total;Pública;98,8;96,1;0,8;0,0;0,4;3,9
2021;Sudeste;SP;3510104;Cândido Rodrigues;Urbana;Total;98,8;96,1;0,8;0,0;0,4;3,9
2021;Sudeste;SP;3510153;Canitar;Total;Total;98,8;93,4;0,4;1,2;0,6;4,2
2021;Sudeste;SP;3510153;Canitar;Total;Pública;98,8;93,4;0,4;1,2;0,6;4,2
2021;Sudeste;SP;3510153;Canitar;Urbana;Total;98,8;93,4;0,4;1,2;0,6;4,2
2021;Sudeste;SP;3510203;Capão Bonito;Total;Total;98,9;96,1;0,6;2,4;0,4;0,5
2021;Sudeste;SP;3510203;Capão Bonito;Total;Pública;98,8;96,1;0,6;2,4;0,4;0,5
2021;Sudeste;SP;3510203;Capão Bonito;Total;Privada;99,8;100,0;0,0;0,0;0,2;0,0
2021;Sudeste;SP;3510203;Capão Bonito;Urbana;Total;98,9;96,2;0,6;2,5;0,4;0,3
2021;Sudeste;SP;3510203;Capão Bonito;Rural;Total;99,2;94,9;0,2;0,0;0,6;5,1
2021;Sudeste;SP;3510302;Capela do Alto;Total;Total;99,1;98,8;0,2;0,4;0,7;0,4
2021;Sudeste;SP;3510302;Capela do Alto;Total;Pública;99,1;98,8;0,2;0,4;0,7;0,4
2021;Sudeste;SP;3510302;Capela do Alto;Total;Privada;98,4;--;0,0;--;1,6;--
2021;Sudeste;SP;3510302;Capela do Alto;Urbana;Total;99,0;98,8;0,2;0,4;0,8;0,4
2021;Sudeste;SP;3510302;Capela do Alto;Rural;Total;99,4;--;0,2;--;0,4;--
2021;Sudeste;SP;3510401;Capivari;Total;Total;98,2;92,8;1,0;1,3;0,5;3,2
2021;Sudeste;SP;3510401;Capivari;Total;Pública;98,1;92,1;1,1;1,4;0,5;3,5
2021;Sudeste;SP;3510401;Capivari;Total;Privada;98,9;100,0;0,2;0,0;0,9;0,0
2021;Sudeste;SP;3510401;Capivari;Urbana;Total;98,2;92,8;1,0;1,3;0,5;3,2
2021;Sudeste;SP;3510500;Caraguatatuba;Total;Total;98,9;96,3;0,4;1,3;0,7;2,2
2021;Sudeste;SP;3510500;Caraguatatuba;Total;Pública;98,9;95,9;0,4;1,4;0,6;2,4
2021;Sudeste;SP;3510500;Caraguatatuba;Total;Privada;98,3;99,5;0,8;0,0;0,9;0,5
2021;Sudeste;SP;3510500;Caraguatatuba;Urbana;Total;98,9;96,3;0,4;1,3;0,7;2,2
2021;Sudeste;SP;3510500;Caraguatatuba;Rural;Total;9,1;--;9,1;--;72,7;--
2021;Sudeste;SP;3510609;Carapicuíba;Total;Total;98,3;96,2;1,0;1,7;0,7;1,9
2021;Sudeste;SP;3510609;Carapicuíba;Total;Pública;98,3;96,1;1,0;1,7;0,7;1,9
2021;Sudeste;SP;3510609;Carapicuíba;Total;Privada;98,5;98,6;1,0;0,5;0,5;0,3
2021;Sudeste;SP;3510609;Carapicuíba;Urbana;Total;98,3;96,2;1,0;1,7;0,7;1,9
2021;Sudeste;SP;3510708;Cardoso;Total;Total;97,5;93,6;1,2;0,7;1,3;5,7
2021;Sudeste;SP;3510708;Cardoso;Total;Pública;97,4;93,0;1,2;0,7;1,4;6,3
2021;Sudeste;SP;3510708;Cardoso;Total;Privada;98,9;100,0;1,1;0,0;0,0;0,0
2021;Sudeste;SP;3510708;Cardoso;Urbana;Total;97,5;93,6;1,2;0,7;1,3;5,7
2021;Sudeste;SP;3510807;Casa Branca;Total;Total;98,2;94,2;0,6;0,4;0,9;3,4
2021;Sudeste;SP;3510807;Casa Branca;Total;Pública;98,1;93,5;0,6;0,4;1,0;3,9
2021;Sudeste;SP;3510807;Casa Branca;Total;Privada;98,5;99,1;0,8;0,9;0,6;0,0
2021;Sudeste;SP;3510807;Casa Branca;Urbana;Total;98,2;94,2;0,6;0,4;0,9;3,4
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Total;Total;86,5;96,4;10,2;1,2;3,3;1,2
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Total;Pública;86,5;96,4;10,2;1,2;3,3;1,2
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Urbana;Total;86,5;96,4;10,2;1,2;3,3;1,2
2021;Sudeste;SP;3511003;Castilho;Total;Total;98,7;99,1;0,7;0,2;0,6;0,7
2021;Sudeste;SP;3511003;Castilho;Total;Pública;98,7;99,1;0,7;0,2;0,6;0,7
2021;Sudeste;SP;3511003;Castilho;Urbana;Total;98,7;99,1;0,6;0,2;0,7;0,7
2021;Sudeste;SP;3511003;Castilho;Rural;Total;98,4;--;1,1;--;0,5;--
2021;Sudeste;SP;3511102;Catanduva;Total;Total;99,0;97,0;0,3;1,7;0,6;0,9
2021;Sudeste;SP;3511102;Catanduva;Total;Pública;98,8;96,2;0,3;2,1;0,7;1,2
2021;Sudeste;SP;3511102;Catanduva;Total;Privada;99,6;99,9;0,2;0,0;0,2;0,1
2021;Sudeste;SP;3511102;Catanduva;Urbana;Total;99,0;97,0;0,3;1,7;0,6;0,9
2021;Sudeste;SP;3511201;Catiguá;Total;Total;99,2;94,6;0,1;1,4;0,4;4,0
2021;Sudeste;SP;3511201;Catiguá;Total;Pública;99,2;94,6;0,1;1,4;0,4;4,0
2021;Sudeste;SP;3511201;Catiguá;Urbana;Total;99,2;94,6;0,1;1,4;0,4;4,0
2021;Sudeste;SP;3511300;Cedral;Total;Total;98,1;98,7;1,0;0,3;0,9;0,7
2021;Sudeste;SP;3511300;Cedral;Total;Pública;98,1;98,7;1,0;0,3;0,9;0,7
2021;Sudeste;SP;3511300;Cedral;Urbana;Total;98,1;98,7;1,0;0,3;0,9;0,7
2021;Sudeste;SP;3511409;Cerqueira César;Total;Total;96,8;84,6;0,2;11,4;2,9;3,6
2021;Sudeste;SP;3511409;Cerqueira César;Total;Pública;96,4;83,4;0,2;12,3;3,3;3,8
