NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Urbana;Pública;33,3;33,3;33,4;0,0
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Rural;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531308;Monte Alto;Total;Total;15,6;43,8;34,4;6,2
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Total;15,6;43,8;34,4;6,2
2021;Sudeste;SP;3531308;Monte Alto;Total;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3531308;Monte Alto;Total;Municipal;23,8;52,4;23,8;0,0
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Municipal;23,8;52,4;23,8;0,0
2021;Sudeste;SP;3531308;Monte Alto;Total;Privada;0,0;14,3;57,1;28,6
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Privada;0,0;14,3;57,1;28,6
2021;Sudeste;SP;3531308;Monte Alto;Total;Pública;20,0;52,0;28,0;0,0
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Pública;20,0;52,0;28,0;0,0
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Total;11,1;27,8;38,9;22,2
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Total;11,8;29,4;41,2;17,6
2021;Sudeste;SP;3531407;Monte Aprazível;Rural;Total;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Estadual;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3531407;Monte Aprazível;Rural;Estadual;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Municipal;15,4;30,8;46,2;7,6
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Municipal;15,4;30,8;46,2;7,6
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Privada;0,0;33,3;0,0;66,7
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Privada;0,0;33,3;0,0;66,7
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Pública;13,3;26,7;46,7;13,3
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Pública;14,3;28,6;50,0;7,1
2021;Sudeste;SP;3531407;Monte Aprazível;Rural;Pública;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Total;6,7;20,0;60,0;13,3
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Total;6,7;20,0;60,0;13,3
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Municipal;10,0;0,0;80,0;10,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Municipal;10,0;0,0;80,0;10,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Privada;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Privada;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Pública;8,3;16,7;66,7;8,3
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Pública;8,3;16,7;66,7;8,3
2021;Sudeste;SP;3531605;Monte Castelo;Total;Total;0,0;50,0;25,0;25,0
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Total;0,0;50,0;25,0;25,0
2021;Sudeste;SP;3531605;Monte Castelo;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531605;Monte Castelo;Total;Municipal;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Municipal;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3531605;Monte Castelo;Total;Pública;0,0;50,0;25,0;25,0
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Pública;0,0;50,0;25,0;25,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Total;28,6;57,1;14,3;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Urbana;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Rural;Total;50,0;50,0;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Municipal;40,0;40,0;20,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Urbana;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Rural;Municipal;66,7;33,3;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Privada;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Rural;Privada;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Pública;33,3;50,0;16,7;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Urbana;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Rural;Pública;66,7;33,3;0,0;0,0
2021;Sudeste;SP;3531803;Monte Mor;Total;Total;2,3;34,1;52,3;11,3
2021;Sudeste;SP;3531803;Monte Mor;Urbana;Total;2,4;33,3;52,4;11,9
2021;Sudeste;SP;3531803;Monte Mor;Rural;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3531803;Monte Mor;Total;Estadual;12,5;62,5;25,0;0,0
2021;Sudeste;SP;3531803;Monte Mor;Urbana;Estadual;12,5;62,5;25,0;0,0
2021;Sudeste;SP;3531803;Monte Mor;Total;Municipal;0,0;29,0;64,5;6,5
2021;Sudeste;SP;3531803;Monte Mor;Urbana;Municipal;0,0;27,6;65,5;6,9
2021;Sudeste;SP;3531803;Monte Mor;Rural;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3531803;Monte Mor;Total;Privada;0,0;20,0;20,0;60,0
2021;Sudeste;SP;3531803;Monte Mor;Urbana;Privada;0,0;20,0;20,0;60,0
2021;Sudeste;SP;3531803;Monte Mor;Total;Pública;2,6;35,9;56,4;5,1
2021;Sudeste;SP;3531803;Monte Mor;Urbana;Pública;2,7;35,1;56,8;5,4
2021;Sudeste;SP;3531803;Monte Mor;Rural;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3531902;Morro Agudo;Total;Total;17,4;52,2;26,1;4,3
2021;Sudeste;SP;3531902;Morro Agudo;Urbana;Total;17,4;52,2;26,1;4,3
2021;Sudeste;SP;3531902;Morro Agudo;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3531902;Morro Agudo;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3531902;Morro Agudo;Total;Municipal;23,5;70,6;5,9;0,0
2021;Sudeste;SP;3531902;Morro Agudo;Urbana;Municipal;23,5;70,6;5,9;0,0
2021;Sudeste;SP;3531902;Morro Agudo;Total;Privada;0,0;0,0;75,0;25,0
2021;Sudeste;SP;3531902;Morro Agudo;Urbana;Privada;0,0;0,0;75,0;25,0
2021;Sudeste;SP;3531902;Morro Agudo;Total;Pública;21,1;63,2;15,7;0,0
2021;Sudeste;SP;3531902;Morro Agudo;Urbana;Pública;21,1;63,2;15,7;0,0
2021;Sudeste;SP;3532009;Morungaba;Total;Total;0,0;46,2;46,2;7,6
2021;Sudeste;SP;3532009;Morungaba;Urbana;Total;0,0;46,2;46,2;7,6
2021;Sudeste;SP;3532009;Morungaba;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532009;Morungaba;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532009;Morungaba;Total;Municipal;0,0;55,6;44,4;0,0
2021;Sudeste;SP;3532009;Morungaba;Urbana;Municipal;0,0;55,6;44,4;0,0
2021;Sudeste;SP;3532009;Morungaba;Total;Privada;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3532009;Morungaba;Urbana;Privada;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3532009;Morungaba;Total;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532009;Morungaba;Urbana;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532058;Motuca;Total;Total;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3532058;Motuca;Urbana;Total;0,0;33,3;0,0;66,7
2021;Sudeste;SP;3532058;Motuca;Rural;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532058;Motuca;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532058;Motuca;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532058;Motuca;Total;Municipal;0,0;33,3;0,0;66,7
2021;Sudeste;SP;3532058;Motuca;Urbana;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3532058;Motuca;Rural;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532058;Motuca;Total;Pública;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3532058;Motuca;Urbana;Pública;0,0;33,3;0,0;66,7
2021;Sudeste;SP;3532058;Motuca;Rural;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532108;Murutinga do Sul;Total;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532108;Murutinga do Sul;Urbana;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532108;Murutinga do Sul;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532108;Murutinga do Sul;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532108;Murutinga do Sul;Total;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532108;Murutinga do Sul;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532108;Murutinga do Sul;Total;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532108;Murutinga do Sul;Urbana;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532157;Nantes;Total;Total;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3532157;Nantes;Urbana;Total;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3532157;Nantes;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532157;Nantes;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532157;Nantes;Total;Municipal;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3532157;Nantes;Urbana;Municipal;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3532157;Nantes;Total;Pública;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3532157;Nantes;Urbana;Pública;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3532207;Narandiba;Total;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532207;Narandiba;Urbana;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532207;Narandiba;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532207;Narandiba;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532207;Narandiba;Total;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532207;Narandiba;Urbana;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532207;Narandiba;Total;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532207;Narandiba;Urbana;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Total;Total;14,3;28,6;57,1;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Urbana;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Rural;Total;25,0;50,0;25,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Total;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Rural;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Total;Municipal;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Rural;Municipal;33,3;33,3;33,4;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Total;Pública;14,3;28,6;57,1;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Urbana;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532306;Natividade da Serra;Rural;Pública;25,0;50,0;25,0;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Total;Total;10,0;65,0;25,0;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Urbana;Total;0,0;58,3;41,7;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Rural;Total;25,0;75,0;0,0;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Total;Estadual;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Urbana;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Rural;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Total;Municipal;15,4;61,5;23,1;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Urbana;Municipal;0,0;62,5;37,5;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Rural;Municipal;40,0;60,0;0,0;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Total;Pública;10,5;68,4;21,1;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Urbana;Pública;0,0;63,6;36,4;0,0
2021;Sudeste;SP;3532405;Nazaré Paulista;Rural;Pública;25,0;75,0;0,0;0,0
2021;Sudeste;SP;3532504;Neves Paulista;Total;Total;40,0;60,0;0,0;0,0
2021;Sudeste;SP;3532504;Neves Paulista;Urbana;Total;40,0;60,0;0,0;0,0
2021;Sudeste;SP;3532504;Neves Paulista;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532504;Neves Paulista;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532504;Neves Paulista;Total;Municipal;50,0;50,0;0,0;0,0
2021;Sudeste;SP;3532504;Neves Paulista;Urbana;Municipal;50,0;50,0;0,0;0,0
2021;Sudeste;SP;3532504;Neves Paulista;Total;Pública;40,0;60,0;0,0;0,0
2021;Sudeste;SP;3532504;Neves Paulista;Urbana;Pública;40,0;60,0;0,0;0,0
2021;Sudeste;SP;3532603;Nhandeara;Total;Total;16,7;41,7;25,0;16,6
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Total;16,7;41,7;25,0;16,6
2021;Sudeste;SP;3532603;Nhandeara;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532603;Nhandeara;Total;Municipal;16,7;50,0;16,7;16,6
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Municipal;16,7;50,0;16,7;16,6
2021;Sudeste;SP;3532603;Nhandeara;Total;Privada;25,0;0,0;50,0;25,0
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Privada;25,0;0,0;50,0;25,0
2021;Sudeste;SP;3532603;Nhandeara;Total;Pública;12,5;62,5;12,5;12,5
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Pública;12,5;62,5;12,5;12,5
2021;Sudeste;SP;3532702;Nipoã;Total;Total;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3532702;Nipoã;Urbana;Total;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3532702;Nipoã;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532702;Nipoã;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532702;Nipoã;Total;Municipal;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3532702;Nipoã;Urbana;Municipal;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3532702;Nipoã;Total;Pública;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3532702;Nipoã;Urbana;Pública;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3532801;Nova Aliança;Total;Total;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Total;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3532801;Nova Aliança;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532801;Nova Aliança;Total;Municipal;0,0;80,0;20,0;0,0
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Municipal;0,0;80,0;20,0;0,0
2021;Sudeste;SP;3532801;Nova Aliança;Total;Pública;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Pública;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3532827;Nova Campina;Total;Total;10,0;20,0;70,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Total;0,0;20,0;80,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Rural;Total;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Total;Estadual;50,0;0,0;50,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Rural;Estadual;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Total;Municipal;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Municipal;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Rural;Municipal;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Total;Pública;10,0;20,0;70,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Pública;0,0;20,0;80,0;0,0
2021;Sudeste;SP;3532827;Nova Campina;Rural;Pública;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Total;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Total;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Total;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532900;Nova Europa;Total;Total;0,0;28,6;71,4;0,0
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Total;0,0;28,6;71,4;0,0
2021;Sudeste;SP;3532900;Nova Europa;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3532900;Nova Europa;Total;Municipal;0,0;20,0;80,0;0,0
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Municipal;0,0;20,0;80,0;0,0
2021;Sudeste;SP;3532900;Nova Europa;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3532900;Nova Europa;Total;Pública;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Pública;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3533007;Nova Granada;Total;Total;11,1;33,3;33,3;22,3
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Total;11,1;33,3;33,3;22,3
2021;Sudeste;SP;3533007;Nova Granada;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533007;Nova Granada;Total;Municipal;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Municipal;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3533007;Nova Granada;Total;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3533007;Nova Granada;Total;Pública;14,3;42,9;42,8;0,0
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Pública;14,3;42,9;42,8;0,0
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Total;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Total;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Municipal;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Municipal;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Pública;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Pública;0,0;66,7;0,0;33,3
2021;Sudeste;SP;3533205;Nova Independência;Total;Total;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Total;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3533205;Nova Independência;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533205;Nova Independência;Total;Municipal;0,0;0,0;75,0;25,0
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Municipal;0,0;0,0;75,0;25,0
2021;Sudeste;SP;3533205;Nova Independência;Total;Pública;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Pública;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3533254;Novais;Total;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3533254;Novais;Urbana;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3533254;Novais;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533254;Novais;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533254;Novais;Total;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3533254;Novais;Urbana;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3533254;Novais;Total;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3533254;Novais;Urbana;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Total;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Total;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Pública;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Pública;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3533403;Nova Odessa;Total;Total;16,2;40,5;27,0;16,3
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Total;16,2;40,5;27,0;16,3
2021;Sudeste;SP;3533403;Nova Odessa;Total;Estadual;0,0;85,7;14,3;0,0
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Estadual;0,0;85,7;14,3;0,0
2021;Sudeste;SP;3533403;Nova Odessa;Total;Municipal;21,7;39,1;26,1;13,1
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Municipal;21,7;39,1;26,1;13,1
2021;Sudeste;SP;3533403;Nova Odessa;Total;Privada;14,3;0,0;42,9;42,8
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Privada;14,3;0,0;42,9;42,8
2021;Sudeste;SP;3533403;Nova Odessa;Total;Pública;16,7;50,0;23,3;10,0
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Pública;16,7;50,0;23,3;10,0
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Total;18,2;45,5;21,2;15,1
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Total;18,2;45,5;21,2;15,1
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Municipal;23,8;57,1;9,5;9,6
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Municipal;23,8;57,1;9,5;9,6
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Privada;12,5;12,5;37,5;37,5
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Privada;12,5;12,5;37,5;37,5
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Pública;20,0;56,0;16,0;8,0
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Pública;20,0;56,0;16,0;8,0
2021;Sudeste;SP;3533601;Nuporanga;Total;Total;11,1;0,0;55,6;33,3
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Total;11,1;0,0;55,6;33,3
2021;Sudeste;SP;3533601;Nuporanga;Total;Estadual;100,0;0,0;0,0;0,0
