Unnamed: 4;NU_ANO_CENSO;CO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_1;ED_INF_CAT_2;ED_INF_CAT_3;ED_INF_CAT_4;ED_INF_CAT_5;ED_INF_CAT_0;FUN_CAT_0;MED_CAT_0;EDU_BAS_CAT_5;EDU_BAS_CAT_6;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_CAT_6;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AI_CAT_6;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;FUN_AF_CAT_6;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5;MED_CAT_6;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4;NO_REGIAO;SG_UF;NO_MUNICIPIO;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
;2021;3519253;Urbana;Municipal;81,3;0,0;12,5;0,0;6,2;12,9;20,2;--;33,4;0,0;4,1;4,2;41,7;41,7;0,0;8,3;10,0;10,0;50,0;30,0;0,0;0,0;0,0;0,0;40,0;46,7;0,0;13,3;--;--;--;--;--;--;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3519253;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;20,7;19,2;--;0,0;0,0;38,9;11,1;0,0;33,3;5,6;11,1;77,8;0,0;0,0;22,2;0,0;0,0;0,0;20,0;0,0;50,0;10,0;20,0;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519253;Total;Pública;84,2;0,0;10,5;0,0;5,3;14,2;17,6;14,5;10,0;0,0;13,1;6,6;45,9;23,0;1,6;9,8;36,4;4,5;27,3;27,3;0,0;4,5;0,0;6,9;53,5;23,3;2,3;14,0;2,2;8,9;46,7;22,2;13,3;6,7;0,0;60,0;40,0;0,0;;;;;;;;;;;;
;2021;3519253;Urbana;Pública;81,3;0,0;12,5;0,0;6,2;12,9;20,2;24,0;25,0;0,0;4,1;4,2;41,7;41,7;0,0;8,3;10,0;10,0;50,0;30,0;0,0;0,0;0,0;0,0;40,0;46,7;0,0;13,3;0,0;6,7;13,3;26,7;40,0;13,3;0,0;25,0;75,0;0,0;;;;;;;;;;;;
;2021;3519253;Rural;Pública;100,0;0,0;0,0;0,0;0,0;20,7;14,4;10,4;0,0;0,0;16,7;7,1;42,9;19,0;2,4;11,9;58,4;0,0;8,3;25,0;0,0;8,3;0,0;9,1;51,5;21,2;3,0;15,2;2,6;7,9;50,0;23,7;7,9;7,9;0,0;83,3;16,7;0,0;;;;;;;;;;;;
;2021;3519303;Total;Total;66,9;0,0;27,3;0,0;5,8;18,1;24,6;29,8;16,7;0,0;14,3;7,8;30,2;39,5;6,8;1,4;27,3;5,8;28,1;33,8;4,3;0,7;1,4;9,3;31,3;45,3;10,0;2,7;0,0;0,7;29,7;48,6;15,2;5,8;13,6;68,2;13,6;4,6;;;;;;;;;;;;
;2021;3519303;Urbana;Total;66,9;0,0;27,3;0,0;5,8;18,1;24,6;29,8;16,7;0,0;14,3;7,8;30,2;39,5;6,8;1,4;27,3;5,8;28,1;33,8;4,3;0,7;1,4;9,3;31,3;45,3;10,0;2,7;0,0;0,7;29,7;48,6;15,2;5,8;13,6;68,2;13,6;4,6;;;;;;;;;;;;
;2021;3519303;Total;Estadual;--;--;--;--;--;--;31,0;29,8;28,5;0,0;0,0;8,2;32,8;44,8;11,2;3,0;--;--;--;--;--;--;0,0;8,2;32,8;44,8;11,2;3,0;0,0;0,7;29,7;48,6;15,2;5,8;14,3;71,4;14,3;0,0;;;;;;;;;;;;
;2021;3519303;Urbana;Estadual;--;--;--;--;--;--;31,0;29,8;28,5;0,0;0,0;8,2;32,8;44,8;11,2;3,0;--;--;--;--;--;--;0,0;8,2;32,8;44,8;11,2;3,0;0,0;0,7;29,7;48,6;15,2;5,8;14,3;71,4;14,3;0,0;;;;;;;;;;;;
;2021;3519303;Total;Municipal;66,8;0,0;28,0;0,0;5,2;19,0;22,3;--;14,3;0,0;26,8;6,3;28,3;33,1;4,7;0,8;26,8;6,3;28,3;33,1;4,7;0,8;--;--;--;--;--;--;--;--;--;--;--;--;15,4;76,9;7,7;0,0;Sudeste;SP;Ibaté;253.0;96,4;3.179,82;3.308,87;3.586,10;3.877,49;756,05;21,5;6.676,44
;2021;3519303;Urbana;Municipal;66,8;0,0;28,0;0,0;5,2;19,0;22,3;--;14,3;0,0;26,8;6,3;28,3;33,1;4,7;0,8;26,8;6,3;28,3;33,1;4,7;0,8;--;--;--;--;--;--;--;--;--;--;--;--;15,4;76,9;7,7;0,0;;;;;;;;;;;;
;2021;3519303;Total;Privada;71,4;0,0;0,0;0,0;28,6;8,0;9,7;--;0,0;0,0;25,0;12,5;25,0;37,5;0,0;0,0;30,7;0,0;30,8;38,5;0,0;0,0;12,4;18,8;18,8;50,0;0,0;0,0;--;--;--;--;--;--;0,0;0,0;50,0;50,0;;;;;;;;;;;;
;2021;3519303;Urbana;Privada;71,4;0,0;0,0;0,0;28,6;8,0;9,7;--;0,0;0,0;25,0;12,5;25,0;37,5;0,0;0,0;30,7;0,0;30,8;38,5;0,0;0,0;12,4;18,8;18,8;50,0;0,0;0,0;--;--;--;--;--;--;0,0;0,0;50,0;50,0;;;;;;;;;;;;
;2021;3519303;Total;Pública;66,8;0,0;28,0;0,0;5,2;19,0;25,4;29,8;19,1;0,0;13,1;7,4;31,0;39,5;7,4;1,6;26,8;6,3;28,3;33,1;4,7;0,8;0,0;8,2;32,8;44,8;11,2;3,0;0,0;0,7;29,7;48,6;15,2;5,8;15,0;75,0;10,0;0,0;;;;;;;;;;;;
;2021;3519303;Urbana;Pública;66,8;0,0;28,0;0,0;5,2;19,0;25,4;29,8;19,1;0,0;13,1;7,4;31,0;39,5;7,4;1,6;26,8;6,3;28,3;33,1;4,7;0,8;0,0;8,2;32,8;44,8;11,2;3,0;0,0;0,7;29,7;48,6;15,2;5,8;15,0;75,0;10,0;0,0;;;;;;;;;;;;
;2021;3519402;Total;Total;44,8;0,0;47,1;0,0;8,1;13,9;18,5;31,3;0,0;12,5;36,2;6,0;16,9;25,3;8,4;7,2;49,2;8,2;13,1;18,0;6,6;4,9;0,0;0,0;20,0;46,7;20,0;13,3;0,0;6,7;20,0;26,7;13,3;33,3;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3519402;Urbana;Total;44,8;0,0;47,1;0,0;8,1;13,9;18,5;31,3;0,0;12,5;36,2;6,0;16,9;25,3;8,4;7,2;49,2;8,2;13,1;18,0;6,6;4,9;0,0;0,0;20,0;46,7;20,0;13,3;0,0;6,7;20,0;26,7;13,3;33,3;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3519402;Total;Estadual;--;--;--;--;--;--;--;31,3;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;6,7;20,0;26,7;13,3;33,3;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519402;Urbana;Estadual;--;--;--;--;--;--;--;31,3;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;6,7;20,0;26,7;13,3;33,3;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519402;Total;Municipal;46,2;0,0;44,9;0,0;8,9;14,4;20,5;--;0,0;20,0;35,7;7,1;12,9;28,6;10,0;5,7;52,1;10,4;6,3;20,8;8,3;2,1;0,0;0,0;20,0;46,7;20,0;13,3;--;--;--;--;--;--;0,0;50,0;50,0;0,0;Sudeste;SP;Ibirá;114.0;98,2;2.230,05;2.705,46;2.845,12;3.106,62;917,46;30,0;3.797,89
;2021;3519402;Urbana;Municipal;46,2;0,0;44,9;0,0;8,9;14,4;20,5;--;0,0;20,0;35,7;7,1;12,9;28,6;10,0;5,7;52,1;10,4;6,3;20,8;8,3;2,1;0,0;0,0;20,0;46,7;20,0;13,3;--;--;--;--;--;--;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3519402;Total;Privada;33,3;0,0;66,7;0,0;0,0;9,5;7,6;--;0,0;0,0;33,4;0,0;40,0;13,3;0,0;13,3;33,4;0,0;40,0;13,3;0,0;13,3;--;--;--;--;--;--;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519402;Urbana;Privada;33,3;0,0;66,7;0,0;0,0;9,5;7,6;--;0,0;0,0;33,4;0,0;40,0;13,3;0,0;13,3;33,4;0,0;40,0;13,3;0,0;13,3;--;--;--;--;--;--;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519402;Total;Pública;46,2;0,0;44,9;0,0;8,9;14,4;20,5;31,3;0,0;16,6;35,7;7,1;12,9;28,6;10,0;5,7;52,1;10,4;6,3;20,8;8,3;2,1;0,0;0,0;20,0;46,7;20,0;13,3;0,0;6,7;20,0;26,7;13,3;33,3;0,0;60,0;40,0;0,0;;;;;;;;;;;;
;2021;3519402;Urbana;Pública;46,2;0,0;44,9;0,0;8,9;14,4;20,5;31,3;0,0;16,6;35,7;7,1;12,9;28,6;10,0;5,7;52,1;10,4;6,3;20,8;8,3;2,1;0,0;0,0;20,0;46,7;20,0;13,3;0,0;6,7;20,0;26,7;13,3;33,3;0,0;60,0;40,0;0,0;;;;;;;;;;;;
;2021;3519501;Total;Total;87,5;0,0;4,2;0,0;8,3;12,8;21,5;26,5;16,7;0,0;30,6;0,0;20,4;38,8;8,2;2,0;60,0;0,0;16,0;16,0;4,0;4,0;0,0;0,0;24,0;60,0;12,0;4,0;0,0;3,7;3,7;55,6;29,6;7,4;40,0;0,0;60,0;0,0;;;;;;;;;;;;
;2021;3519501;Urbana;Total;87,5;0,0;4,2;0,0;8,3;12,8;21,5;26,5;16,7;0,0;30,6;0,0;20,4;38,8;8,2;2,0;60,0;0,0;16,0;16,0;4,0;4,0;0,0;0,0;24,0;60,0;12,0;4,0;0,0;3,7;3,7;55,6;29,6;7,4;40,0;0,0;60,0;0,0;;;;;;;;;;;;
;2021;3519501;Total;Estadual;--;--;--;--;--;--;26,5;26,5;100,0;0,0;0,0;0,0;24,0;60,0;12,0;4,0;--;--;--;--;--;--;0,0;0,0;24,0;60,0;12,0;4,0;0,0;3,7;3,7;55,6;29,6;7,4;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3519501;Urbana;Estadual;--;--;--;--;--;--;26,5;26,5;100,0;0,0;0,0;0,0;24,0;60,0;12,0;4,0;--;--;--;--;--;--;0,0;0,0;24,0;60,0;12,0;4,0;0,0;3,7;3,7;55,6;29,6;7,4;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3519501;Total;Municipal;87,5;0,0;4,2;0,0;8,3;12,8;19,0;--;0,0;0,0;60,0;0,0;16,0;16,0;4,0;4,0;60,0;0,0;16,0;16,0;4,0;4,0;--;--;--;--;--;--;--;--;--;--;--;--;50,0;0,0;50,0;0,0;Sudeste;SP;Ibirarema;38.0;100,0;2.040,73;2.644,41;2.450,79;2.786,37;536,57;26,7;3.670,08
;2021;3519501;Urbana;Municipal;87,5;0,0;4,2;0,0;8,3;12,8;19,0;--;0,0;0,0;60,0;0,0;16,0;16,0;4,0;4,0;60,0;0,0;16,0;16,0;4,0;4,0;--;--;--;--;--;--;--;--;--;--;--;--;50,0;0,0;50,0;0,0;;;;;;;;;;;;
;2021;3519501;Total;Pública;87,5;0,0;4,2;0,0;8,3;12,8;21,5;26,5;16,7;0,0;30,6;0,0;20,4;38,8;8,2;2,0;60,0;0,0;16,0;16,0;4,0;4,0;0,0;0,0;24,0;60,0;12,0;4,0;0,0;3,7;3,7;55,6;29,6;7,4;40,0;0,0;60,0;0,0;;;;;;;;;;;;
;2021;3519501;Urbana;Pública;87,5;0,0;4,2;0,0;8,3;12,8;21,5;26,5;16,7;0,0;30,6;0,0;20,4;38,8;8,2;2,0;60,0;0,0;16,0;16,0;4,0;4,0;0,0;0,0;24,0;60,0;12,0;4,0;0,0;3,7;3,7;55,6;29,6;7,4;40,0;0,0;60,0;0,0;;;;;;;;;;;;
;2021;3519600;Total;Total;57,7;0,0;17,7;0,0;24,6;15,9;25,0;29,8;5,1;0,0;12,4;16,8;28,5;36,3;4,1;1,9;23,2;25,6;20,2;26,8;3,6;0,6;3,0;8,3;33,5;46,1;6,5;2,6;0,0;9,7;28,0;50,0;9,1;3,2;0,0;25,6;51,3;23,1;;;;;;;;;;;;
;2021;3519600;Urbana;Total;57,7;0,0;17,7;0,0;24,6;15,9;25,1;29,8;5,3;0,0;12,0;16,9;28,6;36,5;4,1;1,9;23,2;25,6;20,2;26,8;3,6;0,6;2,2;8,3;33,8;46,5;6,6;2,6;0,0;9,7;28,0;50,0;9,1;3,2;0,0;26,3;52,6;21,1;;;;;;;;;;;;
;2021;3519600;Rural;Total;--;--;--;--;--;--;7,5;--;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;0,0;0,0;0,0;100,0;;;;;;;;;;;;
;2021;3519600;Total;Estadual;--;--;--;--;--;--;30,5;31,6;11,2;0,0;2,9;14,4;24,8;47,5;7,4;3,0;12,2;42,9;14,3;28,6;2,0;0,0;0,0;4,9;27,2;54,9;9,3;3,7;0,0;5,7;22,7;59,6;9,9;2,1;0,0;88,9;11,1;0,0;;;;;;;;;;;;
;2021;3519600;Urbana;Estadual;--;--;--;--;--;--;30,5;31,6;11,2;0,0;2,9;14,4;24,8;47,5;7,4;3,0;12,2;42,9;14,3;28,6;2,0;0,0;0,0;4,9;27,2;54,9;9,3;3,7;0,0;5,7;22,7;59,6;9,9;2,1;0,0;88,9;11,1;0,0;;;;;;;;;;;;
;2021;3519600;Total;Municipal;67,3;0,0;3,8;0,0;28,9;19,1;24,2;--;4,6;0,0;27,4;15,4;18,7;33,0;3,3;2,2;29,8;15,6;19,5;31,2;2,6;1,3;12,4;12,5;12,5;50,0;6,3;6,3;--;--;--;--;--;--;0,0;4,5;68,2;27,3;Sudeste;SP;Ibitinga;236.0;100,0;2.606,80;2.839,52;2.914,53;3.171,88;586,39;25,9;4.508,63
;2021;3519600;Urbana;Municipal;67,3;0,0;3,8;0,0;28,9;19,1;24,6;--;4,8;0,0;25,9;15,7;19,1;33,7;3,4;2,2;29,8;15,6;19,5;31,2;2,6;1,3;0,0;14,4;14,3;57,1;7,1;7,1;--;--;--;--;--;--;0,0;4,8;71,4;23,8;;;;;;;;;;;;
;2021;3519600;Rural;Municipal;--;--;--;--;--;--;7,5;--;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;0,0;0,0;0,0;100,0;;;;;;;;;;;;
;2021;3519600;Total;Privada;37,8;0,0;46,5;0,0;15,7;7,0;15,9;19,1;0,0;0,0;14,2;17,9;39,6;21,7;4,7;1,9;21,8;21,7;30,4;19,6;6,5;0,0;7,0;12,7;45,1;26,8;5,6;2,8;0,0;19,2;38,5;26,9;9,6;5,8;0,0;12,5;50,0;37,5;;;;;;;;;;;;
;2021;3519600;Urbana;Privada;37,8;0,0;46,5;0,0;15,7;7,0;15,9;19,1;0,0;0,0;14,2;17,9;39,6;21,7;4,7;1,9;21,8;21,7;30,4;19,6;6,5;0,0;7,0;12,7;45,1;26,8;5,6;2,8;0,0;19,2;38,5;26,9;9,6;5,8;0,0;12,5;50,0;37,5;;;;;;;;;;;;
;2021;3519600;Total;Pública;67,3;0,0;3,8;0,0;28,9;19,1;27,6;31,6;6,5;0,0;10,9;15,2;23,0;43,1;5,3;2,5;23,5;26,6;16,9;29,8;2,4;0,8;1,3;5,7;26,4;54,6;8,6;3,4;0,0;5,7;22,7;59,6;9,9;2,1;0,0;29,0;51,6;19,4;;;;;;;;;;;;
;2021;3519600;Urbana;Pública;67,3;0,0;3,8;0,0;28,9;19,1;27,8;31,6;6,6;0,0;10,4;15,3;23,1;43,4;5,3;2,5;23,5;26,6;16,9;29,8;2,4;0,8;0,0;5,9;26,7;55,2;8,7;3,5;0,0;5,7;22,7;59,6;9,9;2,1;0,0;30,0;53,3;16,7;;;;;;;;;;;;
;2021;3519600;Rural;Pública;--;--;--;--;--;--;7,5;--;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;0,0;0,0;0,0;100,0;;;;;;;;;;;;
;2021;3519709;Total;Total;82,4;0,0;9,4;0,0;8,2;14,6;23,0;30,9;0,0;1,2;32,4;10,4;25,4;26,4;3,6;1,8;60,2;7,3;16,1;14,1;1,7;0,6;1,5;12,5;33,3;42,7;6,6;3,4;0,4;5,4;30,9;51,0;6,9;5,4;17,5;50,0;30,0;2,5;;;;;;;;;;;;
;2021;3519709;Urbana;Total;81,7;0,0;10,0;0,0;8,3;14,2;21,7;31,6;0,0;1,6;36,9;9,1;23,6;25,1;3,8;1,5;59,4;7,6;16,0;14,6;1,7;0,7;1,5;10,1;32,4;44,4;8,2;3,4;0,0;2,8;34,5;46,6;8,6;7,5;22,0;49,2;25,4;3,4;;;;;;;;;;;;
;2021;3519709;Rural;Total;87,5;0,0;5,0;0,0;7,5;17,3;26,0;29,7;0,0;0,0;20,6;12,4;28,4;32,6;3,7;2,3;63,2;5,9;17,6;11,8;1,5;0,0;1,4;14,9;33,1;42,2;5,2;3,2;1,2;10,0;22,2;60,0;4,4;2,2;4,8;52,4;42,8;0,0;;;;;;;;;;;;
;2021;3519709;Total;Estadual;--;--;--;--;--;--;32,5;33,2;0,0;7,7;0,3;11,7;32,4;45,2;6,8;3,6;--;--;--;--;--;--;0,3;11,7;32,4;45,2;6,8;3,6;0,5;6,6;24,7;57,6;6,1;4,5;0,0;76,9;23,1;0,0;;;;;;;;;;;;
;2021;3519709;Urbana;Estadual;--;--;--;--;--;--;34,0;36,0;0,0;20,0;0,0;7,3;30,4;49,3;9,4;3,6;--;--;--;--;--;--;0,0;7,3;30,4;49,3;9,4;3,6;0,0;3,6;26,1;55,0;8,1;7,2;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519709;Rural;Estadual;--;--;--;--;--;--;31,5;29,7;0,0;0,0;0,6;15,1;32,9;42,8;5,3;3,3;--;--;--;--;--;--;0,6;15,1;32,9;42,8;5,3;3,3;1,2;10,0;22,2;60,0;4,4;2,2;0,0;62,5;37,5;0,0;;;;;;;;;;;;
;2021;3519709;Total;Municipal;85,7;0,0;5,7;0,0;8,6;16,2;19,9;--;0,0;0,0;62,9;8,4;14,9;12,8;1,0;0,0;62,9;8,6;15,1;12,4;1,0;0,0;50,0;0,0;16,7;33,3;0,0;0,0;--;--;--;--;--;--;22,0;50,8;25,4;1,8;Sudeste;SP;Ibiúna;426.0;99,5;2.654,36;3.281,87;3.416,65;4.010,76;1.014,17;28,7;4.767,55
;2021;3519709;Urbana;Municipal;85,3;0,0;5,8;0,0;8,9;16,0;20,1;--;0,0;0,0;62,2;9,2;14,5;13,2;0,9;0,0;62,5;9,4;14,7;12,5;0,9;0,0;50,0;0,0;0,0;50,0;0,0;0,0;--;--;--;--;--;--;26,1;52,2;19,6;2,1;;;;;;;;;;;;
;2021;3519709;Rural;Municipal;87,5;0,0;5,0;0,0;7,5;17,3;19,4;--;0,0;0,0;63,8;5,8;17,4;11,6;1,4;0,0;63,2;5,9;17,6;11,8;1,5;0,0;50,0;0,0;50,0;0,0;0,0;0,0;--;--;--;--;--;--;7,7;46,2;46,1;0,0;;;;;;;;;;;;
;2021;3519709;Total;Privada;68,8;0,0;25,0;0,0;6,2;7,0;17,3;18,7;0,0;0,0;24,9;9,4;30,5;26,6;5,5;3,1;45,6;1,5;23,5;22,1;4,4;2,9;1,2;14,1;32,1;38,5;9,0;5,1;0,0;1,5;44,9;34,8;10,1;8,7;12,5;0,0;75,0;12,5;;;;;;;;;;;;
;2021;3519709;Urbana;Privada;68,8;0,0;25,0;0,0;6,2;7,0;17,3;18,7;0,0;0,0;24,9;9,4;30,5;26,6;5,5;3,1;45,6;1,5;23,5;22,1;4,4;2,9;1,2;14,1;32,1;38,5;9,0;5,1;0,0;1,5;44,9;34,8;10,1;8,7;12,5;0,0;75,0;12,5;;;;;;;;;;;;
;2021;3519709;Total;Pública;85,7;0,0;5,7;0,0;8,6;16,2;24,0;33,2;0,0;1,4;33,2;10,3;23,9;27,3;3,5;1,8;62,9;8,6;15,1;12,4;1,0;0,0;1,4;11,5;32,1;44,9;6,6;3,5;0,5;6,6;24,7;57,6;6,1;4,5;18,1;55,6;25,0;1,3;;;;;;;;;;;;
;2021;3519709;Urbana;Pública;85,3;0,0;5,8;0,0;8,9;16,0;22,9;36,0;0,0;1,9;39,5;8,6;20,8;25,8;3,9;1,4;62,5;9,4;14,7;12,5;0,9;0,0;1,4;7,0;29,6;49,3;9,2;3,5;0,0;3,6;26,1;55,0;8,1;7,2;23,5;56,9;17,6;2,0;;;;;;;;;;;;
;2021;3519709;Rural;Pública;87,5;0,0;5,0;0,0;7,5;17,3;26,0;29,7;0,0;0,0;20,6;12,4;28,4;32,6;3,7;2,3;63,2;5,9;17,6;11,8;1,5;0,0;1,4;14,9;33,1;42,2;5,2;3,2;1,2;10,0;22,2;60,0;4,4;2,2;4,8;52,4;42,8;0,0;;;;;;;;;;;;
;2021;3519808;Total;Total;56,9;0,0;27,6;0,0;15,5;14,8;20,7;23,4;0,0;0,0;36,7;3,8;15,4;28,8;3,8;11,5;47,5;0,0;2,5;35,0;2,5;12,5;0,0;10,0;35,0;30,0;10,0;15,0;0,0;10,0;15,0;25,0;25,0;25,0;0,0;57,1;42,9;0,0;;;;;;;;;;;;
;2021;3519808;Urbana;Total;56,9;0,0;27,6;0,0;15,5;14,8;20,7;23,4;0,0;0,0;36,7;3,8;15,4;28,8;3,8;11,5;47,5;0,0;2,5;35,0;2,5;12,5;0,0;10,0;35,0;30,0;10,0;15,0;0,0;10,0;15,0;25,0;25,0;25,0;0,0;57,1;42,9;0,0;;;;;;;;;;;;
;2021;3519808;Rural;Total;--;--;--;--;--;--;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3519808;Total;Estadual;--;--;--;--;--;--;--;23,4;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;10,0;15,0;25,0;25,0;25,0;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519808;Urbana;Estadual;--;--;--;--;--;--;--;23,4;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;10,0;15,0;25,0;25,0;25,0;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519808;Rural;Estadual;--;--;--;--;--;--;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3519808;Total;Municipal;68,4;0,0;31,6;0,0;0,0;14,0;22,6;--;0,0;0,0;34,1;4,5;18,2;27,3;4,5;11,4;46,9;0,0;3,1;34,4;3,1;12,5;0,0;10,0;35,0;30,0;10,0;15,0;--;--;--;--;--;--;0,0;25,0;75,0;0,0;Sudeste;SP;Icém;56.0;100,0;2.930,40;3.624,24;3.477,96;3.910,84;965,67;32,5;4.279,91
;2021;3519808;Urbana;Municipal;68,4;0,0;31,6;0,0;0,0;14,0;22,6;--;0,0;0,0;34,1;4,5;18,2;27,3;4,5;11,4;46,9;0,0;3,1;34,4;3,1;12,5;0,0;10,0;35,0;30,0;10,0;15,0;--;--;--;--;--;--;0,0;25,0;75,0;0,0;;;;;;;;;;;;
;2021;3519808;Total;Privada;35,0;0,0;20,0;0,0;45,0;16,1;7,4;--;0,0;0,0;44,5;0,0;0,0;33,3;11,1;11,1;44,5;0,0;0,0;33,3;11,1;11,1;--;--;--;--;--;--;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519808;Urbana;Privada;35,0;0,0;20,0;0,0;45,0;16,1;7,4;--;0,0;0,0;44,5;0,0;0,0;33,3;11,1;11,1;44,5;0,0;0,0;33,3;11,1;11,1;--;--;--;--;--;--;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3519808;Total;Pública;68,4;0,0;31,6;0,0;0,0;14,0;22,6;23,4;0,0;0,0;34,1;4,5;18,2;27,3;4,5;11,4;46,9;0,0;3,1;34,4;3,1;12,5;0,0;10,0;35,0;30,0;10,0;15,0;0,0;10,0;15,0;25,0;25,0;25,0;0,0;40,0;60,0;0,0;;;;;;;;;;;;
;2021;3519808;Urbana;Pública;68,4;0,0;31,6;0,0;0,0;14,0;22,6;23,4;0,0;0,0;34,1;4,5;18,2;27,3;4,5;11,4;46,9;0,0;3,1;34,4;3,1;12,5;0,0;10,0;35,0;30,0;10,0;15,0;0,0;10,0;15,0;25,0;25,0;25,0;0,0;40,0;60,0;0,0;;;;;;;;;;;;
;2021;3519808;Rural;Pública;--;--;--;--;--;--;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3519907;Total;Total;81,6;0,0;18,4;0,0;0,0;18,6;22,7;28,3;33,3;0,0;33,9;0,0;16,1;35,7;10,7;3,6;61,2;0,0;12,9;9,7;9,7;6,5;0,0;0,0;16,6;56,7;20,0;6,7;0,0;4,6;9,1;68,2;13,6;4,5;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3519907;Urbana;Total;81,6;0,0;18,4;0,0;0,0;18,6;22,7;28,3;33,3;0,0;33,9;0,0;16,1;35,7;10,7;3,6;61,2;0,0;12,9;9,7;9,7;6,5;0,0;0,0;16,6;56,7;20,0;6,7;0,0;4,6;9,1;68,2;13,6;4,5;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3519907;Total;Estadual;--;--;--;--;--;--;30,1;28,3;100,0;0,0;0,0;0,0;16,6;56,7;20,0;6,7;--;--;--;--;--;--;0,0;0,0;16,6;56,7;20,0;6,7;0,0;4,6;9,1;68,2;13,6;4,5;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3519907;Urbana;Estadual;--;--;--;--;--;--;30,1;28,3;100,0;0,0;0,0;0,0;16,6;56,7;20,0;6,7;--;--;--;--;--;--;0,0;0,0;16,6;56,7;20,0;6,7;0,0;4,6;9,1;68,2;13,6;4,5;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3519907;Total;Municipal;81,6;0,0;18,4;0,0;0,0;18,6;18,9;--;0,0;0,0;61,2;0,0;12,9;9,7;9,7;6,5;61,2;0,0;12,9;9,7;9,7;6,5;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;Sudeste;SP;Iepê;55.0;100,0;2.772,24;3.227,14;3.424,96;3.832,76;1.152,62;32,4;4.228,93
;2021;3519907;Urbana;Municipal;81,6;0,0;18,4;0,0;0,0;18,6;18,9;--;0,0;0,0;61,2;0,0;12,9;9,7;9,7;6,5;61,2;0,0;12,9;9,7;9,7;6,5;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
